Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Sieben-Tage-Inzidenz sinkt,14022022_21:22,https://www.sueddeutsche.de/muenchen/starnberg/coronavirus-inzidenz-1.5528819,Coronavirus,,,,15022022,Sueddeutsche,muenchen
Baumpflegearbeiten an der Seepromenade,14022022_21:22,https://www.sueddeutsche.de/muenchen/starnberg/landkreis-starnberg-starnberg-seepromenade-baumpflearbeiten-1.5528591,Starnberg,,,,15022022,Sueddeutsche,muenchen
Heimlich als Spüler im Gasthof gearbeitet,14022022_21:22,https://www.sueddeutsche.de/muenchen/starnberg/asylbewerber-gaststaette-auslaenderbehoerde-amtsgericht-prozess-strafbefehl-betrug-land-1.5528458,Amtsgericht Starnberg,,"Von Christian Deussing  , Starnberg","Asylbewerber wehrt sich aber gegen Betrugsvorwurf und Strafbefehl. 
                        
                            Von Christian Deussing  , Starnberg",15022022,Sueddeutsche,muenchen
Großmütter gegen Hass,14022022_21:22,https://www.sueddeutsche.de/muenchen/starnberg/mitten-in-gauting-grossmuetter-gegen-hass-1.5528306,Mitten in Gauting,,Glosse von Linus Freymark,"Weil ihr der Umgang mit rechten Schwurblern dort nicht passt, kehrt die Gautinger Gruppe der ""Omas for Future"" dem Messengerdienst Telegram den Rücken.
                        
                            Glosse von Linus Freymark",15022022,Sueddeutsche,muenchen
Rosen für Richtigparker,14022022_21:22,https://www.sueddeutsche.de/muenchen/starnberg/starnberg-valentinstag-parken-rosen-1.5528764,Starnberg,,Von Linus Freymark,"Mit einer ungewöhnlichen Aktion zum Valentinstag belohnen Verkehrsüberwacher richtiges Parken. 
                        
                            Von Linus Freymark",15022022,Sueddeutsche,muenchen
Das Grab ist ein Auslaufmodell,14022022_21:22,https://www.sueddeutsche.de/muenchen/starnberg/friedhof-gilching-trauer-landschaftsgestaltung-sankt-nikolaus-1.5528405,Friedhöfe,,"Von Carolin Fries, Gilching","Immer mehr Menschen wünschen sich für ihre Angehörigen Urnen-, Wiesen oder Baumbegräbnisse. Warum sind Friedhöfe dann immer noch so triste Orte? 
                        
                            Von Carolin Fries, Gilching",15022022,Sueddeutsche,muenchen
Anwohner verärgert wegen provisorischem Funkmast,14022022_21:22,https://www.sueddeutsche.de/muenchen/starnberg/wessling-funkmast-telefonica-1.5528620,Weßling,,,,15022022,Sueddeutsche,muenchen
Ein fast vergessener Künstler,14022022_21:22,https://www.sueddeutsche.de/muenchen/starnberg/landkreis-starnberg-starnberg-richard-lipps-maler-elisabeth-carr-kunstraeume-am-see-museum-starnberger-see-1.5528320,Starnberg,,Von Katja Sebald,"Die Starnberger Kulturveranstalterin Elisabeth Carr hat in ihrer Nachbarschaft das Domizil entdeckt, in dem einst Richard Lipps arbeitete. Jetzt lädt sie erneut zur Besichtigung des ehemaligen Ateliers ein.
                        
                            Von Katja Sebald",15022022,Sueddeutsche,muenchen
Leserbrief,14022022_21:22,https://www.sueddeutsche.de/muenchen/starnberg/herrsching-leserbrief-1.5528374,Herrsching,,,,15022022,Sueddeutsche,muenchen
Aufbruchstimmung in der Gastronomie,14022022_21:22,https://www.sueddeutsche.de/muenchen/freising/auf-ein-bier-nach-22-uhr-aufbruchstimmung-in-der-gastronomie-1.5528534,Auf ein Bier nach 22 Uhr,,"Von Klara Mayer, Freising","Die Freisinger Wirte begrüßen die Aufhebung der Corona-Sperrstunde um 22 Uhr und hoffen,  dass mit den wärmeren Abenden im Frühling auch die Gäste zurückkommen werden
                        
                            Von Klara Mayer, Freising",15022022,Sueddeutsche,muenchen
