Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Mehrere Autos beschädigt: Verursacher flüchtet,25122021_09:09,https://www.sueddeutsche.de/panorama/unfaelle-leonberg-mehrere-autos-beschaedigt-verursacher-fluechtet-dpa.urn-newsml-dpa-com-20090101-211225-99-501233,Unfälle - Leonberg,dpa,,,25122021,Sueddeutsche
Als Frau verkleidet: Mann zündet Auto von Ex-Freundin an,25122021_09:07,https://www.sueddeutsche.de/panorama/braende-gerstetten-als-frau-verkleidet-mann-zuendet-auto-von-ex-freundin-an-dpa.urn-newsml-dpa-com-20090101-211225-99-501231,Brände - Gerstetten,dpa,,,25122021,Sueddeutsche
Hausbrand in Schwäbisch Hall mit zwei Verletzten,25122021_09:06,https://www.sueddeutsche.de/panorama/braende-schwaebisch-hall-hausbrand-in-schwaebisch-hall-mit-zwei-verletzten-dpa.urn-newsml-dpa-com-20090101-211225-99-501236,Brände - Schwäbisch Hall,dpa,,,25122021,Sueddeutsche
"Draisaitl: Olympia ""hätte wenig Sinn gemacht""",25122021_09:05,https://www.sueddeutsche.de/sport/olympia-draisaitl-olympia-haette-wenig-sinn-gemacht-dpa.urn-newsml-dpa-com-20090101-211224-99-498098,Olympia,dpa,,,25122021,Sueddeutsche
Ein Toter bei Verkehrsunfall auf der A5 nahe Renchen,25122021_09:04,https://www.sueddeutsche.de/wirtschaft/verkehr-renchen-ein-toter-bei-verkehrsunfall-auf-der-a5-nahe-renchen-dpa.urn-newsml-dpa-com-20090101-211225-99-501237,Verkehr - Renchen,dpa,,,25122021,Sueddeutsche
Tödlicher Unfall bei Göppingen,25122021_09:03,https://www.sueddeutsche.de/panorama/unfaelle-goeppingen-toedlicher-unfall-bei-goeppingen-dpa.urn-newsml-dpa-com-20090101-211225-99-501232,Unfälle - Göppingen,dpa,,,25122021,Sueddeutsche
Nach Erdbeben in der Schweiz keine Schäden gemeldet,25122021_09:02,https://www.sueddeutsche.de/panorama/erdbeben-pruntrut-nach-erdbeben-in-der-schweiz-keine-schaeden-gemeldet-dpa.urn-newsml-dpa-com-20090101-211225-99-501468,Erdbeben - Pruntrut,dpa,,,25122021,Sueddeutsche
Gruppenstreit: Mit Machete und Pfefferspray,25122021_09:01,https://www.sueddeutsche.de/panorama/kriminalitaet-ludwigshafen-am-rhein-gruppenstreit-mit-machete-und-pfefferspray-dpa.urn-newsml-dpa-com-20090101-211225-99-501465,Kriminalität - Ludwigshafen am Rhein,dpa,,,25122021,Sueddeutsche
Hoher Sachschaden bei Scheunenbrand,25122021_09:00,https://www.sueddeutsche.de/panorama/braende-boppard-hoher-sachschaden-bei-scheunenbrand-dpa.urn-newsml-dpa-com-20090101-211225-99-501429,Brände - Boppard,dpa,,,25122021,Sueddeutsche
Bischöfe machen zu Weihnachten Hoffnung in der Krise,25122021_08:58,https://www.sueddeutsche.de/panorama/kirche-hannover-bischoefe-machen-zu-weihnachten-hoffnung-in-der-krise-dpa.urn-newsml-dpa-com-20090101-211224-99-498085,Kirche - Hannover,dpa,,,25122021,Sueddeutsche
Frau bei Verkehrsunfall bei Buttelstedt verletzt,25122021_08:56,https://www.sueddeutsche.de/wirtschaft/verkehr-buttelstedt-frau-bei-verkehrsunfall-bei-buttelstedt-verletzt-dpa.urn-newsml-dpa-com-20090101-211225-99-501227,Verkehr - Buttelstedt,dpa,,,25122021,Sueddeutsche
Brand in Sonneberg: Identität des Gestorbenen geklärt,25122021_08:56,https://www.sueddeutsche.de/panorama/braende-sonneberg-brand-in-sonneberg-identitaet-des-gestorbenen-geklaert-dpa.urn-newsml-dpa-com-20090101-211224-99-497299,Brände - Sonneberg,dpa,,,25122021,Sueddeutsche
