Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
ARD und ZDF setzen Berichterstattung aus Moskau aus,05032022_10:59,https://www.sueddeutsche.de/politik/krieg-in-der-ukraine-cnn-bbc-bloomberg-1.5541746,Internationale Medien,,Von Gökalp Babayiğit,"Nach dem Erlass eines neuen Mediengesetzes in Russland ziehen sich internationale Sender aus dem Land zurück. Die freie Meinungsäußerung wird weiter eingeschränkt, immer mehr kritische Medien werden abgeschaltet.
                        
                            Von Gökalp Babayiğit",05032022,Sueddeutsche
Zivilisten sollen Mariupol verlassen dürfen,05032022_10:59,https://www.sueddeutsche.de/politik/zivilisten-sollen-mariupol-verlassen-duerfen-1.5541748,,,,"Video
                    
                    
                        Moskau hat angekündigt, einen humanitären Korridor zu schaffen und dafür das Feuer auf die Stadt vorübergehend einzustellen, auch der ukrainische Präsident Selenskyj bestätigte den Plan. Aus Mariupol war zuletzt gemeldet worden, die Bevölkerung sei nach russischem Beschuss ohne Heizung, Strom und fließend Wasser. Für das kommende Wochenende wird eine dritte Verhandlungsrunde zwischen Russland und der Ukraine erwartet.",05032022,Sueddeutsche
Zahl der Patienten mit Corona in Kliniken geht leicht zurück,05032022_10:58,https://www.sueddeutsche.de/gesundheit/krankheiten-potsdam-zahl-der-patienten-mit-corona-in-kliniken-geht-leicht-zurueck-dpa.urn-newsml-dpa-com-20090101-220305-99-395558,Krankheiten - Potsdam,dpa,,,05032022,Sueddeutsche
"Gladbachs Neuhaus: ""Trainer nimmt schwierige Situation an""",05032022_10:55,https://www.sueddeutsche.de/sport/fussball-moenchengladbach-gladbachs-neuhaus-trainer-nimmt-schwierige-situation-an-dpa.urn-newsml-dpa-com-20090101-220305-99-395311,Fußball - Mönchengladbach,dpa,,,05032022,Sueddeutsche
Pferd versinkt fast im Schlamm: Rettungsaktion der Feuerwehr,05032022_10:54,https://www.sueddeutsche.de/leben/tiere-horn-bad-meinberg-pferd-versinkt-fast-im-schlamm-rettungsaktion-der-feuerwehr-dpa.urn-newsml-dpa-com-20090101-220305-99-394729,Tiere - Horn-Bad Meinberg,dpa,,,05032022,Sueddeutsche
Malik Harris singt für Deutschland beim ESC,05032022_10:52,https://www.sueddeutsche.de/kultur/fernsehen-malik-harris-singt-fuer-deutschland-beim-esc-dpa.urn-newsml-dpa-com-20090101-220305-99-391552,Fernsehen,dpa,,,05032022,Sueddeutsche
Rustikaler Chic,05032022_10:52,https://www.sueddeutsche.de/sport/diaby-leverkusen-bayern-bundesliga-1.5541621,Moussa Diaby,,"Von Philipp Selldorf, Köln","Der französische Tempodribbler Moussa Diaby hat in dieser Saison einen enormen Leistungsschub erfahren. Er ist der beste Grund dafür, dass Leverkusen sich beim Gastspiel in München etwas ausrechnet. Nicht zum ersten Mal.
                        
                            Von Philipp Selldorf, Köln",05032022,Sueddeutsche
Zimmerbrand: Ein Bewohner schwer verletzt,05032022_10:52,https://www.sueddeutsche.de/panorama/braende-muelheim-an-der-ruhr-zimmerbrand-ein-bewohner-schwer-verletzt-dpa.urn-newsml-dpa-com-20090101-220305-99-395310,Brände - Mülheim an der Ruhr,dpa,,,05032022,Sueddeutsche
Schalke 04 stellt Vivawest als neuen Hauptsponsor vor,05032022_10:50,https://www.sueddeutsche.de/sport/schalke-hauptsponsor-vivawest-gazprom-1.5541744,2. Bundesliga,,,"Nach der Trennung von Gazprom wird das Wohnungsunternehmen mit Verwaltungssitz in Gelsenkirchen ""temporärer Partner"". Der Klub betont, dass seine finanzielle Handlungsfähigkeit gegeben ist.",05032022,Sueddeutsche
Weitere Todesfälle in der Pandemie in Niedersachsen,05032022_10:49,https://www.sueddeutsche.de/gesundheit/gesundheit-hannover-weitere-todesfaelle-in-der-pandemie-in-niedersachsen-dpa.urn-newsml-dpa-com-20090101-220305-99-395315,Gesundheit - Hannover,dpa,,,05032022,Sueddeutsche
Der Fall Stemmler,05032022_10:49,https://www.sueddeutsche.de/bayern/erlangen-professor-klage-bundesverfassungsgericht-haeftlinge-forschungsfreiheit-1.5541210,Friedrich-Alexander-Universität,,"Von Olaf Przybilla, Erlangen/Bamberg","Ein Erlanger Professor sichert Häftlingen zu, ihre Angaben in Forschungsinterviews unterlägen der Verschwiegenheit. Kurz darauf beschlagnahmen Ermittler ein Tonband. Nun muss das Bundesverfassungsgericht entscheiden. 
                        
                            Von Olaf Przybilla, Erlangen/Bamberg",05032022,Sueddeutsche
"""Let's Dance""-Aus für Cheyenne Ochsenknecht",05032022_10:48,https://www.sueddeutsche.de/leben/leute-lets-dance-aus-fuer-cheyenne-ochsenknecht-dpa.urn-newsml-dpa-com-20090101-220305-99-391738,Leute,dpa,,,05032022,Sueddeutsche
Ukrainische Generalkonsulin appelliert auf CDU-Parteitag,05032022_10:47,https://www.sueddeutsche.de/politik/konflikte-neumuenster-ukrainische-generalkonsulin-appelliert-auf-cdu-parteitag-dpa.urn-newsml-dpa-com-20090101-220305-99-395320,Konflikte - Neumünster,dpa,,,05032022,Sueddeutsche
Polizei kontrolliert Leinenpflicht während Lammzeit,05032022_10:43,https://www.sueddeutsche.de/leben/tiere-polizei-kontrolliert-leinenpflicht-waehrend-lammzeit-dpa.urn-newsml-dpa-com-20090101-220305-99-395319,Tiere,dpa,,,05032022,Sueddeutsche
Naturschützer kämpfen gegen Elefantenschutzprojekt,05032022_10:41,https://www.sueddeutsche.de/leben/tiere-naturschuetzer-kaempfen-gegen-elefantenschutzprojekt-dpa.urn-newsml-dpa-com-20090101-220305-99-394754,Tiere,dpa,,,05032022,Sueddeutsche
Gabriela Maria Schmeide mit Tilla-Durieux-Schmuck geehrt,05032022_10:40,https://www.sueddeutsche.de/kultur/theater-berlin-gabriela-maria-schmeide-mit-tilla-durieux-schmuck-geehrt-dpa.urn-newsml-dpa-com-20090101-220305-99-395318,Theater - Berlin,dpa,,,05032022,Sueddeutsche
Corona-Inzidenz in Sachsen steigt weiter,05032022_10:33,https://www.sueddeutsche.de/gesundheit/gesundheit-dresden-corona-inzidenz-in-sachsen-steigt-weiter-dpa.urn-newsml-dpa-com-20090101-220305-99-395371,Gesundheit - Dresden,dpa,,,05032022,Sueddeutsche
