Titel,URL,Date_Info,News_page
"Dürre in Afghanistan: »Alles, was sie haben, ist Staub«",https://www.spiegel.de/ausland/afghanistan-spiegel-reporter-im-duerregebiet-alles-was-sie-haben-ist-staub-a-5c115e16-42dc-45cf-8c46-932e633a4a91,11122021_12:09 ,Spiegel
Coronavariante: Was wir über Omikron wissen,https://www.spiegel.de/wissenschaft/medizin/corona-variante-was-wir-ueber-omikron-wissen-a-7f6d89d3-e2da-4458-8b24-ea7c1cdf19de,11122021_12:02 ,Spiegel
Apple-Warnung zu iPhone-Nebenwirkungen: »Die Konsequenzen können drastisch sein«,https://www.spiegel.de/wissenschaft/iphone-deaktiviert-das-smartphone-von-apple-herzschrittmacher-a-3d0df675-838c-46fd-914b-4d26cf4685ae,11122021_12:01 ,Spiegel
Unwetter in den USA: Tornado in Kentucky – Gouverneur befürchtet mindestens 50 Tote,https://www.spiegel.de/panorama/stuerme-in-den-usa-tornado-zerstoert-pflegeheime-in-arkansas-tote-und-verletzte-in-kentucky-a-a04b2ac3-ab2d-4de7-bafc-dc7b39e7b533,11122021_11:37 ,Spiegel
Biden scherzt über seine Kochkünste: »Wir kochen uns selbst unsere Eier«,https://www.spiegel.de/panorama/leute/joe-biden-scherzt-im-tv-ueber-seine-kochkuenste-a-e0a910d1-62aa-4a5a-af1c-580d05f2ed99,11122021_11:29 ,Spiegel
Toxische Positivität: Wieso zwanghaftes Glücklichsein auf Dauer unglücklich macht,https://www.spiegel.de/psychologie/toxic-positivity-wieso-zwanghaftes-gluecklichsein-auf-dauer-ungluecklich-macht-a-c044924d-275d-4572-87e0-2545d62f1170,11122021_11:12 ,Spiegel
"Riester, Rürup, Aktiensparplan: Was Sie vor Jahresende noch für Ihre Altersvorsorge tun können",https://www.spiegel.de/wirtschaft/service/altersvorsorge-was-sie-vor-jahresende-noch-tun-koennen-a-f471e3d2-705d-4eef-9f4f-0dec1e55c7ad,11122021_10:59 ,Spiegel
»Keine akzeptable Lösung« für Nachholtermin gefunden: Tottenham-Spielabsage jetzt Fall für Uefa-Kontrollkammer,https://www.spiegel.de/sport/fussball/conference-league-spielabsage-tottenham-hotspur-vs-stade-rennes-jetzt-fall-fuer-uefa-kontrollkammer-a-0d7ef8ca-4663-4668-8aca-e598e6c8df09,11122021_10:59 ,Spiegel
2G in KZ-Gedenkstätten: Die Wutwelle der Impfgegner und »Querdenker«,https://www.spiegel.de/geschichte/2g-in-kz-gedenkstaetten-die-wutwelle-der-impfgegner-und-querdenker-a-e5635961-5413-4ed8-831b-55dda128b2f8,11122021_10:55 ,Spiegel
Ausmaß der Erderhitzung: Wie Öl- und Gasfirmen die Öffentlichkeit beim Klimawandel getäuscht haben,https://www.spiegel.de/wissenschaft/mensch/harvard-professorin-oreskes-wie-oel-und-gasfirmen-die-oeffentlichkeit-beim-klimawandel-getaeuscht-haben-a-323cf58c-4d33-45e5-88d7-82f6757ed510,11122021_10:52 ,Spiegel
"Weltberühmter Fotograf: Was haben Sie auf Ihren Reisen über Kindheit gelernt, Steve McCurry?",https://www.spiegel.de/reise/steve-mccurry-der-weltberuehmte-fotograf-ueber-reisen-und-kindheit-a-0fd8b3fc-ddaa-4ca2-8cf9-c4908d362804,11122021_10:41 ,Spiegel
Hamburg: Flughafen musste Betrieb wegen Stromausfall einstellen,https://www.spiegel.de/panorama/hamburg-flughafen-musste-betrieb-wegen-stromausfall-einstellen-a-b5d6b179-3a2c-4c8f-b1b4-76d86a1b8c76,11122021_10:36 ,Spiegel
Arbeitsminister: Heil kündigt staatlich geförderte Auszeiten für Weiterbildung an,https://www.spiegel.de/politik/deutschland/hubertus-heil-kuendigt-staatlich-gefoerderte-auszeiten-fuer-weiterbildung-an-a-6d19e8c8-f428-46f0-b0fc-27e4ed764019,11122021_10:28 ,Spiegel
Dozent der Bundespolizeiakademie unter Extremismusverdacht: Der Professor und das Hausschwein,https://www.spiegel.de/panorama/dozent-der-bundespolizeiakademie-unter-extremismusverdacht-was-die-pruefer-zutage-foerderten-a-767e03d0-e8a7-4b0b-b000-282d9324416f,11122021_10:12 ,Spiegel
2G++ am Bundesverfassungsgericht: Die strengsten Coronaregeln der Republik,https://www.spiegel.de/panorama/justiz/bundesverfassungsgericht-die-strengsten-corona-regeln-der-republik-mit-2g-a-5710aa05-0e13-46c5-a382-f30a5490d70e,11122021_10:09 ,Spiegel
Spielbergs »West Side Story«: Fulminanter Überlebenskampf,https://www.spiegel.de/kultur/west-side-story-von-steven-spielberg-fulminanter-ueberlebenskampf-a-0132d051-11ee-4cb8-a271-5d501c2bd0f6,11122021_09:57 ,Spiegel
