Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
KV Berlin: Ungeimpfte Covid-19-Patienten sollen zahlen,23112021_12:43,https://www.sueddeutsche.de/gesundheit/gesundheit-kv-berlin-ungeimpfte-covid-19-patienten-sollen-zahlen-dpa.urn-newsml-dpa-com-20090101-211123-99-111043,Gesundheit,dpa,,,23112021,Sueddeutsche
Wüst will Debatte und rasche Entscheidung zu Impfpflicht,23112021_12:42,https://www.sueddeutsche.de/politik/wuest-will-debatte-und-rasche-entscheidung-zu-impfpflicht-1.5470978,,,,"Video
                    
                    
                        Der NRW-Ministerpräsident und CDU-Politiker sieht in der Impfung die entscheidende Waffe zur Bekämpfung der Pandemie.",23112021,Sueddeutsche
Ein großer Ruderer,23112021_12:42,https://www.sueddeutsche.de/medien/bellut-emmy-emmies-intendant-zdf-1.5470976,ZDF-Intendant Thomas Bellut,,Von Aurelie von Blazekovic,"Warum Intendant Thomas Bellut einen Emmy bekommt - und wie er das ZDF zur besseren ARD gemacht hat.
                        
                            Von Aurelie von Blazekovic",23112021,Sueddeutsche
81 Jahre alter Radfahrer stirbt nach Zusammenstoß mit Auto,23112021_12:42,https://www.sueddeutsche.de/panorama/unfaelle-leer-ostfriesland-81-jahre-alter-radfahrer-stirbt-nach-zusammenstoss-mit-auto-dpa.urn-newsml-dpa-com-20090101-211123-99-111281,Unfälle - Leer (Ostfriesland),dpa,,,23112021,Sueddeutsche
Müllbunker gerät in Brand: Großeinsatz der Feuerwehr,23112021_12:41,https://www.sueddeutsche.de/bayern/braende-nuernberg-muellbunker-geraet-in-brand-grosseinsatz-der-feuerwehr-dpa.urn-newsml-dpa-com-20090101-211123-99-111267,Brände - Nürnberg,dpa,,,23112021,Sueddeutsche
Laumann: 2G-Beschränkung auch für Amateursportler in NRW,23112021_12:41,https://www.sueddeutsche.de/politik/kabinett-duesseldorf-laumann-2g-beschraenkung-auch-fuer-amateursportler-in-nrw-dpa.urn-newsml-dpa-com-20090101-211123-99-111263,Kabinett - Düsseldorf,dpa,,,23112021,Sueddeutsche
Kommunen scheitern mit Klage: Anwendung des Finanzausgleichs,23112021_12:40,https://www.sueddeutsche.de/politik/kommunen-koblenz-kommunen-scheitern-mit-klage-anwendung-des-finanzausgleichs-dpa.urn-newsml-dpa-com-20090101-211123-99-111243,Kommunen - Koblenz,dpa,,,23112021,Sueddeutsche
Laumann: Präsenzbetrieb an Schulen bleibt vorerst,23112021_12:39,https://www.sueddeutsche.de/politik/kabinett-duesseldorf-laumann-praesenzbetrieb-an-schulen-bleibt-vorerst-dpa.urn-newsml-dpa-com-20090101-211123-99-111229,Kabinett - Düsseldorf,dpa,,,23112021,Sueddeutsche
USA warnen vor Reisen nach Deutschland,23112021_12:38,https://www.sueddeutsche.de/wirtschaft/usa-deutschland-reisewarnung-1.5470950,Luftverkehr,,"Von Jens Flottau, Frankfurt","Das US-Außenministerium und die Seuchenschutzbehörde CDC regieren damit auf die hohen Corona-Infektionsraten. Von Reisen nach Dänemark raten sie nun ebenfalls dringend ab.
                        
                            Von Jens Flottau, Frankfurt",23112021,Sueddeutsche
Weihnachtsmarkt-Absage: Schausteller fordern schnelle Hilfen,23112021_12:38,https://www.sueddeutsche.de/gesundheit/gesundheit-stuttgart-weihnachtsmarkt-absage-schausteller-fordern-schnelle-hilfen-dpa.urn-newsml-dpa-com-20090101-211123-99-111204,Gesundheit - Stuttgart,dpa,,,23112021,Sueddeutsche
