Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Arbeitslosenquote steigt auf drei Prozent,03022022_20:35,https://www.sueddeutsche.de/muenchen/starnberg/arbeitslosigkeit-im-landkreis-arbeitslosenquote-steigt-auf-drei-prozent-1.5521070,Arbeitslosigkeit im Landkreis,,,,04022022,Sueddeutsche
"""Klassische Musik hält die Menschen zusammen""",03022022_20:35,https://www.sueddeutsche.de/muenchen/starnberg/poecking-klassik-konnov-fluechtlinge-benefiz-1.5521060,Benefizkonzert in Pöcking,,Von Louisa Geibel,"Der Pianist Evgeny Konnov zu der Frage, was Musik und Flüchtlingshilfe gemeinsam haben
                        
                            Von Louisa Geibel",04022022,Sueddeutsche
Ehrliche Finderin bringt 400 Euro zur Polizei,03022022_20:35,https://www.sueddeutsche.de/muenchen/freising/mann-laesst-geld-liegen-ehrliche-finderin-bringt-400-euro-zur-polizei-1.5521519,Mann lässt Geld liegen,,,,04022022,Sueddeutsche
Westtangententunnel wird kurzzeitig gesperrt,03022022_20:35,https://www.sueddeutsche.de/muenchen/freising/freising-westtangententunnel-wird-kurzzeitig-gesperrt-1.5521181,Freising,,,,04022022,Sueddeutsche
Unerwartete Probleme hinter dem Mauerwerk,03022022_20:35,https://www.sueddeutsche.de/muenchen/freising/sanierungsprojekt-in-eching-unerwartete-probleme-hinter-dem-mauerwerk-1.5521341,Sanierungsprojekt in Eching,,,Für die Sanierung der Fußballplätze braucht der TSV Eching mehr Geld,04022022,Sueddeutsche
"Zu viele Wohnungen, zu hohe Zäune",03022022_20:35,https://www.sueddeutsche.de/muenchen/freising/moosburger-baugebiet-amperauen-zu-viele-wohnungen-zu-hohe-zaeune-1.5521331,"Moosburger Baugebiet ""Amperauen""",,Von Alexander Kappen,"Moosburger Stadträte wollen  die Bauaktivitäten im neuen Wohngebiet ""Amperauen""  wieder in geregelte Bahnen leiten. Die Bauaufsicht im Landratsamt soll mögliche Verstöße prüfen
                        
                            Von Alexander Kappen",04022022,Sueddeutsche
Sattelzug beschädigt Wohnmobil,03022022_20:35,https://www.sueddeutsche.de/muenchen/freising/zolling-sattelzug-beschaedigt-wohnmobil-1.5521179,Zolling,,,,04022022,Sueddeutsche
Immer mehr Problemfälle im Klassenzimmer,03022022_20:35,https://www.sueddeutsche.de/muenchen/freising/belastungen-fuer-lehrer-immer-mehr-problemfaelle-im-klassenzimmer-1.5521339,Belastungen für Lehrer,,"Von Birgit Goormann-Prugger, Freising","Die Freisinger Grundschule Sankt Korbinian bekommt als Unterstützung eine Jugendsozialarbeit-Teilzeitstelle
                        
                            Von Birgit Goormann-Prugger, Freising",04022022,Sueddeutsche
Ein Lotse für Ratsuchende,03022022_20:35,https://www.sueddeutsche.de/muenchen/freising/jugendhilfeausschuss-ein-lotse-fuer-ratsuchende-1.5521175,Jugendhilfeausschuss,,"Von Petra Schnirch, Freising","Landkreis Freising will neue Stabsstelle für die Kinder- und Jugendhilfe einrichten
                        
                            Von Petra Schnirch, Freising",04022022,Sueddeutsche
Kita-Gebühren werden bei Schließung erlassen,03022022_20:35,https://www.sueddeutsche.de/muenchen/freising/corona-in-eching-kita-gebuehren-werden-bei-schliessung-erlassen-1.5521345,Corona in Eching,,,,04022022,Sueddeutsche
Der Ansturm auf die Spritze lässt nach,03022022_20:35,https://www.sueddeutsche.de/muenchen/freising/corona-impfung-impfzentrum-landkreis-freising-brk-1.5521517,Corona im Landkreis Freising,,"Von Gudrun Regelein, Freising","Im Freisinger Impfzentrum arbeitet man nur noch in einer Schicht. Von 350 Terminen wurden am Mittwoch nur 50 gebucht.
                        
                            Von Gudrun Regelein, Freising",04022022,Sueddeutsche
Weitere Standorte für Photovoltaikanlagen,03022022_20:35,https://www.sueddeutsche.de/muenchen/freising/allershausen-weitere-standorte-fuer-photovoltaikanlagen-1.5521333,Allershausen,,,,04022022,Sueddeutsche
Black Bears treten gegen Bayreuth an,03022022_20:35,https://www.sueddeutsche.de/muenchen/freising/eishockey-black-bears-treten-gegen-bayreuth-an-1.5521347,Eishockey,,,,04022022,Sueddeutsche
Beim Flaschenwurf hört der Spaß auf,03022022_20:35,https://www.sueddeutsche.de/muenchen/erding/erding-beim-flaschenwurf-hoert-der-spass-auf-1.5521599,Erding,,"Von Gerhard Wilhelm, Erding","Wegen widersprüchlicher Aussagen wird Angeklagter nur wegen Polizistenbeleidigung verurteilt
                        
                            Von Gerhard Wilhelm, Erding",04022022,Sueddeutsche
"""Hanf wird eine Nische bleiben""",03022022_20:34,https://www.sueddeutsche.de/muenchen/erding/landwirtschaft-in-erding-hanf-wird-eine-nische-bleiben-1.5521597,Landwirtschaft in Erding,,Von Thomas Daller,"Die angekündigte Legalisierung sorgt für ein verhaltenes Echo. Der Erdinger Bauernverband   erwartet nicht, dass der Anbau wieder aufblüht. Der Trend gehe woanders hin
                        
                            Von Thomas Daller",04022022,Sueddeutsche
6498 Menschen in Quarantäne,03022022_20:34,https://www.sueddeutsche.de/muenchen/erding/corona-im-landkreis-erding-6498-menschen-in-quarantaene-1.5521590,Corona im Landkreis Erding,,,,04022022,Sueddeutsche
Lichtkunst zu Lichtmess,03022022_20:34,https://www.sueddeutsche.de/muenchen/landkreismuenchen/unterhaching-heilandskirche-hans-schork-1.5521525,Unterhaching,,"Von Angela Boschert, Unterhaching","In der evangelischen Heilandskirche sind bis Ende Februar zwei Installationen von Hans Schork zu sehen - die ruhige ""Große Meditation - Blau"" und das hektische ""Wolof Rot"".
                        
                            Von Angela Boschert, Unterhaching",04022022,Sueddeutsche
Bananen und andere Karotten,03022022_20:34,https://www.sueddeutsche.de/muenchen/landkreismuenchen/obst-gemuese-verwechslung-unterhaching-1.5521469,Mitten in Unterhaching,,Glosse von Iris Hilberth,"Selbst beim Discounter gibt es mittlerweile so viel verschiedenes Obst und Gemüse, dass man schon einmal etwas durcheinander bringen kann.
                        
                            Glosse von Iris Hilberth",04022022,Sueddeutsche
Anrufe gegen die Einsamkeit,03022022_20:34,https://www.sueddeutsche.de/muenchen/landkreismuenchen/senioren-corona-1.5521548,Hilfe für Senioren,,"Von Claudia Wessel, Unterhaching","Ehrenamtliche wie Sue Heine übernehmen In Taufkirchen und Unterhaching Patenschaften für alte Menschen. Kontakt halten sie derzeit vor allem am Telefon.
                        
                            Von Claudia Wessel, Unterhaching",04022022,Sueddeutsche
Impfzentrum öffnet freitags bis 20 Uhr,03022022_20:34,https://www.sueddeutsche.de/muenchen/landkreismuenchen/oberhaching-impfzentrum-oeffnungszeiten-johanniter-1.5521533,Oberhaching,,,,04022022,Sueddeutsche
Mehrkosten für die U-Bahn-Verlängerung,03022022_20:34,https://www.sueddeutsche.de/muenchen/landkreismuenchen/landkreis-muenchen-planegg-martinsried-u-bahn-verlaengerung-1.5521613,Nahverkehr,,,Der Landkreis München und die Gemeinde Planegg müssen gemeinsam mit dem Freistaat für die Entsorgung von Altlasten aus einer alten Kiesgrube aufkommen.,04022022,Sueddeutsche
Kundgebung für Solidarität,03022022_20:34,https://www.sueddeutsche.de/muenchen/landkreismuenchen/unterhaching-demo-rathausplatz-1.5521621,Unterhaching,,,,04022022,Sueddeutsche
Märchen-Bühne zieht nach Haar,03022022_20:34,https://www.sueddeutsche.de/muenchen/landkreismuenchen/kindertheater-heinz-redmann-kleines-theater-haar-1.5521504,Kindertheater,,,Das Ensemble von Heinz Redmann schließt einen Kooperationsvertrag mit dem Kleinen Theater.,04022022,Sueddeutsche
"Blau, blau, blau",03022022_20:34,https://www.sueddeutsche.de/muenchen/landkreismuenchen/kunstausstellung-messestadt-riem-ottobrunn-kultur-etage-kunstverein-1.5521514,Ausstellung,,"Von Udo Watter, München","Mitglieder des Kunstvereins Ottobrunn haben sich mit der Farbe beschäftigt. Die Ergebnisse sind jetzt in Riem zu sehen.
                        
                            Von Udo Watter, München",04022022,Sueddeutsche
Betrunkene Autofahrerin übersieht Verkehrsinsel,03022022_20:34,https://www.sueddeutsche.de/muenchen/landkreismuenchen/polizei-garching-unfall-1.5521618,Garching,,,,04022022,Sueddeutsche
"Kreisvorsitzender Hahn: CSU bleibt ""Team Vorsicht""",03022022_20:34,https://www.sueddeutsche.de/muenchen/landkreismuenchen/landkreis-muenchen-csu-florian-hahn-florian-herrmann-coronavirus-1.5521606,Coronavirus,,,,04022022,Sueddeutsche
Polizei soll eventuell Impfnachweise kontrollieren dürfen,03022022_20:34,https://www.sueddeutsche.de/gesundheit/gesundheit-stuttgart-polizei-soll-eventuell-impfnachweise-kontrollieren-duerfen-dpa.urn-newsml-dpa-com-20090101-220203-99-967414,Gesundheit - Stuttgart,dpa,,,04022022,Sueddeutsche
Berichterstatter für Folter hört auf,03022022_20:34,https://www.sueddeutsche.de/politik/un-berichterstatter-fuer-folter-hoert-auf-1.5521675,UN,,,,04022022,Sueddeutsche
Johnson-Vertraute treten zurück,03022022_20:34,https://www.sueddeutsche.de/politik/grossbritannien-johnson-vertraute-treten-zurueck-1.5521677,Großbritannien,,,,04022022,Sueddeutsche
