Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Viel Zweckoptimismus bei Olaf Scholz,25012022_17:56,https://www.sueddeutsche.de/wirtschaft/rentenpolitik-viel-zweckoptimismus-bei-olaf-scholz-1.5514987,Rentenpolitik,,Kommentar von Hendrik Munsberg,"Der SPD-Kanzler glaubt, ohne eine Anhebung des Rentenalters auszukommen. Diese Einschätzung ist riskant. 
                        
                            Kommentar von Hendrik Munsberg",26012022,Sueddeutsche
EU-Gesetz wohl später,25012022_17:56,https://www.sueddeutsche.de/wirtschaft/gruene-atommeiler-eu-gesetz-wohl-spaeter-1.5514722,Grüne Atommeiler,,,,26012022,Sueddeutsche
Dax stabilisiert sich,25012022_17:56,https://www.sueddeutsche.de/wirtschaft/aktienmaerkte-dax-stabilisiert-sich-1.5514680,Aktienmärkte,,,"Nach dem Kurssturz am Montag geben gute Konjunkturdaten den Anlegern wieder etwas Mut. So hat sich die Stimmung in der 
          deutschen Wirtschaft trotz der 
          grassierenden Omikron-Welle verbessert.",26012022,Sueddeutsche
Kampf gegen Korruption stagniert,25012022_17:56,https://www.sueddeutsche.de/wirtschaft/transparency-kampf-gegen-korruption-stagniert-1.5514716,Transparency,,,,26012022,Sueddeutsche
Welche Rolle spielte ein Start-up in Singapur?,25012022_17:56,https://www.sueddeutsche.de/wirtschaft/wirecard-skandal-singapur-1.5515182,Wirecard-Skandal,,"Von Jan Diesteldorf, Klaus Ott, Jörg Schmitt und Nils Wischmeyer","Exklusiv
                    
                    
                        Es ist eine der offenen Fragen im Fall Wirecard: Wo sind die 230 Millionen Euro an Krediten für eine fragwürdige Firma in Singapur geblieben? Es gibt da einen, der womöglich viel zu erzählen hätte.
                        
                            Von Jan Diesteldorf, Klaus Ott, Jörg Schmitt und Nils Wischmeyer",26012022,Sueddeutsche
Euro verliert vor Fed-Sitzung,25012022_17:56,https://www.sueddeutsche.de/wirtschaft/devisen-und-rohstoffe-euro-verliert-vor-fed-sitzung-1.5514678,Devisen und Rohstoffe,,,"Die absehbar straffere US-Geldpolitik und die Ukraine-Krise sorgen für Verunsicherung bei Devisenanlegern. Sie greifen daher lieber zum Dollar, was den Euro belastet.",26012022,Sueddeutsche
EU-Kommission fördert Space-Gründer,25012022_17:56,https://www.sueddeutsche.de/wirtschaft/raumfahrt-eu-kommission-foerdert-space-gruender-1.5514907,Raumfahrt,,,,26012022,Sueddeutsche
Erneut Flugkörper getestet,25012022_17:56,https://www.sueddeutsche.de/politik/nordkorea-erneut-flugkoerper-getestet-1.5514937,Nordkorea,,,,26012022,Sueddeutsche
Schlupfloch zum Westen,25012022_17:56,https://www.sueddeutsche.de/politik/ukraine-separatistengebiete-wege-nach-westen-1.5514837,Ukraine,,"Von Florian Hassel, Milowe","An der Grenze zu Russland im abgeriegelten Separatistengebiet lebt Anna Arion. Um ihre Rente einzufordern, muss die 70-Jährige quer durch die Ukraine. Die Odyssee führt durch Milowe - der Ort der Völkerfreundschaft ist heute ein Nadelöhr an feindlicher Front. 
                        
                            Von Florian Hassel, Milowe",26012022,Sueddeutsche
Yücel soll entschädigt werden,25012022_17:56,https://www.sueddeutsche.de/politik/tuerkei-yuecel-soll-entschaedigt-werden-1.5514935,Türkei,,,,26012022,Sueddeutsche
