Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Claudia Pechstein gibt im Massenstartrennen in Polen auf,14112021_13:26,https://www.sueddeutsche.de/sport/eisschnelllauf-claudia-pechstein-gibt-im-massenstartrennen-in-polen-auf-dpa.urn-newsml-dpa-com-20090101-211114-99-993573,Eisschnelllauf,dpa,,,14112021,Sueddeutsche
Kranker Dardai und gesperrter Mbom verlassen U21-Quartier,14112021_13:22,https://www.sueddeutsche.de/sport/fussball-kranker-dardai-und-gesperrter-mbom-verlassen-u21-quartier-dpa.urn-newsml-dpa-com-20090101-211114-99-993522,Fußball,dpa,,,14112021,Sueddeutsche
Bilder des Tages,14112021_13:19,https://www.sueddeutsche.de/kultur/fotografie-bilder-des-tages-dpa.urn-newsml-dpa-com-20090101-211113-99-988267,Fotografie,dpa,,,14112021,Sueddeutsche
Baumhäuser für alle,14112021_13:18,https://www.sueddeutsche.de/medien/matondo-castlo-kika-1.5462576,Porträt,,Von Jacqueline Lang,"Matondo Castlo ist Kika-Moderator. Und Streetworker für Kinder in Berlin, die so sind, wie er es einmal war. Ein Kennenlernen mit einem Kämpfer ohne Groll.
                        
                            Von Jacqueline Lang",14112021,Sueddeutsche
CDU-Vorsitz - Nominierung von Merz am Montag geplant,14112021_13:18,https://www.sueddeutsche.de/politik/parteien-cdu-vorsitz-nominierung-von-merz-am-montag-geplant-dpa.urn-newsml-dpa-com-20090101-211114-99-993484,Parteien,dpa,,,14112021,Sueddeutsche
Cloppenburg: Wieder Geflügelpest-Ausbruch bei Puten,14112021_13:18,https://www.sueddeutsche.de/wirtschaft/agrar-ihlow-cloppenburg-wieder-gefluegelpest-ausbruch-bei-puten-dpa.urn-newsml-dpa-com-20090101-211114-99-993491,Agrar - Ihlow,dpa,,,14112021,Sueddeutsche
Auftaktniederlage für Krawietz bei Tennis-Saisonabschluss,14112021_13:13,https://www.sueddeutsche.de/sport/tennis-auftaktniederlage-fuer-krawietz-bei-tennis-saisonabschluss-dpa.urn-newsml-dpa-com-20090101-211114-99-993445,Tennis,dpa,,,14112021,Sueddeutsche
Sankt Pauli Museum bis März in Stade zu sehen,14112021_13:12,https://www.sueddeutsche.de/kultur/museen-stade-sankt-pauli-museum-bis-maerz-in-stade-zu-sehen-dpa.urn-newsml-dpa-com-20090101-211114-99-993385,Museen - Stade,dpa,,,14112021,Sueddeutsche
Brysch wirft Politik beim Schutz der Alten Versagen vor,14112021_13:11,https://www.sueddeutsche.de/bayern/gesundheit-dortmund-brysch-wirft-politik-beim-schutz-der-alten-versagen-vor-dpa.urn-newsml-dpa-com-20090101-211114-99-993416,Gesundheit - Dortmund,dpa,,,14112021,Sueddeutsche
Österreich beschließt Lockdown für Ungeimpfte,14112021_13:09,https://www.sueddeutsche.de/gesundheit/gesundheit-oesterreich-beschliesst-lockdown-fuer-ungeimpfte-dpa.urn-newsml-dpa-com-20090101-211114-99-993197,Gesundheit,dpa,,,14112021,Sueddeutsche
Von Kodolitsch erste Präsidentin des Hamburger Sportbundes,14112021_13:06,https://www.sueddeutsche.de/politik/sportpolitik-hamburg-von-kodolitsch-erste-praesidentin-des-hamburger-sportbundes-dpa.urn-newsml-dpa-com-20090101-211114-99-993386,Sportpolitik - Hamburg,dpa,,,14112021,Sueddeutsche
Lockdown für Ungeimpfte in Österreich beschlossen,14112021_13:03,https://www.sueddeutsche.de/politik/corona-aktuell-corona-praemie-gefordert-1.5458805,Meldungen zum Coronavirus,,Nachrichten aus Deutschland und aller Welt,"Von diesem Montag an dürfen Ungeimpfte ihre Wohnungen nur noch in Ausnahmefällen verlassen. In Deutschland haben sich mittlerweile seit Ausbruch der Pandemie fünf Millionen Menschen infiziert.
                        
                            Nachrichten aus Deutschland und aller Welt",14112021,Sueddeutsche
Polizei entdeckt 16 Migranten in Lkw-Anhänger,14112021_13:02,https://www.sueddeutsche.de/bayern/fluechtlinge-erlangen-polizei-entdeckt-16-migranten-in-lkw-anhaenger-dpa.urn-newsml-dpa-com-20090101-211114-99-993336,Flüchtlinge - Erlangen,dpa,,,14112021,Sueddeutsche
Corona-Inzidenz in Rheinland-Pfalz steigt wieder,14112021_13:00,https://www.sueddeutsche.de/gesundheit/gesundheit-mainz-corona-inzidenz-in-rheinland-pfalz-steigt-wieder-dpa.urn-newsml-dpa-com-20090101-211114-99-993321,Gesundheit - Mainz,dpa,,,14112021,Sueddeutsche
Lindner: Glasgow ein Schritt in die richtige Richtung ,14112021_12:58,https://www.sueddeutsche.de/politik/lindner-miersch-cop26-klima-1.5463700,Stimmen zu COP26,,,"Exklusiv
                    
                    
                        Der FDP-Chef sieht in den Ergebnissen der Klimakonferenz eine Bestätigung für die ""ambitionierten Bemühungen"" der Ampel-Parteien. SPD-Fraktionsvize Miersch sagt: ""Die eigentliche Arbeit beginnt erst.""",14112021,Sueddeutsche
39-Jähriger in Hamburg mit Stichen lebensgefährlich verletzt,14112021_12:58,https://www.sueddeutsche.de/panorama/kriminalitaet-hamburg-39-jaehriger-in-hamburg-mit-stichen-lebensgefaehrlich-verletzt-dpa.urn-newsml-dpa-com-20090101-211114-99-993278,Kriminalität - Hamburg,dpa,,,14112021,Sueddeutsche
Gedenken für Kriegsopfer am Volkstrauertag in Kiel,14112021_12:57,https://www.sueddeutsche.de/wissen/geschichte-kiel-gedenken-fuer-kriegsopfer-am-volkstrauertag-in-kiel-dpa.urn-newsml-dpa-com-20090101-211114-99-993279,Geschichte - Kiel,dpa,,,14112021,Sueddeutsche
Walker enttäuscht von Ergebnissen der Klimakonferenz,14112021_12:55,https://www.sueddeutsche.de/wissen/umwelt-stuttgart-walker-enttaeuscht-von-ergebnissen-der-klimakonferenz-dpa.urn-newsml-dpa-com-20090101-211114-99-993275,Umwelt - Stuttgart,dpa,,,14112021,Sueddeutsche
