Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Endloser Kampf um eine Ampel,23022022_20:54,https://www.sueddeutsche.de/muenchen/freising/sz-serie-update-endloser-kampf-um-eine-ampel-1.5534965,"SZ-Serie ""Update""",,Von Peter Becker,"Ex-Bürgermeister Karl Ecker fordert Einhaltung von Zusagen ein
                        
                            Von Peter Becker",24022022,Sueddeutsche,muenchen
Betrügerische Masche führt ins Gefängnis,23022022_20:54,https://www.sueddeutsche.de/muenchen/freising/landkreis-freising-betruegerische-masche-fuehrt-ins-gefaengnis-1.5534984,Landkreis Freising,,Von Peter Becker,"Betreiberin eines Pflegedienstes rechnet fast 40 000 Euro unberechtigt ab - vor Gericht bekommt sie die Quittung
                        
                            Von Peter Becker",24022022,Sueddeutsche,muenchen
Nachhaltig leben,23022022_20:54,https://www.sueddeutsche.de/muenchen/freising/klimaschutz-im-landkreis-nachhaltig-leben-1.5534986,Klimaschutz im Landkreis,,,Gemeinde Eching regt zum Klimafasten an,24022022,Sueddeutsche,muenchen
Ausbildung von Förderlehrern,23022022_20:54,https://www.sueddeutsche.de/muenchen/freising/freising-ausbildung-von-foerderlehrern-1.5534992,Freising,,,,24022022,Sueddeutsche,muenchen
Viele neue Kunden versorgen sich mit Lesestoff,23022022_20:54,https://www.sueddeutsche.de/muenchen/freising/freising-zolling-au-buechereien-lesen-buch-pandemie-1.5534961,Gemeindebüchereien im Landkreis Freising,,"Von Katharina Aurich, Zolling","Gemeindebibliotheken im Landkreis registrieren trotz Digitalisierung und Corona teilweise steigende Nutzerzahlen. Neben E-Books und Zeitschriften zum Download  sind die guten alten Asterix-Comics der Renner.
                        
                            Von Katharina Aurich, Zolling",24022022,Sueddeutsche,muenchen
Verzicht auf Luftreiniger für Klassenzimmer,23022022_20:54,https://www.sueddeutsche.de/muenchen/freising/attenkirchen-verzicht-auf-luftreiniger-fuer-klassenzimmer-1.5534990,Attenkirchen,,,,24022022,Sueddeutsche,muenchen
"""Letzte Generation"" protestiert am Flughafen",23022022_20:54,https://www.sueddeutsche.de/muenchen/erding/flughafen-muenchen-letzte-generation-protestiert-am-flughafen-1.5535347,Flughafen München,,"Von Emily Bader, Flughafen","Acht Aktivisten blockieren  am Mittwoch Straßen am Airport. Sie protestieren gegen Lebensmittelverschwendung
                        
                            Von Emily Bader, Flughafen",24022022,Sueddeutsche,muenchen
Endlich wird es wieder kriminell,23022022_20:54,https://www.sueddeutsche.de/muenchen/erding/inning-fraunberg-endlich-wird-es-wieder-kriminell-1.5535335,Inning/Fraunberg,,Von Regina Bluhme,"Das Schauspiel-Duo Teresa Sperling und Stefan Voglhuber präsentiert ein neues Stück:  ""Mordpläne mit Himbeerdame"", wie immer  beim Wirt z'Bierbach
                        
                            Von Regina Bluhme",24022022,Sueddeutsche,muenchen
Stolpersteine für Erding,23022022_20:54,https://www.sueddeutsche.de/muenchen/erding/erding-stolpersteine-fuer-erding-1.5535337,Erding,,,Zwei Messingplatten erinnern an Sophie und Leopold Einstein,24022022,Sueddeutsche,muenchen
Omikron-Subvariante auf dem Vormarsch,23022022_20:54,https://www.sueddeutsche.de/muenchen/erding/corona-im-landkreis-omikron-subvariante-auf-dem-vormarsch-1.5535464,Corona im Landkreis,,,,24022022,Sueddeutsche,muenchen
Zurück im Kabinett,23022022_20:54,https://www.sueddeutsche.de/muenchen/erding/regierungsumbildung-in-bayern-zurueck-im-kabinett-1.5535353,Regierungsumbildung in Bayern,,"Von Florian Tempel, Erding","Ulrike Scharf muss sich nicht mehr ""Staatsministerin a. D."" nennen
                        
                            Von Florian Tempel, Erding",24022022,Sueddeutsche,muenchen
Wiederbelebung alter Windkraftpläne,23022022_20:54,https://www.sueddeutsche.de/muenchen/erding/energiegewinnung-wiederbelebung-alter-windkraftplaene-1.5535345,Energiegewinnung,,"Von Florian Tempel, Erding","Die Energievision Erding GmbH hatte   ambitionierte  Ideen, doch mit 10-H war die Luft raus.  Nun wird ein  Comeback vorbereitet.  Auch der bayerische Windatlas weist im  Landkreis  durchaus günstige Standorte aus
                        
                            Von Florian Tempel, Erding",24022022,Sueddeutsche,muenchen
Fragwürdiger Alleingang,23022022_20:54,https://www.sueddeutsche.de/muenchen/landkreismuenchen/haar-tram-leibstrasse-bukowski-kommentar-1.5535413,Kommentar,,"Von Bernhard Lohr, Haar","Haars Bürgermeister wirft mit seinem Vorstoß, die Leibstraße für die Tram auszuschließen, viele Fragen auf.
                        
                            Von Bernhard Lohr, Haar",24022022,Sueddeutsche,muenchen
Grünen-Gemeinderätin legt Mandat nieder,23022022_20:54,https://www.sueddeutsche.de/muenchen/landkreismuenchen/gruenwald-gruene-corinna-gast-gemeinderat-1.5535466,Grünwald,,,,24022022,Sueddeutsche,muenchen
