Titel,URL,Date_Info,News_page,Kategorie,author
Satire: Böhmermann scheitert mit Verfassungsbeschwerde zu Erdoğan-Gedicht,https://www.spiegel.de/kultur/tv/jan-boehmermann-scheitert-mit-verfassungsbeschwerde-zu-erdogan-gedicht-a-78dbfe59-e0b9-4384-aaa3-853d4389d7cf,10022022_10:15 ,Spiegel,kultur,
»Absichtliche Verunglimpfung«: Oppositionschef Starmer macht Johnson für Attacke verantwortlich,https://www.spiegel.de/ausland/oppositionschef-keir-starmer-macht-johnson-fuer-attacke-auf-sich-verantwortlich-a-cab88892-635b-4955-b9dd-2488a910b075,10022022_09:59 ,Spiegel,ausland,
Unfall in Rheinland-Pfalz: Autofahrerin stirbt bei Zusammenstoß mit Zug,https://www.spiegel.de/panorama/dierdorf-in-rheinland-pfalz-autofahrerin-stirbt-bei-zusammenstoss-mit-zug-a-64962910-c7a6-495a-9b02-919d01274a3d,10022022_09:50 ,Spiegel,panorama,
Fehlende Genehmigung: Teslas Produktionsstart in Grünheide verzögert sich,https://www.spiegel.de/wirtschaft/unternehmen/tesla-produktionsstart-in-gruenheide-verzoegert-sich-a-6597ffdf-f8bc-4f44-b80b-5a6a711b2e39,10022022_09:38 ,Spiegel,wirtschaft,
"Gold für Strolz in der Alpinen Kombination: »Ich muss mich zusammenreißen, damit ich nicht losheule«",https://www.spiegel.de/sport/olympia/olympia-2022-ski-alpin-johannes-strolz-wird-in-der-kombination-sensationssieger-a-44c5fa37-9ec6-4ef5-bbcb-5f26b31fefc3,10022022_09:16 ,Spiegel,sport,
Spannungen in Osteuropa: Russland beginnt Militärmanöver mit Belarus,https://www.spiegel.de/ausland/grenzgebiet-zur-ukraine-russland-beginnt-militaermanoever-mit-belarus-a-3b329bf9-5fc6-4b79-ac4f-98492f001f4b,10022022_09:09 ,Spiegel,ausland,
Skisprung-Disqualifikationen: Kontrolleur Jukkara weist Schuld von sich,https://www.spiegel.de/sport/olympia/olympia-2022-skisprung-disqualifikationen-kontrolleur-jukkara-weist-schuld-von-sich-a-b25620de-a216-4459-9438-b2d4cb155c58,10022022_09:06 ,Spiegel,sport,
Ifo-Umfrage: Aufträge beschäftigen deutsche Industrie so lange wie nie zuvor,https://www.spiegel.de/wirtschaft/auftraege-beschaeftigen-deutsche-industrie-so-lange-wie-nie-zuvor-a-00d86616-0ade-4856-866e-d2171fbba9d7,10022022_09:01 ,Spiegel,wirtschaft,
Verpasste Weltpremiere bei Olympia: Yuzuru Hanyu stürzt beim Vierfach-Axel,https://www.spiegel.de/sport/olympia/olympia-2022-eiskunstlauf-yuzuru-hanyu-stuerzt-beim-vierfach-axel-a-27505fad-d93c-403f-8ada-e7a6644c7b5f,10022022_08:22 ,Spiegel,sport,
Folge des Brexits: Handel zwischen Deutschland und Großbritannien geht weiter zurück,https://www.spiegel.de/wirtschaft/handel-nach-dem-brexit-verliert-grossbritannien-stark-an-bedeutung-fuer-deutschland-a-4f04e59b-8c73-4ed9-8e66-b213b9c04bb5,10022022_08:14 ,Spiegel,wirtschaft,
Chloe Kims zweiter Olympiasieg in der Halfpipe: Wie man fast zerbricht und dann stärker zurückkommt als je zuvor,https://www.spiegel.de/sport/olympia/olympia-2022-chloe-kim-siegt-in-der-halfpipe-und-setzt-sich-fuer-mentale-gesundheit-ein-a-43f1b623-ae02-4091-a953-5fba500b4df0,10022022_08:04 ,Spiegel,sport,Aus Peking berichten Marcus Krämer und Thilo Neumann
Grenze zu Mexiko: US-Polizei befreit 132 Migranten aus Lkw-Anhänger,https://www.spiegel.de/panorama/texas-us-polizei-befreit-nahe-der-grenze-zu-mexiko-132-migranten-aus-lkw-anhaenger-a-add79eef-bd65-462d-abed-72519dc6dc32,10022022_07:56 ,Spiegel,panorama,
Energie in Gewächshäusern gespart: Der Blumenstrauß zum Valentinstag wird teuer,https://www.spiegel.de/wirtschaft/energiekosten-der-blumenstrauss-zum-valentins-tag-wird-teuer-a-ad8c44e8-a762-4c92-abf7-3edcb4e71268,10022022_07:54 ,Spiegel,wirtschaft,
Interview mit dem Mist-Monat Februar: »›50 Shades of Grey‹ ist mein größter Bestseller«,https://www.spiegel.de/psychologie/interview-mit-dem-februar-50-shades-of-grey-ist-mein-groesster-bestseller-a-203e138e-88c6-475f-9b1b-9acf185200b2,10022022_07:46 ,Spiegel,psychologie,
Migration nach Großbritannien: Kameras sollen Flüchtende am Ärmelkanal stoppen,https://www.spiegel.de/ausland/frankreich-kameras-sollen-fluechtende-am-aermelkanal-stoppen-a-31e5b317-0407-4893-923c-40b050afc5c3,10022022_07:38 ,Spiegel,ausland,
Ermittlungen in Fürth: Lkw-Fahrer nach Verwüstungsfahrt in Untersuchungshaft,https://www.spiegel.de/panorama/justiz/fuerth-fahrer-nach-verwuestungs-fahrt-in-untersuchungshaft-a-c1d6bb92-99a8-4a3a-bce3-8a76bf9b9c2e,10022022_07:37 ,Spiegel,panorama,
Ukrainische Community in Deutschland: Friedensgebet gegen Putins Panzer,https://www.spiegel.de/panorama/ukrainische-gemeinde-in-berlin-friedensgebet-gegen-putins-panzer-a-d3467754-d58d-4a51-b293-0ad69a678693,10022022_07:26 ,Spiegel,panorama,Ein Video von Janita Hämäläinen und Marco Kasang
Bericht der »Washington Post«: US-Nationalarchiv soll Justizministerium zu Ermittlungen gegen Trump aufgefordert haben,https://www.spiegel.de/ausland/donald-trump-us-nationalarchiv-soll-justizministerium-zu-ermittlungen-aufgefordert-haben-a-7fd2154a-a508-45b2-8263-87e334d22850,10022022_07:24 ,Spiegel,ausland,
Steigende Ausgaben für Strom und Gas: 62 Prozent machen sich Sorgen wegen der hohen Energiepreise,https://www.spiegel.de/wirtschaft/strom-und-gas-62-prozent-machen-sich-sorgen-wegen-der-hohen-energiepreise-a-59b27373-8aff-441a-a5d7-13c86a422235,10022022_07:11 ,Spiegel,wirtschaft,
Tag sechs bei Olympia: Was in der Nacht geschah – und was der Tag noch bringt,https://www.spiegel.de/sport/olympia/olympia-am-10-2-kamila-waljewa-erscheint-nach-dopingspekulationen-zum-training-a-61bda1de-3e73-4554-9f80-e0fdc9f65801,10022022_07:03 ,Spiegel,sport,
»Angstminister«: Lauterbach erntet Kritik für Äußerung zu stark steigenden Todeszahlen,https://www.spiegel.de/politik/deutschland/corona-karl-lauterbach-spd-erntet-kritik-aeusserung-zu-stark-steigenden-todeszahl-a-dc4b3dca-2bcd-4b04-9c34-5c40a7b7c8db,10022022_06:56 ,Spiegel,politik,
Richtungsstreit bei den Republikanern: Ist das der Anfang vom Ende des Trumpismus?,https://www.spiegel.de/ausland/richtungsstreit-bei-den-republikanern-ist-das-der-anfang-vom-ende-des-trumpismus-a-eedc39a4-cef0-40ae-ba66-80fa75ae8b55,10022022_06:47 ,Spiegel,ausland,"Von Roland Nelles, Washington"
Unmut über RKI-Chef Wieler: Ist die FDP wieder im Oppositionsmodus?,https://www.spiegel.de/politik/deutschland/warum-ist-die-fdp-ueber-das-rki-veraergert-a-3b2fdc95-0163-4133-a589-c2a19c95a85d,10022022_06:00 ,Spiegel,politik,Von Juan Moreno
Die Lage am Morgen: Was geschieht hinter den Vorhängen der Diplomatie?,https://www.spiegel.de/ausland/news-russland-ukraine-wladimir-putin-olaf-scholz-annalena-baerbock-jennifer-morgan-a-c93e4312-a84d-4d18-b149-83b77095a903,10022022_05:25 ,Spiegel,ausland,
Coronavirus in Deutschland: RKI registriert knapp 248.000 Neuinfektionen – Inzidenz steigt weiter,https://www.spiegel.de/wissenschaft/medizin/robert-koch-institut-registriert-knapp-250-000-neuinfektionen-inzidenz-steigt-weiter-a-86ceb656-d96d-4d4f-9cbd-c5216c6d928c,10022022_04:56 ,Spiegel,wissenschaft,
+++ Corona-News +++: Razzia wegen Betrugsversuchs in Corona-Testzentrum in Hamburg,https://www.spiegel.de/wissenschaft/medizin/corona-news-am-donnerstag-die-wichtigsten-entwicklungen-zu-sars-cov-2-und-covid-19-a-0f4e8b34-57c6-478b-820a-5915f7673d41,10022022_04:42 ,Spiegel,wissenschaft,
Bekannt aus »Full House«: US-Schauspieler Bob Saget starb an Kopfverletzung,https://www.spiegel.de/kultur/tv/bob-saget-us-schauspieler-starb-an-kopfverletzung-a-cad485fb-096a-418a-8eb3-b5da1ee8cfc7,10022022_04:33 ,Spiegel,kultur,
Daten der »Washington Post«: US-Polizisten haben 2021 mindestens 1055 Menschen erschossen,https://www.spiegel.de/ausland/usa-polizisten-haben-2021-mindestens-1055-menschen-erschossen-a-91185c59-fc94-4a49-b17c-40dc19825c74,10022022_04:33 ,Spiegel,ausland,
Neue Studie: Nur noch 45 Prozent der Weltbevölkerung leben in einer Demokratie,https://www.spiegel.de/ausland/nur-noch-45-prozent-der-weltbevoelkerung-lebt-in-einer-demokratie-a-97ec1d36-6bff-4212-b10a-8bc316570158,10022022_04:31 ,Spiegel,ausland,
+++ Olympia-Update +++: Hennig holt bestes Ergebnis einer deutschen Skilangläuferin seit 2006,https://www.spiegel.de/sport/olympia/olympia-2022-tag-6-im-live-blog-russischem-eiskunstlauf-team-droht-dopingskandal-a-2587f278-e246-4ee6-8359-e6b54f20f704,10022022_02:58 ,Spiegel,sport,
Trump-getreue Republikanerin: Gazpacho oder Gestapo – Marjorie Taylor Greene erntet Spott für Versprecher,https://www.spiegel.de/ausland/marjorie-taylor-greene-republikanerin-verwechselt-gazpacho-und-gestapo-und-erntet-spott-a-61d3795a-bad1-4407-a5cf-f62e495fddd8,10022022_02:55 ,Spiegel,ausland,
Landsleute in der Ukraine: US-Soldaten in Polen sollen im Notfall bei Evakuierung helfen,https://www.spiegel.de/ausland/ukraine-us-soldaten-in-polen-sollen-im-notfall-bei-evakuierung-von-us-buergern-helfen-a-37b52d62-20f3-485c-ad1a-717e4f0442be,10022022_01:39 ,Spiegel,ausland,
Handwerk statt BWL: »Als junges Mädchen hätte ich die Ausbildung wahrscheinlich nicht überstanden«,https://www.spiegel.de/start/ausbildung-im-handwerk-warum-lisa-koenig-nach-dem-bwl-studium-eine-ausbildung-gemacht-hat-a-e26283cb-b89b-4c31-8496-e17f6559bb95,10022022_00:59 ,Spiegel,start,Aufgezeichnet von Anne Baum
Tod im Topf: Wie ein deutscher Chemiker gegen Lebensmittelpanscher kämpfte,https://www.spiegel.de/geschichte/friedrich-christian-accum-und-sein-kampf-gegen-lebensmittelpanscher-a-3467c14a-64ee-45f8-b62e-2cd24153095d,10022022_00:57 ,Spiegel,geschichte,Von Martin W. Angler
American Football: NFL kommt nach Deutschland,https://www.spiegel.de/sport/nfl-kommt-nach-deutschland-spiele-in-muenchen-und-frankfurt-geplant-a-4d826761-9641-4e66-8927-717003034d72,10022022_00:56 ,Spiegel,sport,
Attacke auf den deutschen Markt: Die fiesen Tricks des US-Liefergiganten Doordash,https://www.spiegel.de/wirtschaft/unternehmen/doordash-deutschland-die-fiesen-tricks-des-us-liefergiganten-a-dbc47615-ad89-4446-9621-0125332c070a,10022022_00:56 ,Spiegel,wirtschaft,Von manager-magazin-Redakteur Jonas Rest
"Neue, bizarre US-Verschwörungstheorie: Warum Trump-Fanatiker jetzt ein Schmetterlingsreservat in Texas attackieren",https://www.spiegel.de/ausland/qanon-donald-trump-fanatiker-attackieren-schmetterlingsreservat-in-texas-a-4c49f559-8a74-4c01-baa6-08b94a872dfd,10022022_00:55 ,Spiegel,ausland,"Von Marc Pitzke, New York"
Exemplare von verstorbenem Designer Abloh: 200 Paar »Air Force 1«-Sneakers für 25 Millionen Dollar versteigert,https://www.spiegel.de/stil/200-paar-sneakers-des-verstorbenen-designers-virgil-abloh-fuer-25-millionen-dollar-versteigert-a-f8cabd9d-f16a-4d64-8337-85a2783b776a,09022022_23:36,Spiegel,stil,
Mit 77 Jahren: US-Soul-Sängerin Betty Davis ist gestorben,https://www.spiegel.de/panorama/leute/us-soul-saengerin-betty-davis-ist-tot-a-8987e6a0-f9bb-40ba-a899-971932928b04,09022022_23:17,Spiegel,panorama,
"»Kosmisches Wunder«: Weltgrößter geschliffener Diamant für 3,8 Millionen Euro versteigert",https://www.spiegel.de/panorama/london-weltgroesster-geschliffener-diamant-enigma-fuer-3-8-millionen-euro-versteigert-a-ddb8720a-7d3f-442c-bb32-301e19c719a6,09022022_22:56,Spiegel,panorama,
Das oberste Uno-Gericht hat entschieden: Uganda muss 325 Millionen Dollar Entschädigung an den Kongo zahlen,https://www.spiegel.de/ausland/den-haag-internationaler-gerichtshof-verurteilt-uganda-zu-325-millionen-dollar-entschaedigung-an-die-demokratische-republik-kongo-a-a73fe428-1e7d-43f9-bc05-1ac089256d4b,09022022_22:27,Spiegel,ausland,
Südsudan und Mittelmeer: Kabinett billigt Verlängerung von zwei Auslandseinsätzen der Bundeswehr,https://www.spiegel.de/ausland/suedsudan-und-mittelmeer-kabinett-billigt-verlaengerung-von-bundeswehreinsaetzen-a-8fb386ec-6c8f-403c-8188-6e147680c195,09022022_22:02,Spiegel,ausland,
Erster Dopingfall in Peking: Iranischer Skifahrer Shemshaki positiv getestet,https://www.spiegel.de/sport/wintersport/olympia-iranischer-skifahrer-hossein-saveh-shemshaki-positiv-auf-verbotenes-steroid-getestet-a-d443d785-cf0c-437d-b75c-49fe6934fb74,09022022_21:20,Spiegel,sport,
Baerbocks neue Klima-Staatssekretärin Morgan: Diese Umweltaktivistin macht bald deutsche Außenpolitik,https://www.spiegel.de/politik/deutschland/jennifer-morgan-wird-staatssekretaerin-bei-annalena-baerbock-von-der-aktivistin-zur-akteurin-a-1957804f-c4a9-4498-80a8-4c06f09f5d44,09022022_21:06,Spiegel,politik,Von Susanne Götze und Gerald Traufetter
Nach mehr als 30 Jahren: Der Irak hat Reparationen an Kuwait für Golfkrieg abbezahlt,https://www.spiegel.de/ausland/golfkrieg-1990-der-irak-hat-reparationen-nach-mehr-als-30-jahren-an-kuwait-abbezahlt-a-7e4102fc-131d-44a3-8280-bc3e180651d6,09022022_21:03,Spiegel,ausland,
Wegen verletzten Dressurpferds: Tierschutzorganisation kritisiert Lisa und Thomas Müller,https://www.spiegel.de/panorama/leute/bayern-tierschutzorganisation-peta-kritisiert-lisa-und-thomas-mueller-a-30bad124-1f3e-4403-887e-8904cb178f9f,09022022_20:51,Spiegel,panorama,
Studie zu Corona und Psyche: Wie können wir unseren Kindern in der Pandemie helfen?,https://www.spiegel.de/gesundheit/corona-und-psyche-wie-koennen-wir-unseren-kindern-in-der-pandemie-helfen-a-ea07dbd1-0520-4bf1-bf73-89dcfd333a7f,09022022_20:18,Spiegel,gesundheit,Ein Interview von Silke Fokken
Ukrainekonflikt: Russlands Schlammschlacht,https://www.spiegel.de/wissenschaft/natur/ukraine-konflikt-wie-das-wetter-russlands-militaerplaene-beeinflussen-koennte-a-9b8211e3-e88d-4256-9404-8d4b63cbff66,09022022_20:17,Spiegel,wissenschaft,Von Jörg Römer
Alexander Zverev im Kinder-Interview: »Manchmal trainiere ich sieben Stunden am Tag«,https://www.spiegel.de/deinspiegel/alexander-zverev-im-kinder-interview-manchmal-trainiere-ich-sieben-stunden-am-tag-a-4aaa9a14-0002-0001-0000-000180592526,09022022_19:42,Spiegel,deinspiegel,Redaktionelle Begleitung: Pelle Kohrs
Videopremiere von Ludovico Einaudi: Der große Anti-Angeber,https://www.spiegel.de/kultur/musik/ludovico-einaudi-exklusive-videopremiere-des-neuen-albums-underwater-a-e7e1f2dc-7826-457c-ba25-92ecd2e8c5fa,09022022_19:41,Spiegel,kultur,
Haftbefehl wegen versuchten Mordes: Mutmaßlicher »Reichsbürger« fuhr einen Polizisten an,https://www.spiegel.de/panorama/justiz/efringen-kirchen-mutmasslicher-reichsbuerger-fuhr-einen-polizisten-an-haftbefehl-wegen-versuchten-mordes-a-28a6f1e3-e301-4f55-b2f6-bb64953a46bf,09022022_19:37,Spiegel,panorama,
Wiederaufnahme 13 Jahre nach dem Urteil: Badewannenmord – oder ein tödlicher Sturz?,https://www.spiegel.de/panorama/justiz/manfred-genditzki-unschuldig-hinter-gittern-war-der-badewannenmord-ein-toedlicher-sturz-a-b6611149-b8c5-4174-829d-e9a4e6c6ca62,09022022_19:13,Spiegel,panorama,Ein SPIEGEL TV-Film von Gudrun Altrogge
"Prozess in Berlin: Bushido, Arafat Abou-Chaker und ein heimlicher Mitschnitt",https://www.spiegel.de/panorama/justiz/bushido-prozess-gegen-arafat-abou-chaker-widerlegt-eine-audiodatei-bushido-a-a542ce4f-5219-4c5d-95a6-d4efda2bbe65,09022022_19:10,Spiegel,panorama,Von Wiebke Ramm
Taxonomie: Habeck nennt Frankreichs Energiepolitik »planwirtschaftlich« und »altmodisch«,https://www.spiegel.de/ausland/robert-habeck-nennt-frankreichs-energiepolitik-altmodisch-a-5f3e0cb7-b2a8-492d-a190-94d540e199a5,09022022_19:08,Spiegel,ausland,
Impfpflicht für Pflege- und Gesundheitsberufe: Auch Bayern ist an Recht und Gesetz gebunden,https://www.spiegel.de/panorama/justiz/corona-impfpflicht-in-der-pflege-auch-bayern-ist-an-recht-und-gesetz-gebunden-a-6baff781-34e8-4246-9fcb-86ba14f714d5,09022022_18:49,Spiegel,panorama,Von Dietmar Hipp
Partysänger: Mickie Krause an Blasenkrebs erkrankt,https://www.spiegel.de/panorama/leute/mickie-krause-party-saenger-an-blasenkrebs-erkrankt-a-864669e8-b481-4628-9709-db2416f2169a,09022022_18:42,Spiegel,panorama,
Ersatz für russische Lieferungen: Kann Katar unsere Lücke bei der Gasversorgung decken?,https://www.spiegel.de/ausland/nord-stream-2-kann-katar-unsere-luecke-bei-der-gasversorgung-decken-a-85e80521-febb-4f64-a37b-b36984d24e92,09022022_18:38,Spiegel,ausland,Ein Interview von Monika Bolliger
Onboarding selbst übernehmen: Ich wär dann mal da,https://www.spiegel.de/start/erster-tag-im-neuen-job-wie-man-das-onboarding-selbst-uebernimmt-a-57380426-a62e-4c93-983a-81e29c384962,09022022_18:35,Spiegel,start,
Drei Tage Frist: Aufsicht in der Türkei verlangt Lizenz von Deutscher Welle,https://www.spiegel.de/kultur/tuerkei-aufsicht-verlangt-lizenz-von-deutscher-welle-a-22d005ab-5ee9-4a61-a575-d2c3672529d0,09022022_18:35,Spiegel,kultur,
Russisches Eiskunstlauf-Team: Das lange Bangen um die Medaille,https://www.spiegel.de/sport/olympia/eiskunstlauf-warum-die-russische-auswahl-um-ihre-goldmedaille-bangen-muss-a-e720836a-907d-4d97-9bfd-5b294940c06a,09022022_18:32,Spiegel,sport,
Olympiadisziplin Shorttrack in Südkorea: Eine brutale Ellenbogengesellschaft,https://www.spiegel.de/sport/olympia/olympia-2022-olympiadisziplin-shorttrack-in-suedkorea-eine-brutale-ellenbogengesellschaft-a-378f6c78-0959-4012-a2ce-db7cbff9fa85,09022022_18:30,Spiegel,sport,Von Florian Haupt
Nordischer Kombinierer Geiger: Gold mit dem Holzhammer,https://www.spiegel.de/sport/olympia/olympia-2022-wie-vinzenz-geiger-aus-der-isolation-zur-goldmedaille-lief-a-1f62ebee-3ab7-4c7d-bbf9-dd384df9ca6f,09022022_18:30,Spiegel,sport,"Von Matthias Fiedler, Marcus Krämer und Thilo Neumann"
Terrorprozess: Angeklagter stellt Anschläge in Paris als »Verteidigung« dar,https://www.spiegel.de/ausland/anschlaege-in-paris-angeklagter-salah-abdeslam-spricht-von-verteidigung-a-c48800df-d471-4578-ad83-3efb39959a86,09022022_18:18,Spiegel,ausland,
"Die Lage am Abend: Auto, Auto, Auto, Auto, Auto, Auto, Auto, Auto, Auto, Auto, LASTER, Auto, Auto ...",https://www.spiegel.de/politik/deutschland/news-stau-hauptstaedte-deutschlands-oevp-chats-aus-oesterreich-corona-und-jugend-a-537f8946-4ac0-45ce-ad5e-f8f10cd859b4,09022022_18:16,Spiegel,politik,
Aufregung um »Morgenmagazin«-Presseschau-Zitat: »Tagesspiegel«-Journalist von Marschall bedauert »Diese junge Dame«-Ausspruch,https://www.spiegel.de/kultur/tagesspiegel-journalist-von-marschall-bedauert-diese-junge-dame-ausspruch-a-e6c91f16-6d89-4c3e-be5d-9bd3220db448,09022022_18:15,Spiegel,kultur,
Karnataka in Indien: Bundesstaat schließt Schulen nach Protesten gegen Kopftuchverbot,https://www.spiegel.de/panorama/bildung/indien-bundesstaat-karnataka-schliesst-schulen-nach-protesten-gegen-kopftuch-verbot-a-1234748c-637a-4e4e-978e-92641d8d0416,09022022_18:07,Spiegel,panorama,
Daten von US-Veteranen: So sehr erhöht Covid-19 das Risiko für Herz-Kreislauf-Krankheiten,https://www.spiegel.de/wissenschaft/medizin/coronavirus-covid-19-erhoeht-das-risiko-fuer-herz-kreislauf-krankheiten-a-14926a6e-77a6-4d16-8fc3-3d034774a110,09022022_18:06,Spiegel,wissenschaft,Von Julia Merlot
SpaceX-Projekt: Sonnensturm reißt Starlink-Satelliten aus dem Orbit,https://www.spiegel.de/wissenschaft/weltall/spacex-sonnensturm-laesst-starlink-satelliten-aus-dem-orbit-stuerzen-a-154044c8-3e7e-427d-9c46-b2cc3bfa495c,09022022_18:02,Spiegel,wissenschaft,
Missglückter Einsatz in Essen: SEK stürmt falsche Wohnung – und entschuldigt sich,https://www.spiegel.de/panorama/justiz/essen-sek-stuermt-falsche-wohnung-und-entschuldigt-sich-a-c970e7cf-7268-4388-83e0-7b864668a169,09022022_17:58,Spiegel,panorama,
Dreieinhalb Jahre Haft: Arzt verschrieb 500-mal Cannabis ohne Grund – und kassierte knapp 50.000 Euro,https://www.spiegel.de/panorama/justiz/muenchen-arzt-verschrieb-500-mal-cannabis-ohne-grund-und-kassierte-knapp-50-000-euro-a-98e1c957-1f9f-4bf9-9ee9-9936d4f3b81b,09022022_17:57,Spiegel,panorama,
Staatskrise in Tunesien: Das Ende der Gewaltenteilung,https://www.spiegel.de/ausland/tunesien-in-der-krise-das-ende-der-gewaltenteilung-a-5d982a45-d871-4d7e-babe-f3dbb3ea54cf,09022022_17:49,Spiegel,ausland,Aus Tunis berichtet Sarah Mersch
Hasskommentare im Netz: Haftbefehl wegen Aufruf zum Polizistenmord,https://www.spiegel.de/netzwelt/kusel-haftbefehl-wegen-aufruf-zum-polizistenmord-im-netz-a-7adbfb60-092c-4f3b-a02c-c3565a1d69c0,09022022_17:48,Spiegel,netzwelt,
Ampel-Ärger über Söder und Co.: Warum die Union gegen die Pflege-Impfpflicht rebelliert,https://www.spiegel.de/politik/deutschland/impfpflicht-in-der-pflege-warum-die-union-rebelliert-a-7fc0c89b-c1b4-4cde-b386-89b16087411c,09022022_17:46,Spiegel,politik,"Von Florian Gathmann, Milena Hassenkamp und Christian Teevs"
Olympische Winterspiele: Das war Tag fünf in Peking,https://www.spiegel.de/sport/olympia/olympia-2022-am-9-2-das-war-tag-fuenf-in-peking-a-efed9c0d-f030-4b03-badf-b60ca867f479,09022022_17:30,Spiegel,sport,
Sanierungswelle: Heizungsbranche verkauft so viele Geräte wie noch nie,https://www.spiegel.de/wirtschaft/waermepumpen-und-heizsysteme-branche-verkauft-so-viele-geraete-wie-noch-nie-a-409df11b-8501-4f8e-8e19-01dad764d4db,09022022_17:30,Spiegel,wirtschaft,
Eishockey bei Olympia 2022: Spielplan und Ergebnisse in der Übersicht,https://www.spiegel.de/sport/olympia/eishockey-bei-olympia-2022-spielplan-und-ergebnisse-in-der-uebersicht-a-52c0c17c-8404-442e-96b3-1842a40ab518,09022022_17:15,Spiegel,sport,
Urteil in Bamberg: Tötung aus Mordlust – 19-Jährige bewunderte Serienmörder,https://www.spiegel.de/panorama/justiz/bamberg-toetung-aus-mordlust-19-jaehrige-bewundert-serienmoerder-a-c8b6894a-a312-439f-9e0e-cc45510d96e2,09022022_16:56,Spiegel,panorama,
Verdacht auf rassistische Tat: Polizei korrigiert Angaben zu Angriff auf 17-Jährige in Berlin,https://www.spiegel.de/panorama/justiz/berlin-polizei-korrigiert-angaben-zu-angriff-auf-17-jaehrige-in-tram-a-cca5af85-0e3e-42d1-b18a-c19bfedf7cc6,09022022_16:52,Spiegel,panorama,
Zehnmal heißer als im Zentrum der Sonne: Projekt in Oxford meldet Energie-Weltrekord,https://www.spiegel.de/wissenschaft/technik/kernfusion-jet-projekt-in-oxford-meldet-energie-weltrekord-a-354d5608-bbed-48ff-985b-3c86ad78e94a,09022022_16:52,Spiegel,wissenschaft,
Litauen-Präsident Gitanas Nausėda: »Putin will zurück zu Größe und Einfluss«,https://www.spiegel.de/ausland/litauen-praesident-gitanas-naus-da-putin-will-zurueck-zu-groesse-und-einfluss-a-060c502a-2864-40f4-af3f-8bc2614f6f86,09022022_16:48,Spiegel,ausland,Ein Interview von Jan Puhl und Christoph Scheuermann
