Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Frankfurter Flughafen kommt weiter aus dem Corona-Tief,13122021_06:30,https://www.sueddeutsche.de/wirtschaft/luftverkehr-frankfurt-am-main-frankfurter-flughafen-kommt-weiter-aus-dem-corona-tief-dpa.urn-newsml-dpa-com-20090101-211213-99-361766,Luftverkehr - Frankfurt am Main,dpa,,,13122021,Sueddeutsche
Mehr als 1000 Fälle: Diebe stehlen zunehmend Katalysatoren,13122021_06:28,https://www.sueddeutsche.de/panorama/kriminalitaet-hannover-mehr-als-1000-faelle-diebe-stehlen-zunehmend-katalysatoren-dpa.urn-newsml-dpa-com-20090101-211213-99-361701,Kriminalität - Hannover,dpa,,,13122021,Sueddeutsche
"Im März im Koma, nun auf dem Podest: Tandes furiose Rückkehr",13122021_06:27,https://www.sueddeutsche.de/sport/skispringen-im-maerz-im-koma-nun-auf-dem-podest-tandes-furiose-rueckkehr-dpa.urn-newsml-dpa-com-20090101-211212-99-358602,Skispringen,dpa,,,13122021,Sueddeutsche
Mildes Winterwetter im Nordosten,13122021_06:27,https://www.sueddeutsche.de/panorama/wetter-schwerin-mildes-winterwetter-im-nordosten-dpa.urn-newsml-dpa-com-20090101-211213-99-361699,Wetter - Schwerin,dpa,,,13122021,Sueddeutsche
Reisinger: Mit Impfungen bei Kindern Schulen offen halten,13122021_06:26,https://www.sueddeutsche.de/gesundheit/gesundheit-schwerin-reisinger-mit-impfungen-bei-kindern-schulen-offen-halten-dpa.urn-newsml-dpa-com-20090101-211213-99-361700,Gesundheit - Schwerin,dpa,,,13122021,Sueddeutsche
"Woche in Hessen startet mit Wolken, Nebel und Sprühregen",13122021_06:24,https://www.sueddeutsche.de/panorama/wetter-offenbach-am-main-woche-in-hessen-startet-mit-wolken-nebel-und-spruehregen-dpa.urn-newsml-dpa-com-20090101-211213-99-361693,Wetter - Offenbach am Main,dpa,,,13122021,Sueddeutsche
"Eintracht-Coach Glasner nach Tore-Spektakel ""geflasht""",13122021_06:24,https://www.sueddeutsche.de/sport/fussball-eintracht-coach-glasner-nach-tore-spektakel-geflasht-dpa.urn-newsml-dpa-com-20090101-211213-99-360450,Fußball,dpa,,,13122021,Sueddeutsche
Corona-Impfungen mit Kindervakzin starten in dieser Woche,13122021_06:24,https://www.sueddeutsche.de/panorama/corona-impfungen-mit-kindervakzin-starten-in-dieser-woche-1.5486499,,,,"Video
                    
                    
                        Die Ständige Impfkommission hat sich zur Kinderimpfung positioniert, nun wird speziell dosierter Corona-Impfstoff für Fünf- bis Elfjährige ausgeliefert. Wie ist der Start der Impfkampagne für diese Altersgruppe geplant?",13122021,Sueddeutsche
"Balsam für die Fürther Seele: ""Es fühlt sich extrem gut an""",13122021_06:19,https://www.sueddeutsche.de/sport/fussball-balsam-fuer-die-fuerther-seele-es-fuehlt-sich-extrem-gut-an-dpa.urn-newsml-dpa-com-20090101-211212-99-358581,Fußball,dpa,,,13122021,Sueddeutsche
"Kimmich-Kritik an Impfdebatte: ""Grenzen überschritten""",13122021_06:18,https://www.sueddeutsche.de/sport/fussball-kimmich-kritik-an-impfdebatte-grenzen-ueberschritten-dpa.urn-newsml-dpa-com-20090101-211212-99-358119,Fußball,dpa,,,13122021,Sueddeutsche
Das bringt die Fußball-Woche,13122021_06:17,https://www.sueddeutsche.de/sport/fussball-das-bringt-die-fussball-woche-dpa.urn-newsml-dpa-com-20090101-211212-99-357871,Fußball,dpa,,,13122021,Sueddeutsche
CDU-Politiker fordert von Scholz politischen Olympia-Boykott,13122021_06:13,https://www.sueddeutsche.de/sport/olympia-cdu-politiker-fordert-von-scholz-politischen-olympia-boykott-dpa.urn-newsml-dpa-com-20090101-211212-99-357841,Olympia,dpa,,,13122021,Sueddeutsche
Nachrichten des Tages - die Übersicht für Eilige,13122021_05:57,https://www.sueddeutsche.de/politik/news-corona-scholz-warschau-rki-inzidenz-1.5486488,SZ am Morgen,,Von Julia Bergmann,"Was wichtig ist und wird. 
                        
                            Von Julia Bergmann",13122021,Sueddeutsche
"Scholz:  ""Wir beobachten die Truppenbewegungen entlang der ukrainischen Grenze mit großer Sorge.""",13122021_05:50,https://www.sueddeutsche.de/politik/scholz-wir-beobachten-die-truppenbewegungen-entlang-der-ukrainischen-grenze-mit-grosser-sorge-1.5486491,,,,"Video
                    
                    
                        Bundeskanzler Olaf Scholz war am Sonntagabend zum Antrittsbesuch in Polen.",13122021,Sueddeutsche
Feuerwehr rettet Menschen aus verrauchtem Mehrfamilienhaus,13122021_05:47,https://www.sueddeutsche.de/panorama/braende-hamburg-feuerwehr-rettet-menschen-aus-verrauchtem-mehrfamilienhaus-dpa.urn-newsml-dpa-com-20090101-211213-99-361218,Brände - Hamburg,dpa,,,13122021,Sueddeutsche
"Wolken, Nebel und Sprühregen in NRW erwartet",13122021_05:43,https://www.sueddeutsche.de/panorama/wetter-essen-wolken-nebel-und-spruehregen-in-nrw-erwartet-dpa.urn-newsml-dpa-com-20090101-211213-99-361202,Wetter - Essen,dpa,,,13122021,Sueddeutsche
Wachsende Sorge vor Radikalisierung von Corona-Protesten,13122021_05:43,https://www.sueddeutsche.de/gesundheit/gesundheit-wachsende-sorge-vor-radikalisierung-von-corona-protesten-dpa.urn-newsml-dpa-com-20090101-211213-99-359506,Gesundheit,dpa,,,13122021,Sueddeutsche
Entsetzen bei Barça,13122021_05:39,https://www.sueddeutsche.de/sport/fc-barcelona-missbrauch-jugend-1.5486329,Anschuldigungen wegen sexualisierter Gewalt,,Von Javier Cáceres,"Schwere Missbrauchsvorwürfe beim FC Barcelona: Gegen den früheren Nachwuchskoordinator des katalanischen Klubs wird ermittelt - ein Schlag für die Jugendarbeit des Vereins. 
                        
                            Von Javier Cáceres",13122021,Sueddeutsche
Raus aus dem Stau,13122021_05:36,https://www.sueddeutsche.de/auto/verkehr-zukunft-staedte-stau-1.5475871,Mobilität von morgen,,Von Marco Völklein,"Die Verkehrswende wird nicht einfach - aber vor allem in den Städten ließe sich viel bewegen. Ein Überblick über all das, was möglich wäre.
                        
                            Von Marco Völklein",13122021,Sueddeutsche
Sommerferien-Termine 2025 bis 2030 für MV stehen fest,13122021_05:35,https://www.sueddeutsche.de/bildung/schulen-schwerin-sommerferien-termine-2025-bis-2030-fuer-mv-stehen-fest-dpa.urn-newsml-dpa-com-20090101-211213-99-361170,Schulen - Schwerin,dpa,,,13122021,Sueddeutsche
Sommerferien-Termine 2025 bis 2030 stehen fest,13122021_05:34,https://www.sueddeutsche.de/bildung/schulen-kiel-sommerferien-termine-2025-bis-2030-stehen-fest-dpa.urn-newsml-dpa-com-20090101-211213-99-361166,Schulen - Kiel,dpa,,,13122021,Sueddeutsche
Herrnhuter Brüdergemeine schlägt Brücke in die Welt,13122021_05:33,https://www.sueddeutsche.de/kultur/musik-herrnhut-herrnhuter-bruedergemeine-schlaegt-bruecke-in-die-welt-dpa.urn-newsml-dpa-com-20090101-211213-99-361158,Musik - Herrnhut,dpa,,,13122021,Sueddeutsche
Sommerferien-Termine 2025 bis 2030 stehen für Hamburg fest,13122021_05:32,https://www.sueddeutsche.de/bildung/schulen-hamburg-sommerferien-termine-2025-bis-2030-stehen-fuer-hamburg-fest-dpa.urn-newsml-dpa-com-20090101-211213-99-361145,Schulen - Hamburg,dpa,,,13122021,Sueddeutsche
Feuer in Einfamilienhaus in Geestland: 300.000 Euro Schaden,13122021_05:28,https://www.sueddeutsche.de/panorama/braende-geestland-feuer-in-einfamilienhaus-in-geestland-300000-euro-schaden-dpa.urn-newsml-dpa-com-20090101-211213-99-361110,Brände - Geestland,dpa,,,13122021,Sueddeutsche
Unbekannte sprengen Briefkasten in Plauen,13122021_05:26,https://www.sueddeutsche.de/panorama/kriminalitaet-plauen-unbekannte-sprengen-briefkasten-in-plauen-dpa.urn-newsml-dpa-com-20090101-211213-99-361072,Kriminalität - Plauen,dpa,,,13122021,Sueddeutsche
Magic verlieren gegen Lakers: Wieder 20 Punkte für Wagner,13122021_05:26,https://www.sueddeutsche.de/sport/basketball-magic-verlieren-gegen-lakers-wieder-20-punkte-fuer-wagner-dpa.urn-newsml-dpa-com-20090101-211213-99-361087,Basketball,dpa,,,13122021,Sueddeutsche
"Im März im Koma, jetzt auf Podest: Tandes furiose Rückkehr",13122021_05:25,https://www.sueddeutsche.de/sport/skispringen-klingenthal-im-maerz-im-koma-jetzt-auf-podest-tandes-furiose-rueckkehr-dpa.urn-newsml-dpa-com-20090101-211213-99-361073,Skispringen - Klingenthal,dpa,,,13122021,Sueddeutsche
Wenn Kollege KI als Konkurrent gesehen wird,13122021_05:25,https://www.sueddeutsche.de/wirtschaft/ki-ai-arbeitswelt-1.5486017,Künstliche Intelligenz,,Von Simon Groß und Helmut Martin-Jung,"Systeme mit künstlicher Intelligenz ziehen in mehr und mehr Unternehmen ein. Viele Mitarbeiter aber sind skeptisch. Wie kann man ihnen die Angst nehmen?
                        
                            Von Simon Groß und Helmut Martin-Jung",13122021,Sueddeutsche
Brand in Mehrfamilienhaus: Schaden von 150.000 Euro,13122021_05:22,https://www.sueddeutsche.de/panorama/braende-idar-oberstein-brand-in-mehrfamilienhaus-schaden-von-150000-euro-dpa.urn-newsml-dpa-com-20090101-211213-99-361034,Brände - Idar-Oberstein,dpa,,,13122021,Sueddeutsche
Unterrichtsversorgung sinkt weiter: Linke für Rettungsschirm,13122021_05:21,https://www.sueddeutsche.de/bildung/bildung-magdeburg-unterrichtsversorgung-sinkt-weiter-linke-fuer-rettungsschirm-dpa.urn-newsml-dpa-com-20090101-211213-99-360910,Bildung - Magdeburg,dpa,,,13122021,Sueddeutsche
"Der Mann, der Boris Johnsons Partys untersucht",13122021_05:20,https://www.sueddeutsche.de/meinung/boris-johnson-downing-street-party-simon-case-1.5486236,Großbritannien,,Von Michael Neudecker,"Simon Case war früher der Privatsekretär von Prinz William. Nun muss er eine Untersuchung durchführen, von der die Zukunft des britischen Premierministers abhängen könnte.
                        
                            Von Michael Neudecker",13122021,Sueddeutsche
DLRG sieht weiter großen Nachholbedarf bei Schwimmkursen,13122021_05:20,https://www.sueddeutsche.de/gesundheit/gesundheit-halle-saale-dlrg-sieht-weiter-grossen-nachholbedarf-bei-schwimmkursen-dpa.urn-newsml-dpa-com-20090101-211213-99-360911,Gesundheit - Halle (Saale),dpa,,,13122021,Sueddeutsche
Mann stirbt bei Hausbrand in Duisburg,13122021_05:18,https://www.sueddeutsche.de/panorama/braende-duisburg-mann-stirbt-bei-hausbrand-in-duisburg-dpa.urn-newsml-dpa-com-20090101-211213-99-360907,Brände - Duisburg,dpa,,,13122021,Sueddeutsche
Lehrer Kai Schmidt erklärt auf Youtube Mathe,13122021_05:17,https://www.sueddeutsche.de/bildung/bildung-uelsen-lehrer-kai-schmidt-erklaert-auf-youtube-mathe-dpa.urn-newsml-dpa-com-20090101-211213-99-360901,Bildung - Uelsen,dpa,,,13122021,Sueddeutsche
Packers holen Heimsieg - Lions wieder mit Niederlage,13122021_05:16,https://www.sueddeutsche.de/sport/american-football-packers-holen-heimsieg-lions-wieder-mit-niederlage-dpa.urn-newsml-dpa-com-20090101-211213-99-360947,American Football,dpa,,,13122021,Sueddeutsche
DRK: Geringe Bereitschaft zur Blutspende sorgt für Engpässe,13122021_05:16,https://www.sueddeutsche.de/gesundheit/gesundheit-hannover-drk-geringe-bereitschaft-zur-blutspende-sorgt-fuer-engpaesse-dpa.urn-newsml-dpa-com-20090101-211213-99-360902,Gesundheit - Hannover,dpa,,,13122021,Sueddeutsche
Wegen Corona: Zoll beschlagnahmt weniger gefälschte Ware,13122021_05:15,https://www.sueddeutsche.de/panorama/kriminalitaet-bremen-wegen-corona-zoll-beschlagnahmt-weniger-gefaelschte-ware-dpa.urn-newsml-dpa-com-20090101-211213-99-360903,Kriminalität - Bremen,dpa,,,13122021,Sueddeutsche
SPD fordert stärkeren Einsatz mobiler Impfteams im Norden,13122021_05:13,https://www.sueddeutsche.de/politik/landtag-kiel-spd-fordert-staerkeren-einsatz-mobiler-impfteams-im-norden-dpa.urn-newsml-dpa-com-20090101-211213-99-360894,Landtag - Kiel,dpa,,,13122021,Sueddeutsche
Maskenpflicht in Vorschulen und höhere Strafen beim HVV,13122021_05:12,https://www.sueddeutsche.de/wirtschaft/verkehr-hamburg-maskenpflicht-in-vorschulen-und-hoehere-strafen-beim-hvv-dpa.urn-newsml-dpa-com-20090101-211212-99-356218,Verkehr - Hamburg,dpa,,,13122021,Sueddeutsche
Trübes Wetter mit Nebel und Regen in Berlin und Brandenburg,13122021_05:12,https://www.sueddeutsche.de/panorama/wetter-potsdam-truebes-wetter-mit-nebel-und-regen-in-berlin-und-brandenburg-dpa.urn-newsml-dpa-com-20090101-211213-99-360892,Wetter - Potsdam,dpa,,,13122021,Sueddeutsche
Das große Gewinnspiel,13122021_05:09,https://www.sueddeutsche.de/service/weihnachten-gewinnspiel-adventsquiz-2021-1.5476793,SZ Adventsquiz 2021,,,"Machen Sie mit beim Adventsquiz-Gewinnspiel der Süddeutschen Zeitung und gewinnen Sie täglich tolle Preise: Neben Reisen können Sie Designmöbel, Smartphones und vieles mehr gewinnen.",13122021,Sueddeutsche
Ministerin überzeugt: Corona ohne Folgen für Opern-Sanierung,13122021_05:07,https://www.sueddeutsche.de/kultur/kultur-stuttgart-ministerin-ueberzeugt-corona-ohne-folgen-fuer-opern-sanierung-dpa.urn-newsml-dpa-com-20090101-211213-99-360889,Kultur - Stuttgart,dpa,,,13122021,Sueddeutsche
Lieferung des Corona-Impfstoffs für Kinder beginnt,13122021_05:06,https://www.sueddeutsche.de/gesundheit/gesundheit-stuttgart-lieferung-des-corona-impfstoffs-fuer-kinder-beginnt-dpa.urn-newsml-dpa-com-20090101-211213-99-360890,Gesundheit - Stuttgart,dpa,,,13122021,Sueddeutsche
Land plant nicht mit provisorischen Corona-Krankenhäusern,13122021_05:02,https://www.sueddeutsche.de/gesundheit/gesundheit-erfurt-land-plant-nicht-mit-provisorischen-corona-krankenhaeusern-dpa.urn-newsml-dpa-com-20090101-211213-99-360626,Gesundheit - Erfurt,dpa,,,13122021,Sueddeutsche
Auto überholt und erfasst Fußgängerin: Frau tot,13122021_05:01,https://www.sueddeutsche.de/panorama/unfaelle-bad-frankenhausenkyffhaeuser-auto-ueberholt-und-erfasst-fussgaengerin-frau-tot-dpa.urn-newsml-dpa-com-20090101-211213-99-360627,Unfälle - Bad Frankenhausen/Kyffhäuser,dpa,,,13122021,Sueddeutsche
1500 Corona-Demonstranten: Mehrere Straftaten gemeldet,13122021_05:00,https://www.sueddeutsche.de/politik/demonstrationen-gotha-1500-corona-demonstranten-mehrere-straftaten-gemeldet-dpa.urn-newsml-dpa-com-20090101-211213-99-360628,Demonstrationen - Gotha,dpa,,,13122021,Sueddeutsche
Mehr als ein Dutzend verletzte Polizisten bei Corona-Protest,13122021_04:59,https://www.sueddeutsche.de/politik/demonstrationen-greiz-mehr-als-ein-dutzend-verletzte-polizisten-bei-corona-protest-dpa.urn-newsml-dpa-com-20090101-211211-99-346017,Demonstrationen - Greiz,dpa,,,13122021,Sueddeutsche
Erneut Proteste gegen Corona-Maßnahmen in Sachsen-Anhalt,13122021_04:57,https://www.sueddeutsche.de/politik/demonstrationen-magdeburg-erneut-proteste-gegen-corona-massnahmen-in-sachsen-anhalt-dpa.urn-newsml-dpa-com-20090101-211211-99-342295,Demonstrationen - Magdeburg,dpa,,,13122021,Sueddeutsche
Sommerferien-Termine 2025 bis 2030 für Saarland stehen fest,13122021_04:57,https://www.sueddeutsche.de/bildung/bildung-saarbruecken-sommerferien-termine-2025-bis-2030-fuer-saarland-stehen-fest-dpa.urn-newsml-dpa-com-20090101-211213-99-360619,Bildung - Saarbrücken,dpa,,,13122021,Sueddeutsche
Sommerferien 2025 bis 2030 für Rheinland-Pfalz stehen fest,13122021_04:56,https://www.sueddeutsche.de/bildung/bildung-mainz-sommerferien-2025-bis-2030-fuer-rheinland-pfalz-stehen-fest-dpa.urn-newsml-dpa-com-20090101-211213-99-360620,Bildung - Mainz,dpa,,,13122021,Sueddeutsche
