Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Lockerungen der Corona-Maßnahmen? Das sagt der Expertenrat,14022022_06:42,https://www.sueddeutsche.de/panorama/lockerungen-der-corona-massnahmen-das-sagt-der-expertenrat-1.5528163,,,,"Video
                    
                    
                        In vielen Ländern Europas werden die Corona-Maßnahmen gelockert. Auch deshalb steigen in Deutschland die Erwartungen nach einem Öffnungs-Plan.",14022022,Sueddeutsche,panorama
Weiter falsche Inzidenzwerte,14022022_06:42,https://www.sueddeutsche.de/muenchen/landkreismuenchen/landkreis-muenchen-corona-news-inzidenz-impfung-demonstration-1.4850845,Newsblog zum Coronavirus im Landkreis München,,Von SZ-Autoren,"Laut Landratsamt ist die vom RKI ausgewiesene Inzidenz ""derzeit deutlich zu niedrig"". Schuld seien Probleme bei der Datenübertragung. Für Montag meldet das RKI eine Sieben-Tage-Inzidenz von nur noch 934,6.
                        
                            Von SZ-Autoren",14022022,Sueddeutsche,muenchen
Franzosen Papadakis/Cizeron gewinnen Gold im Eistanz,14022022_06:41,https://www.sueddeutsche.de/sport/olympia-franzosen-papadakiscizeron-gewinnen-gold-im-eistanz-dpa.urn-newsml-dpa-com-20090101-220214-99-115527,Olympia,dpa,,,14022022,Sueddeutsche,sport
Kanadas Eishockey-Frauen mühelos ins Olympia-Finale,14022022_06:37,https://www.sueddeutsche.de/sport/eishockey-kanadas-eishockey-frauen-muehelos-ins-olympia-finale-dpa.urn-newsml-dpa-com-20090101-220214-99-116312,Eishockey,dpa,,,14022022,Sueddeutsche,sport
Bier und Wein erst ab 18 Jahren? Landesstelle dafür,14022022_06:36,https://www.sueddeutsche.de/gesundheit/gesundheit-hannover-bier-und-wein-erst-ab-18-jahren-landesstelle-dafuer-dpa.urn-newsml-dpa-com-20090101-220214-99-116320,Gesundheit - Hannover,dpa,,,14022022,Sueddeutsche,gesundheit
Harry Wijnvoord hat seine Frau vor der Kneipe kennengelernt,14022022_06:34,https://www.sueddeutsche.de/wirtschaft/medien-senden-harry-wijnvoord-hat-seine-frau-vor-der-kneipe-kennengelernt-dpa.urn-newsml-dpa-com-20090101-220214-99-116295,Medien - Senden,dpa,,,14022022,Sueddeutsche,wirtschaft
DEB-Team gegen Slowakei wohl wieder mit Nowak,14022022_06:34,https://www.sueddeutsche.de/sport/eishockey-deb-team-gegen-slowakei-wohl-wieder-mit-nowak-dpa.urn-newsml-dpa-com-20090101-220214-99-115686,Eishockey,dpa,,,14022022,Sueddeutsche,sport
Jäger haben mehr als 1400 Nutrias erlegt: Keine Plage,14022022_06:31,https://www.sueddeutsche.de/leben/tiere-hamburg-jaeger-haben-mehr-als-1400-nutrias-erlegt-keine-plage-dpa.urn-newsml-dpa-com-20090101-220214-99-116276,Tiere - Hamburg,dpa,,,14022022,Sueddeutsche,leben
"""Es muss aber auch von unseren Kunden bezahlt werden können""",14022022_06:30,https://www.sueddeutsche.de/muenchen/muenchen-mindestlohn-arbeitgeber-kritik-1.5527891,Mindestlohn,,Von Catherine Hoffmann,"Die Bundesregierung will den Mindestlohn auf zwölf Euro anheben. Für viele Küchenhilfen, Friseure oder Gebäudereiniger wäre das fast ein Viertel mehr Geld. Münchner Arbeitgeber warnen vor den Folgen.
                        
                            Von Catherine Hoffmann",14022022,Sueddeutsche,muenchen
"1032 neue Corona-Fälle im Saarland: Inzidenz bei 1534,8",14022022_06:29,https://www.sueddeutsche.de/gesundheit/gesundheit-berlin-1032-neue-corona-faelle-im-saarland-inzidenz-bei-15348-dpa.urn-newsml-dpa-com-20090101-220214-99-116256,Gesundheit - Berlin,dpa,,,14022022,Sueddeutsche,gesundheit
150.000 Euro Schaden durch Brand bei Lieskau,14022022_06:28,https://www.sueddeutsche.de/panorama/braende-lieskau-150000-euro-schaden-durch-brand-bei-lieskau-dpa.urn-newsml-dpa-com-20090101-220214-99-116239,Brände - Lieskau,dpa,,,14022022,Sueddeutsche,panorama
Wechselhaftes Wetter in Rheinland-Pfalz und Saarland,14022022_06:26,https://www.sueddeutsche.de/panorama/wetter-offenbach-am-main-wechselhaftes-wetter-in-rheinland-pfalz-und-saarland-dpa.urn-newsml-dpa-com-20090101-220214-99-116203,Wetter - Offenbach am Main,dpa,,,14022022,Sueddeutsche,panorama
Vögel fallen tot vom Himmel,14022022_06:25,https://www.sueddeutsche.de/panorama/voegel-fallen-tot-vom-himmel-1.5528160,,,,"Video
                    
                    
                        Mitten im Flug verendeten rund einhundert Tiere über einem Wohnhaus in Mexiko.",14022022,Sueddeutsche,panorama
Last-Minute-Reise für den Frieden,14022022_06:23,https://www.sueddeutsche.de/politik/ukraine-russland-scholz-putin-reise-1.5527929,Olaf Scholz in der Ukraine-Krise,,"Von Daniel Brössler, Berlin","Während die Kriegsgefahr wächst, besucht Bundeskanzler Olaf Scholz Kiew und am Tag darauf Moskau. Die Frage ist: rechtzeitig genug, um die Invasion noch zu verhindern?
                        
                            Von Daniel Brössler, Berlin",14022022,Sueddeutsche,politik
