Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
"Füchse nach Verletzung bedient: ""Sieg bitter bezahlt""",01122021_10:49,https://www.sueddeutsche.de/sport/handball-berlin-fuechse-nach-verletzung-bedient-sieg-bitter-bezahlt-dpa.urn-newsml-dpa-com-20090101-211201-99-211643,Handball - Berlin,dpa,,,01122021,Sueddeutsche,sport
U23-Coach Dabrowski Interimstrainer bei Hannover 96,01122021_10:47,https://www.sueddeutsche.de/sport/fussball-u23-coach-dabrowski-interimstrainer-bei-hannover-96-dpa.urn-newsml-dpa-com-20090101-211201-99-211598,Fußball,dpa,,,01122021,Sueddeutsche,sport
U23-Coach Interimstrainer bei Hannover 96 im HSV-Spiel,01122021_10:47,https://www.sueddeutsche.de/sport/fussball-hannover-u23-coach-interimstrainer-bei-hannover-96-im-hsv-spiel-dpa.urn-newsml-dpa-com-20090101-211201-99-211621,Fußball - Hannover,dpa,,,01122021,Sueddeutsche,sport
Sachsen unterstützt Wander- und Pilgertourismus,01122021_10:47,https://www.sueddeutsche.de/leben/tourismus-dresden-sachsen-unterstuetzt-wander-und-pilgertourismus-dpa.urn-newsml-dpa-com-20090101-211201-99-211467,Tourismus - Dresden,dpa,,,01122021,Sueddeutsche,leben
Corona-Inzidenz sinkt erstmals seit rund vier Wochen,01122021_10:45,https://www.sueddeutsche.de/gesundheit/gesundheit-potsdam-corona-inzidenz-sinkt-erstmals-seit-rund-vier-wochen-dpa.urn-newsml-dpa-com-20090101-211201-99-211593,Gesundheit - Potsdam,dpa,,,01122021,Sueddeutsche,gesundheit
15-Jähriger soll drei Mitschüler in den USA erschossen haben,01122021_10:45,https://www.sueddeutsche.de/panorama/15-jaehriger-soll-drei-mitschueler-in-den-usa-erschossen-haben-1.5477439,,,,"Video
                    
                    
                        Wieder fallen an einer Schule in den USA Schüsse, wieder sterben Jugendliche. Der mutmaßliche Täter soll in der High School die zehnte Klasse besucht haben. Die Vereinigten Staaten bekommen die Waffengewalt nicht in den Griff.",01122021,Sueddeutsche,panorama
U23-Coach Dabrowski Interimstrainer bei Hannover 96,01122021_10:42,https://www.sueddeutsche.de/sport/fussball-hannover-u23-coach-dabrowski-interimstrainer-bei-hannover-96-dpa.urn-newsml-dpa-com-20090101-211201-99-211543,Fußball - Hannover,dpa,,,01122021,Sueddeutsche,sport
Neumann bestätigt Vertragsverhandlungen mit KSV Holstein,01122021_10:41,https://www.sueddeutsche.de/sport/fussball-kiel-neumann-bestaetigt-vertragsverhandlungen-mit-ksv-holstein-dpa.urn-newsml-dpa-com-20090101-211201-99-211511,Fußball - Kiel,dpa,,,01122021,Sueddeutsche,sport
Linke-Abgeordnete wirbt für ein Nein zum Koalitionsvertrag,01122021_10:39,https://www.sueddeutsche.de/politik/abgeordnetenhaus-berlin-linke-abgeordnete-wirbt-fuer-ein-nein-zum-koalitionsvertrag-dpa.urn-newsml-dpa-com-20090101-211201-99-211502,Abgeordnetenhaus - Berlin,dpa,,,01122021,Sueddeutsche,politik
"24 Sprüche, 24 Tänze",01122021_10:39,https://www.sueddeutsche.de/muenchen/starnberg/adventskalender-musikschule-gilching-ballett-1.5476715,Ballett,,Von Patrizia Steipe,"Die Gilchinger Musikschule füllt ihren virtuellen Adventskalender mit gefilmten Einlagen ihrer Elevinnen und Eleven, weil eine abendfüllende  Aufführung wegen Corona derzeit unmöglich ist. 
                        
                            Von Patrizia Steipe",01122021,Sueddeutsche,muenchen
Ärzteverband fordert Impfangebote in den Krankenhäusern,01122021_09:30,https://www.sueddeutsche.de/gesundheit/gesundheit-kirchheim-unter-teck-aerzteverband-fordert-impfangebote-in-den-krankenhaeusern-dpa.urn-newsml-dpa-com-20090101-211201-99-211398,Gesundheit - Kirchheim unter Teck,dpa,,,01122021,Sueddeutsche,gesundheit
Eisbären stoppen Vorverkauf für Dezemberspiele,01122021_09:30,https://www.sueddeutsche.de/sport/eishockey-berlin-eisbaeren-stoppen-vorverkauf-fuer-dezemberspiele-dpa.urn-newsml-dpa-com-20090101-211201-99-211437,Eishockey - Berlin,dpa,,,01122021,Sueddeutsche,sport
Schwere Gesichtsverletzungen nach Unfall mit Schaltkasten,01122021_09:25,https://www.sueddeutsche.de/bayern/unfaelle-augsburg-schwere-gesichtsverletzungen-nach-unfall-mit-schaltkasten-dpa.urn-newsml-dpa-com-20090101-211201-99-211367,Unfälle - Augsburg,dpa,,,01122021,Sueddeutsche,bayern
Keine neuen Coronafälle: PCR-Tests bei RB Leipzig negativ,01122021_09:23,https://www.sueddeutsche.de/sport/fussball-leipzig-keine-neuen-coronafaelle-pcr-tests-bei-rb-leipzig-negativ-dpa.urn-newsml-dpa-com-20090101-211201-99-211309,Fußball - Leipzig,dpa,,,01122021,Sueddeutsche,sport
Andrang in Schönefeld: bis zu 500 Impfungen am Tag,01122021_09:21,https://www.sueddeutsche.de/gesundheit/gesundheit-dresden-andrang-in-schoenefeld-bis-zu-500-impfungen-am-tag-dpa.urn-newsml-dpa-com-20090101-211201-99-211319,Gesundheit - Dresden,dpa,,,01122021,Sueddeutsche,gesundheit
Keine neuen Coronafälle: Testreihe bei RB Leipzig negativ,01122021_09:21,https://www.sueddeutsche.de/sport/fussball-keine-neuen-coronafaelle-testreihe-bei-rb-leipzig-negativ-dpa.urn-newsml-dpa-com-20090101-211201-99-211312,Fußball,dpa,,,01122021,Sueddeutsche,sport
