Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Mercedes verzichtet auf Berufung - Verstappen bleibt Weltmeister,2021-12-16 11:15:00,https://www.sueddeutsche.de/sport/formel-1-mercedes-verzichtet-auf-berufung-verstappen-bleibt-weltmeister-1.5489230,Formel 1,,Aktuelle Meldungen im Sportticker,"Die WM-Entscheidung in der F1 ist nun endlich fix. Kevin Volland kann sich Rückkehr zu 1860 vorstellen und in der NBA haben zwei deutsche starke Auftritte. 
                        
                            Aktuelle Meldungen im Sportticker",16122021,Sueddeutsche
Diese Skigebiete überwinden richtig Höhenmeter,2021-12-16 11:14:00,https://www.sueddeutsche.de/leben/tourismus-diese-skigebiete-ueberwinden-richtig-hoehenmeter-dpa.urn-newsml-dpa-com-20090101-211029-99-783210,Tourismus,dpa,,,16122021,Sueddeutsche
"""Wir können von den wenigsten erwarten, dass sie Heilige werden""",2021-12-16 11:13:00,https://www.sueddeutsche.de/kultur/peter-singer-interview-effektiver-altruismus-1.5488313,Peter Singer,,Interview von Niklas Elsenbruch,"Sollte man sich wirklich komplett verausgaben, um anderen zu helfen? Uneigennützigkeit allein reicht dem australischen Moralphilosophen Peter Singer nicht. Ein Gespräch über ""effektiven Altruismus"".
                        
                            Interview von Niklas Elsenbruch",16122021,Sueddeutsche
Einbruch in Juwelier: Scheibe mit Radlader eingefahren,2021-12-16 11:12:00,https://www.sueddeutsche.de/panorama/kriminalitaet-friedrichshafen-einbruch-in-juwelierscheibe-mit-radlader-eingefahren-dpa.urn-newsml-dpa-com-20090101-211216-99-403333,Kriminalität - Friedrichshafen,dpa,,,16122021,Sueddeutsche
"Drei Tote in Haus gefunden - Ermittlungen ""ganz am Anfang""",2021-12-16 11:12:00,https://www.sueddeutsche.de/bayern/trostberg-tote-ermittlungen-p-pol-1.5489228,Trostberg,,,Ein älteres Ehepaar und sein Sohn werden tot aufgefunden. Der Polizei zufolge gibt es derzeit weder Hinweise auf ein Gewaltverbrechen noch auf einen Suizid.,16122021,Sueddeutsche
Verdächtige Nachricht von Freisinger AfD-Politiker Huber,2021-12-16 11:11:00,https://www.sueddeutsche.de/muenchen/freising/afd-johannes-huber-telegram-coronatest-staatsanwaltschaft-landshut-1.5488903,Fall für die Staatsanwaltschaft,,"Von Thilo Schröder, Freising","Eine fragwürdige Telegram-Nachricht des AfD-Bundestagsabgeordneten Johannes Huber prüft derzeit die Staatsanwaltschaft. Denn die liest sich wie eine Anleitung zur Erschleichung eines positiven Corona-Testergebnisses.

                        
                            Von Thilo Schröder, Freising",16122021,Sueddeutsche
Lindner verteidigt Nachtragshaushalt,2021-12-16 11:10:00,https://www.sueddeutsche.de/politik/bundestag-lindner-nachtragshaushalt-2021-1.5489108,Bundestag,,,"Der Finanzminister will 60 Milliarden Euro für Investitionen in Klimaschutz und Digitalisierung umschichten. Die Opposition hält das Vorhaben für verfassungsrechtlich bedenklich und wittert ""Taschenspielertricks"".",16122021,Sueddeutsche
Ramelow entschuldigt sich für eigene Fehler in der Pandemie,2021-12-16 11:09:00,https://www.sueddeutsche.de/politik/landtag-erfurt-ramelow-entschuldigt-sich-fuer-eigene-fehler-in-der-pandemie-dpa.urn-newsml-dpa-com-20090101-211216-99-405537,Landtag - Erfurt,dpa,,,16122021,Sueddeutsche
Und schon wieder kein Auswärtssieg,2021-12-16 11:09:00,https://www.sueddeutsche.de/sport/bundesliga-und-schon-wieder-kein-auswaertssieg-1.5489068,Bundesliga,,"Von Maik Rosner, Augsburg","Unter dem neuen Trainer Domenico Tedesco spielt RB Leipzig in Augsburg lange wie eine Spitzenmannschaft. Dann springt Benjamin Henrichs der Ball an den Arm.
                        
                            Von Maik Rosner, Augsburg",16122021,Sueddeutsche
"Drei Tote in Haus gefunden: Ermittlungen ""ganz am Anfang""",2021-12-16 11:08:00,https://www.sueddeutsche.de/bayern/notfaelle-trostberg-drei-tote-in-haus-gefundenermittlungen-ganz-am-anfang-dpa.urn-newsml-dpa-com-20090101-211216-99-404505,Notfälle - Trostberg,dpa,,,16122021,Sueddeutsche
"RKI verzeichnet Tagesrekord von fast 1,5 Millionen Impfungen",2021-12-16 11:07:00,https://www.sueddeutsche.de/politik/corona-aktuell-deutschland-impfung-tagesrekord-1.5486493,Meldungen zum Coronavirus,,Nachrichten aus Deutschland,"Darunter waren rund 1,3 Millionen Auffrischungsimpfungen und fast 100 000 Erstimpfungen. Die Inzidenz sinkt laut RKI von 353 am Vortag auf 340,1.
                        
                            Nachrichten aus Deutschland",16122021,Sueddeutsche
Auf Augenhöhe mit Top-Torjägern: Schick sorgt für Dreikampf,2021-12-16 11:05:00,https://www.sueddeutsche.de/sport/fussball-auf-augenhoehe-mit-top-torjaegern-schick-sorgt-fuer-dreikampf-dpa.urn-newsml-dpa-com-20090101-211216-99-405442,Fußball,dpa,,,16122021,Sueddeutsche
Insekten in Schutzgebieten mit Pestiziden belastet,2021-12-16 11:05:00,https://www.sueddeutsche.de/wissen/insektensterben-pestizide-intensive-landwirtschaft-artensterben-schutzgebiete-1.5489123,Artensterben,,Von Tina Baier,"Bienen, Schmetterlinge, Fliegen und andere Insekten in deutschen Schutzgebieten sind mit einem giftigen Cocktail von Substanzen belastet, die in der intensiven Landwirtschaft eingesetzt werden. Sind die Chemikalien die Ursache für das Insektensterben in Deutschland?
                        
                            Von Tina Baier",16122021,Sueddeutsche
Opposition fordert mehr Geld für Bildung und Gesundheit,2021-12-16 11:05:00,https://www.sueddeutsche.de/politik/landtag-mainz-opposition-fordert-mehr-geld-fuer-bildung-und-gesundheit-dpa.urn-newsml-dpa-com-20090101-211216-99-405477,Landtag - Mainz,dpa,,,16122021,Sueddeutsche
Volkmarsen-Prozess: Lebenslange Haft für Angeklagten,2021-12-16 11:03:00,https://www.sueddeutsche.de/panorama/kriminalitaet-volkmarsen-prozess-lebenslange-haft-fuer-angeklagten-dpa.urn-newsml-dpa-com-20090101-211216-99-400470,Kriminalität,dpa,,,16122021,Sueddeutsche
Grüne fordern NRW-Krisenstab für bessere Corona-Bekämpfung,2021-12-16 11:03:00,https://www.sueddeutsche.de/politik/landtag-duesseldorf-gruene-fordern-nrw-krisenstab-fuer-bessere-corona-bekaempfung-dpa.urn-newsml-dpa-com-20090101-211216-99-405440,Landtag - Düsseldorf,dpa,,,16122021,Sueddeutsche
