Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
"Union feiert in Demut: Hertha ohne ""Wirbelsäule""",2021-11-21 08:35:00,https://www.sueddeutsche.de/sport/fussball-berlin-union-feiert-in-demut-hertha-ohne-wirbelsaeule-dpa.urn-newsml-dpa-com-20090101-211120-99-78735,Fußball - Berlin,dpa,,,21112021,Sueddeutsche
Koalitionsverhandlungen dauern wohl noch bis Freitag,2021-11-21 08:34:00,https://www.sueddeutsche.de/politik/abgeordnetenhaus-berlin-koalitionsverhandlungen-dauern-wohl-noch-bis-freitag-dpa.urn-newsml-dpa-com-20090101-211118-99-52112,Abgeordnetenhaus - Berlin,dpa,,,21112021,Sueddeutsche
Medien: Manchester United trennt sich von Trainer Solskjaer,2021-11-21 08:34:00,https://www.sueddeutsche.de/sport/fussball-medien-manchester-united-trennt-sich-von-trainer-solskjaer-dpa.urn-newsml-dpa-com-20090101-211121-99-82819,Fußball,dpa,,,21112021,Sueddeutsche
Bilder des Tages,2021-11-21 08:32:00,https://www.sueddeutsche.de/kultur/fotografie-bilder-des-tages-dpa.urn-newsml-dpa-com-20090101-211121-99-80452,Fotografie,dpa,,,21112021,Sueddeutsche
Belgien und Teile der Niederlande nun Hochrisikogebiete,2021-11-21 08:31:00,https://www.sueddeutsche.de/gesundheit/gesundheit-belgien-und-teile-der-niederlande-nun-hochrisikogebiete-dpa.urn-newsml-dpa-com-20090101-211121-99-82801,Gesundheit,dpa,,,21112021,Sueddeutsche
Feuer zerstört Haus und Stadel: Halbe Million Euro Schaden,2021-11-21 08:30:00,https://www.sueddeutsche.de/bayern/braende-arnbruck-feuer-zerstoert-haus-und-stadel-halbe-million-euro-schaden-dpa.urn-newsml-dpa-com-20090101-211121-99-82810,Brände - Arnbruck,dpa,,,21112021,Sueddeutsche
"Gesundheitsministerium: ""Ausgeprägtere Impfskepsis"" im Süden",2021-11-21 08:29:00,https://www.sueddeutsche.de/bayern/krankheiten-muenchen-gesundheitsministerium-ausgepraegtere-impfskepsis-im-sueden-dpa.urn-newsml-dpa-com-20090101-211121-99-82779,Krankheiten - München,dpa,,,21112021,Sueddeutsche
Was ist los im Corona-Hotspot Rottal-Inn?,2021-11-21 08:28:00,https://www.sueddeutsche.de/bayern/eggenfelden-niederbayern-corona-hotspot-1.5468623,Pandemie,,"Von Deniz Aykanat, Eggenfelden","Impfgegner, Spinner, Reichsbürger und eine Inzidenz bei über 1400: Auf den Corona-Hotspot Rottal-Inn wird gerade eingedroschen. Dabei gibt es hier viele Menschen, die alles geben, um eine Katastrophe abzuwenden. Ein Besuch.
                        
                            Von Deniz Aykanat, Eggenfelden",21112021,Sueddeutsche
Im Keller unter der Plassenburg reift Weihnachtsstollen,2021-11-21 08:28:00,https://www.sueddeutsche.de/bayern/essen-trinken-kulmbach-im-keller-unter-der-plassenburg-reift-weihnachtsstollen-dpa.urn-newsml-dpa-com-20090101-211121-99-82790,Essen & Trinken - Kulmbach,dpa,,,21112021,Sueddeutsche
Bericht: Gehaltskürzung für ungeimpfte Bayern-Profis,2021-11-21 08:24:00,https://www.sueddeutsche.de/bayern/fussball-augsburg-bericht-gehaltskuerzung-fuer-ungeimpfte-bayern-profis-dpa.urn-newsml-dpa-com-20090101-211121-99-82770,Fußball - Augsburg,dpa,,,21112021,Sueddeutsche
Wie Vorreiter Israel die vierte Corona-Welle überwunden hat,2021-11-21 08:24:00,https://www.sueddeutsche.de/gesundheit/gesundheit-wie-vorreiter-israel-die-vierte-corona-welle-ueberwunden-hat-dpa.urn-newsml-dpa-com-20090101-211121-99-82696,Gesundheit,dpa,,,21112021,Sueddeutsche
Tafelverband: Probleme mit Lebensmittelrettung nehmen zu,2021-11-21 08:22:00,https://www.sueddeutsche.de/leben/armut-schorndorf-tafelverband-probleme-mit-lebensmittelrettung-nehmen-zu-dpa.urn-newsml-dpa-com-20090101-211121-99-82755,Armut - Schorndorf,dpa,,,21112021,Sueddeutsche
