Titel,URL,Date_Info,News_page,Kategorie,author
Zwischenfall vor der Küste: Australien wirft China »Akt der Einschüchterung« vor,https://www.spiegel.de/ausland/australien-verurteilt-china-fuer-vorfall-vor-der-nordaustralischen-kueste-a-2a7a1579-d89f-40cf-bd54-3da0b66a03b9,20022022_09:57 ,Spiegel,ausland,
Olympia in Peking: Taiwanische Sportlerin trägt chinesischen Anzug – Ministerpräsident fordert Strafe,https://www.spiegel.de/sport/olympia/olympia-2022-taiwanische-sportlerin-traegt-chinesischen-anzug-ministerpraesident-fordert-strafe-a-75485daf-3ac5-4dc0-a13f-92586bdba5b1,20022022_09:37 ,Spiegel,sport,
Nach Missbrauchsgutachten: Zahl der Kirchenaustritte in Bayern nimmt drastisch zu,https://www.spiegel.de/panorama/gesellschaft/bayern-nach-missbrauchsgutachten-explodiert-zahl-der-kirchenaustritte-a-894a940a-2721-4c82-ab8a-3c259c9ae278,20022022_09:30 ,Spiegel,panorama,
"Aktionen in Moscheen, Einkaufszentren und Dönerläden: Sie wollen sich impfen lassen – doch die Politik erreicht sie nicht",https://www.spiegel.de/politik/deutschland/corona-impfaktion-in-berlin-neukoelln-die-vertrauensfrage-a-d7b83058-4450-40df-b75d-06644171e71a,20022022_09:08 ,Spiegel,politik,Von Milena Hassenkamp
Brasilien: Einsatzkräfte bergen weitere Todesopfer nach Erdrutsch – noch viele vermisst,https://www.spiegel.de/panorama/gesellschaft/brasilien-einsatzkraefte-bergen-weitere-todesopfer-nach-erdrutsch-noch-viele-vermisst-a-b0e2f246-0959-44ff-bcc0-613ab2fadcf1,20022022_08:54 ,Spiegel,panorama,
Auswandern: Wie gelingt der Neuanfang im Ausland?,https://www.spiegel.de/karriere/auswandern-wie-gelingt-der-neustart-in-einem-anderen-land-a-1dba2919-2679-4aaa-962b-a73849d22ef5,20022022_08:52 ,Spiegel,karriere,Ein Interview von Kristin Haug
Islamistischer Terror: Malis Armee tötet nach eigenen Angaben 57 Dschihadisten,https://www.spiegel.de/ausland/terror-in-mali-malische-armee-toetet-nach-eigenen-angaben-57-dschihadisten-a-7edafc0d-081f-4b76-aa59-adfc825791a3,20022022_08:33 ,Spiegel,ausland,
+++ News zur Krise in Osteuropa +++: EU bereitet sich auf mögliche Flüchtlinge aus der Ukraine vor,https://www.spiegel.de/ausland/ukraine-russland-news-neue-angriffe-in-den-umkaempften-gebieten-der-ukraine-a-0c2549b0-885c-4c18-9011-638eb55363d7,20022022_08:00 ,Spiegel,ausland,
»Der Fall ist mir nicht geheuer«: Mord im deutschen Aussteigerparadies,https://www.spiegel.de/panorama/gesellschaft/paraguay-der-raetselhafte-doppelmord-an-dem-deutschen-bernard-von-bredow-und-seiner-tochter-a-af88f432-9877-4c6c-b139-fd417560a3db,20022022_08:00 ,Spiegel,panorama,"von Jens Glüsing, Areguá"
Fotostrecke: Das sind Deutschlands Olympiasieger und Olympiasiegerinnen von Peking,https://www.spiegel.de/sport/olympia/olympia-2022-das-sind-deutschlands-olympiasieger-und-olympiasiegerinnen-von-peking-a-dee7bf57-2dee-4783-bd35-2070593874fd,20022022_07:57 ,Spiegel,sport,
"Bilanz der Winterspiele: Das Ende der olympischen Idee, wie wir sie kennen",https://www.spiegel.de/sport/olympia-2022-bilanz-der-winterspiele-das-ende-der-olympischen-idee-wie-wir-sie-kennen-a-cb987bcd-97b9-4550-b732-537b38c6cac6,20022022_07:50 ,Spiegel,sport,Von Matthias Fiedler und Thilo Neumann
Olympische Winterspiele: Das war der letzte Wettkampftag in Peking,https://www.spiegel.de/sport/olympia/olympia-2022-das-war-der-letzte-wettkampftag-in-peking-a-3e8d8796-572e-433b-b179-e9e84a495052,20022022_07:44 ,Spiegel,sport,
Robert Koch-Institut: Sieben-Tage-Inzidenz sinkt leicht weiter – noch mehr als 118.000 Neuinfektionen,https://www.spiegel.de/wissenschaft/medizin/rki-corona-zahlen-7-tage-inzidenz-sinkt-leicht-weiter-mehr-als-118-000-neuinfektionen-a-9b218894-9c2c-48a9-ac3c-2c4dc0a57add,20022022_07:25 ,Spiegel,wissenschaft,
"Satiriker Lynn über die britische Regierungskrise: »Boris bewundert Trump. Ich glaube, er kauft seine Haare im selben Laden«",https://www.spiegel.de/ausland/jonathan-lynn-ueber-boris-johnson-wo-man-auch-hinschaut-tritt-neuer-irrsinn-zutage-a-5377b82a-3b05-49c9-84a2-e8450e3752d7,20022022_07:00 ,Spiegel,ausland,Ein Interview von Jörg Schindler und Bernhard Zand
Dampfgarer im Test: Mehr heiße Luft wagen,https://www.spiegel.de/tests/kueche/dampfgarer-im-test-essen-gesund-daempfen-statt-kochen-a-116623e3-5039-4f32-8acb-1b20dcf5dfe0,20022022_06:54 ,Spiegel,tests,Von Peter Wagner
Neue Show mit den Ochsenknechts: Eine schrecklich berühmte Familie,https://www.spiegel.de/kultur/tv/diese-ochsenknechts-auf-sky-eine-schrecklich-bemuehte-familie-a-28a71f51-9b8c-4a8c-8761-a347cc24cc46,20022022_06:50 ,Spiegel,kultur,Von Nora Gantenbrink
Winterspiele in Peking: Friedrich krönt sich zum Rekord-Olympiasieger im Bobsport,https://www.spiegel.de/sport/olympia/olympia-2022-francesco-friedrich-kroent-sich-zum-erfolgreichsten-bobpiloten-der-olympia-geschichte-a-bc3c8fc6-bd5a-421d-8b69-71ec431cb229,20022022_05:10 ,Spiegel,sport,
Ski alpin bei den Winterspielen: Knappe Niederlage im Finale – deutsches Mixed-Team gewinnt Silber,https://www.spiegel.de/sport/olympia/olympia-2022-deutsche-skirennfahrer-gewinnen-bei-teamevent-silber-a-26b965b4-14f5-4ef4-bb5a-dccd1f306ed6,20022022_03:56 ,Spiegel,sport,
+++ Olympia-Update +++: Finnland holt erstmals Eishockey-Gold,https://www.spiegel.de/sport/olympia/olympia-2022-tag-16-im-live-blog-deutsche-skirennfahrer-hoffen-im-team-mixed-wettbewerb-auf-medaille-a-9cd7df6f-007d-4d16-8048-48cd570624e8,20022022_02:44 ,Spiegel,sport,
Bundestagsdebatte erst im März: Familienministerin plädiert für Impfpflicht ab 18,https://www.spiegel.de/politik/deutschland/anne-spiegel-plaediert-fuer-impfpflicht-ab-18-a-20480814-b8fe-452a-9b88-7e6f4fbf8c64,20022022_00:14 ,Spiegel,politik,
Umstrittener Artikel über Coronaprotest: Kolumnist Harald Martenstein verlässt den »Tagesspiegel«,https://www.spiegel.de/kultur/harald-martenstein-verlaesst-den-tagesspiegel-a-63004ebd-8384-43b3-8eaf-b61e2d856ebd,19022022_23:40,Spiegel,kultur,
Krise in Osteuropa: Womit der Westen jetzt rechnet – und wie Russland reagiert,https://www.spiegel.de/ausland/krise-in-osteuropa-womit-der-westen-jetzt-rechnet-und-wie-russland-reagiert-a-fda818f5-b893-4ae7-aaa9-a974e6c9d801,19022022_23:03,Spiegel,ausland,
Erinnerung an Hanau-Morde: »Es hätte auch ich sein können«,https://www.spiegel.de/panorama/gesellschaft/erinnerung-an-hanau-morde-es-haette-auch-ich-sein-koennen-a-e8c8805d-928c-448b-aeb6-8f7e88673bf7,19022022_22:02,Spiegel,panorama,"Von Luana Partimo, Luis Schubert und Thilo Adam"
Krisenmanagement nach dem Hochwasser: Ministeriumsmitarbeiter in NRW waren überlastet,https://www.spiegel.de/politik/deutschland/nrw-krisenmanagement-nach-hochwasser-ministeriumsmitarbeiter-waren-ueberlastet-a-fae391e0-8651-4352-952e-e276b171a7a1,19022022_21:25,Spiegel,politik,Von Lukas Eberle
Attacke auf Kapitol: Gerichtliche Schlappe für Trump,https://www.spiegel.de/ausland/donald-trump-gericht-erklaert-klagen-wegen-kapitol-erstuermung-fuer-zulaessig-a-2ba94701-2dd8-407c-942d-28f2aa550416,19022022_21:12,Spiegel,ausland,
Ermittlungen gegen Ex-US-Präsidenten: Donald Trump hat jetzt drei Probleme,https://www.spiegel.de/ausland/donald-trump-hat-jetzt-gleich-drei-probleme-wie-gefaehrlich-sind-die-verfahren-fuer-ihn-wirklich-a-c2ef6c6a-1a18-42b2-aa7f-124125f4d028,19022022_20:55,Spiegel,ausland,"Von Roland Nelles, Washington"
"Harry Kane trumpft mit Tottenham gegen City auf: Im Sommer wollte er zu Guardiola, nun hat er ihn geschlagen",https://www.spiegel.de/sport/fussball/premier-league-tottenham-hotspur-gewinnt-dank-harry-kane-gegen-manchester-city-a-9045055c-6555-4222-9ef8-bec5ce474cda,19022022_20:54,Spiegel,sport,
"Britischer Ex-Brexit-Minister Frost: »Mein Drei-Punkte-Plan, um Boris, die konservative Partei und das Land zu retten«",https://www.spiegel.de/ausland/david-frost-mit-drei-punkte-plan-um-boris-johnson-zu-retten-a-c5fb30ca-a14f-499a-9d5c-e7793b8a9c47,19022022_20:51,Spiegel,ausland,
1:0-Erfolg gegen Frankfurt: Modeste ist Kölns Sieggarantie,https://www.spiegel.de/sport/fussball/fussbundesliga-1-fc-koeln-gewinnt-gegen-eintracht-frankfurt-modeste-ist-koelns-sieggarantie-a-2f6cd6df-f7bf-4e9d-9057-8425d371384d,19022022_20:27,Spiegel,sport,
Erfolgreicher Start: Deutsches Spiegelteleskop für bessere Wassernutzung auf dem Weg zur ISS,https://www.spiegel.de/wissenschaft/weltall/deutsches-spiegelteleskop-fuer-bessere-wassernutzung-auf-dem-weg-zur-iss-a-efdd39fb-e14b-41ce-9d3a-51fc50575eff,19022022_20:23,Spiegel,wissenschaft,
Prinz Andrew wird 62: Isolierter Royal,https://www.spiegel.de/panorama/leute/prinz-andrew-wird-62-isolierter-royal-a-c4bdd2f6-6847-40cc-b6dd-197ed4fa3a82,19022022_20:17,Spiegel,panorama,
Digitale Balance: Häng ich zu viel am Smartphone?,https://www.spiegel.de/psychologie/digitale-balance-einen-gesunden-umgang-mit-dem-smartphone-finden-podcast-a-e9fd2e8e-5117-41d0-820f-15c52b4e2c53,19022022_20:08,Spiegel,psychologie,
Justizopfer Amanda Knox: »Die kalte berechnende Killerin gab es nie«,https://www.spiegel.de/ausland/amanda-knox-die-kalte-berechnende-killerin-die-gab-es-nie-a-5fe2d8f8-da98-4a8e-8ea1-aab260c27010,19022022_20:06,Spiegel,ausland,Ein Video von Katharina Zingerle und Jonathan Miske (Animationen)
Gedenken an die Opfer von Hanau: Vereint in der Trauer – und in der Wut,https://www.spiegel.de/panorama/gesellschaft/jahrestag-des-anschlags-von-hanau-vereint-in-der-trauer-a-4a5a18a2-a3ba-4ec0-9fdf-0efbe105c3bb,19022022_19:45,Spiegel,panorama,Aus Hanau berichtet Mitsuo Martin Iwamoto
Zum Ende der Olympischen Spiele in Peking: Ist China jetzt wirklich eine Wintersportnation?,https://www.spiegel.de/sport/olympia/olympia-2022-ist-china-jetzt-wirklich-eine-wintersportnation-a-b1fe0f0f-4123-442e-861a-9360c98c9f30,19022022_18:48,Spiegel,sport,Aus Peking berichten Georg Fahrion und Marcus Krämer
Blackbox Separatistengebiete: Gefangen in der »Volksrepublik Donezk«,https://www.spiegel.de/ausland/ukraine-gefangen-in-der-volksrepublik-donezk-a-f29d7ae5-f7f0-472e-99e1-edd2aded185f,19022022_18:46,Spiegel,ausland,Aus Charkiw berichtet Lina Verschwele
Tödlicher Orkan »Zeynep«: Was Deutschland jetzt noch bevorsteht,https://www.spiegel.de/panorama/orkan-zeynep-was-deutschland-jetzt-noch-bevorsteht-a-defed552-34b3-4c5a-ab5a-5d5471dccab6,19022022_18:27,Spiegel,panorama,
Analyse zur Klimakrise: Wie viel CO₂ darf die Menschheit noch ausstoßen?,https://www.spiegel.de/wissenschaft/mensch/klimakrise-und-co2-budget-das-dreckige-limit-a-9fc371c2-312b-456e-85ca-a832701202f3,19022022_18:04,Spiegel,wissenschaft,Von Patrick Stotz
Warnungen auf der Münchner Sicherheitskonferenz: Ein Hauch von Krieg,https://www.spiegel.de/ausland/muenchner-sicherheitskonferenz-ein-hauch-von-krieg-a-112b85a7-c6e3-4cb4-9b16-d28f096c33f0,19022022_17:56,Spiegel,ausland,Aus München berichtet Matthias Gebauer
"Erotikportal Joyclub: »…sie wurden gewahr, dass sie alle nackt sind«",https://www.spiegel.de/partnerschaft/joyclub-wie-ein-erotikportal-zum-groessten-digitalen-swingerclub-wurde-a-48f1c59c-7033-4f15-a180-c6dd15f00c69,19022022_17:48,Spiegel,partnerschaft,Von Nina Ponath
Fußball-Bundesliga: Ausgleich in der Nachspielzeit – Stuttgart verpasst ersten Erfolg im Jahr 2022,https://www.spiegel.de/sport/fussball/fussball-bundesliga-ausgleich-in-der-nachspielzeit-stuttgart-verpasst-ersten-sieg-im-jahr-2022-a-86b9d319-4b9d-4688-94b1-6f549efa199d,19022022_17:35,Spiegel,sport,
Zwei Snowboarder über ihre Olympischen Spiele: »Ich bin geflasht von den Erfahrungen«,https://www.spiegel.de/sport/olympia/olympia-2022-ramona-hofmeister-und-leon-vockensperger-ueber-ihre-erfahrungen-in-peking-a-c5e75871-59de-4f45-982a-5c5f1d6f74d1,19022022_17:27,Spiegel,sport,Aus Peking berichtet Marcus Krämer
Hinweise wie bei Zigaretten: Autofahren ist das neue Rauchen,https://www.spiegel.de/auto/autowerbung-in-frankreich-fahren-ist-das-neue-rauchen-a-035948d7-3697-492e-b955-0e020b7159fa,19022022_17:21,Spiegel,auto,Von Felix Wadewitz
Schwedisches Königshaus: Kronprinzessin Victoria weist Trennungsgerüchte zurück,https://www.spiegel.de/panorama/leute/schweden-kronprinzessin-victoria-weist-trennungsgeruechte-zurueck-a-a14e28ba-5ad7-4c34-b12d-dae91a3a4a4b,19022022_17:19,Spiegel,panorama,
Landungen im Sturm: Wie ein Planespotter Millionen begeisterte,https://www.spiegel.de/netzwelt/wie-ein-planespotter-millionen-begeisterte-a-9514de51-5a70-49c6-8c4b-d84ab2f471fc,19022022_16:59,Spiegel,netzwelt,
Fotoprojekt zu Ebay Kleinanzeigen: Junger Mann zum Miteisen gesucht,https://www.spiegel.de/stil/ebay-kleinanzeigen-fotoprojekt-junger-mann-zum-miteisen-gesucht-a-12e2b518-86df-4d41-85b7-a134f4f3b09d,19022022_16:54,Spiegel,stil,Von Anika Krbetschek (Texte) und Maximilian Gödecke (Fotos)
Gebrauchtwarenhändler für Elektronik: Wie Sie Ihr altes Smartphone unkompliziert verkaufen,https://www.spiegel.de/netzwelt/wie-sie-ihr-altes-smartphone-unkompliziert-verkaufen-a-7e74154e-fbc5-49c4-be2d-b6008d67e139,19022022_16:52,Spiegel,netzwelt,Von »c't«-Redakteuren Christian Wölbert und Steffen Herget
Kontroverses Bild: Dutzende Topmanager – und keine einzige Frau,https://www.spiegel.de/wirtschaft/soziales/muenchner-sicherheitskonferenz-30-topmanager-und-keine-einzige-frau-a-c9d36459-874b-4437-a24d-a444cfb793e1,19022022_16:46,Spiegel,wirtschaft,
Das war Tag 15 in Peking: 30 statt 50 Kilometer – Wind und Kälte sorgen für olympisches Novum im Langlauf,https://www.spiegel.de/sport/olympia/olympia-heute-das-war-tag-15-in-peking-a-c389fe43-3005-45b4-b519-845132befecc,19022022_16:34,Spiegel,sport,
Präsident Selenskyj in München: »Wir werden hier vergessen«,https://www.spiegel.de/ausland/praesident-der-ukraine-wolodymyr-selenskyj-in-muenchen-wir-werden-hier-vergessen-a-a9c6a980-fc5a-46a7-8be2-c8f55cadb5d1,19022022_16:24,Spiegel,ausland,
Feuer auf Mittelmeerfähre: Schiff brennt weiter – Suche nach Vermissten bislang erfolglos,https://www.spiegel.de/panorama/mittelmeer-faehre-brennt-weiter-suche-nach-vermissten-bislang-erfolglos-a-c902f7ae-09f5-47a9-a70d-bea1e40e6b95,19022022_16:23,Spiegel,panorama,
Instagram-Projekt »Ich bin Sophie Scholl«: Wo verläuft die Grenze zwischen historischer Figur und Influencerin?,https://www.spiegel.de/kultur/instagram-projekt-ich-bin-sophie-scholl-wir-haben-keine-heldinnengeschichte-erzaehlt-a-714c9a78-bb1b-40a1-8cee-26e311304ade,19022022_16:13,Spiegel,kultur,Ein Interview von Stella Teige
Zweite Liga: Werders Siegesserie reißt gegen den Tabellenletzten,https://www.spiegel.de/sport/fussball/2-bundesliga-werder-bremens-siegesserie-reisst-gegen-den-tabellenletzten-a-4b2476a3-88f0-4b4c-8402-a1f3dbeda05e,19022022_16:08,Spiegel,sport,
Diskrete Zusammenkünfte mit Mächtigen: Enthüllungen über Ischinger belasten Münchner Sicherheitskonferenz,https://www.spiegel.de/politik/deutschland/zusammenkuenfte-mit-maechtigen-enthuellungen-ueber-ischinger-belasten-muenchner-sicherheitskonferenz-a-c17ec2b5-7a93-4050-8ee9-69bcb2859cf5,19022022_15:47,Spiegel,politik,
Olympische Winterspiele: Deutscher Doppelerfolg im Zweierbob – Nolte und Jamanka holen Gold und Silber,https://www.spiegel.de/sport/olympia/olympia-2022-zweierbob-laura-nolte-und-mariama-jamanka-holen-gold-und-silber-a-3d0bca01-1a33-46f6-a831-3d9abd8d011d,19022022_15:19,Spiegel,sport,
Wüst gegen Kutschaty: CDU und SPD küren Spitzenkandidaten für NRW-Wahl,https://www.spiegel.de/politik/deutschland/nrw-wahl-cdu-und-spd-kueren-spitzenkandidaten-hendrik-wuest-gegen-thomas-kutschaty-a-2509af97-5d69-49b7-b70b-f6f9c8d2640a,19022022_15:02,Spiegel,politik,
Orkantief »Zeynep«: Bahnverkehr in Deutschland bleibt nach Sturm weiter stark beeinträchtigt,https://www.spiegel.de/panorama/gesellschaft/orkantief-zeynep-bahn-verkehr-in-deutschland-weiter-stark-beeintraechtigt-a-8b6787e8-8a33-4a17-82b4-4d9b38e46036,19022022_14:21,Spiegel,panorama,
"Gedenken an die Anschlagsopfer von Hanau: »Ihr wart ein Teil unseres Landes, ein Teil von uns«",https://www.spiegel.de/panorama/gesellschaft/hanau-gedenken-an-anschlagsopfer-ihr-wart-ein-teil-unseres-landes-ein-teil-von-uns-a-d9679ced-12d2-48e9-9a9b-2160e3e7db8b,19022022_14:00,Spiegel,panorama,
