Titel,URL,Date_Info,News_page
+++ Corona-News +++: Genesenen-Status läuft schon nach drei Monaten ab,https://www.spiegel.de/wissenschaft/medizin/corona-news-am-montag-die-wichtigsten-entwicklungen-zu-sars-cov-2-und-covid-19-a-a4f60899-9aae-4631-b022-77e40913343e,17012022_05:06 ,Spiegel
Emotionen regulieren (7/8): Wie Eltern die Gefühle prägen,https://www.spiegel.de/psychologie/emotionen-regulieren-wie-eltern-die-gefuehle-praegen-spiegel-coaching-podcast-a-f2b8bbc7-f892-4ebe-ab4b-223f63f5d77d,17012022_05:00 ,Spiegel
Südkoreanisches Militär: Nordkorea testet offenbar erneut ballistische Raketen,https://www.spiegel.de/ausland/nordkorea-testet-laut-dem-suedkoreanischen-militaer-erneut-ballistische-raketen-a-11007ba4-6ac6-4bd7-8483-88c24eb205a8,17012022_04:26 ,Spiegel
Ukrainekonflikt: Kreml sieht Russland und Westen in »völlig gegensätzlichen« Positionen,https://www.spiegel.de/ausland/ukraine-konflikt-kreml-sieht-russland-und-den-westen-in-voellig-gegensaetzlichen-positionen-a-82fadc43-8b37-4996-9983-c8560f12b111,17012022_03:46 ,Spiegel
Nach Geiselnahme in US-Synagoge: Britische Polizei meldet Festnahmen in Manchester,https://www.spiegel.de/ausland/texas-britische-polizei-meldet-festnahmen-nach-geiselnahme-in-us-synagoge-a-524c87d3-e960-4871-8808-7e44c2508de1,17012022_03:10 ,Spiegel
Heftiger Schneefall und starke Windböen: Wintersturm sorgt für Stromausfälle im Osten der USA,https://www.spiegel.de/ausland/usa-wintersturm-sorgt-fuer-stromausfaelle-im-osten-des-landes-a-099c1568-513f-4567-bb6e-689a33a0127f,17012022_01:37 ,Spiegel
Diskutieren über Novak Djoković: Einmal der Bad Guy sein,https://www.spiegel.de/panorama/debatte-um-novak-djokovic-gemischtes-doppel-kolumne-a-9159b273-1d0d-41b4-b7b3-46c50e071b4d,17012022_00:39 ,Spiegel
Paläontologie: Die Turboevolution der Fischsaurier,https://www.spiegel.de/wissenschaft/palaeontologie-warum-haben-sich-die-fischsaurier-so-schnell-entwickelt-a-6f5ac79c-1ef9-439a-b623-0e491f11a66e,17012022_00:29 ,Spiegel
Ortung via Snapchat-App: Französische Polizisten retten gefangen gehaltene 14-Jährige,https://www.spiegel.de/panorama/justiz/frankreich-in-marseille-retten-polizisten-gefangen-gehaltene-14-jaehrige-durch-ortung-via-snapchat-app-a-c1fcfbcf-f234-47d1-8bff-c0874c0163bb,16012022_23:12,Spiegel
NFL-Playoffs: Überragender Brady führt Buccaneers zu ungefährdetem Sieg,https://www.spiegel.de/sport/nfl-tom-brady-fuehrt-tampa-bay-buccaneers-zum-sieg-gegen-philadelphia-eagles-a-801ff5d4-37ea-4021-9be9-b9025c263c24,16012022_22:38,Spiegel
Synagoge in Texas: Biden bezeichnet Geiselnahme als Terrorakt,https://www.spiegel.de/ausland/synagoge-in-texas-joe-biden-bezeichnet-geiselnahme-als-terrorakt-a-757f068d-fdfe-4542-878b-63109b6084d3,16012022_22:17,Spiegel
Hunsrück: Rodelunfall mit Reifenschlauch – drei Verletzte,https://www.spiegel.de/panorama/rheinland-pfalz-rodelunfall-mit-reifenschlauch-am-erbeskopf-mutter-und-sohn-schwer-verletzt-a-2391cc75-aed0-4e8c-b216-00baba8c0390,16012022_21:28,Spiegel
Französische Alpen: Fünfjährige stirbt nach Zusammenstoß in Skigebiet,https://www.spiegel.de/panorama/frankreich-fuenfjaehriges-maedchen-stirbt-bei-zusammenstoss-in-skigebiet-a-43e7b415-488f-4cb6-a851-4638828d997d,16012022_21:16,Spiegel
Vorfall in der Fußball-Bundesliga: Busfahrer des FC Augsburg wird offenbar mit Kopfstoß niedergestreckt,https://www.spiegel.de/sport/fussball/fussball-bundesliga-busfahrer-des-fc-augsburg-wird-offenbar-mit-kopfstoss-niedergestreckt-a-78029a6c-1340-4379-b318-4e31471facf5,16012022_20:53,Spiegel
Wie die Deutschen Polen im Zweiten Weltkrieg ausplünderten: »Da wurde alles gestohlen«,https://www.spiegel.de/panorama/zweiter-weltkrieg-wie-die-deutschen-polen-auspluenderten-a-07f5b535-4577-435f-96f0-29533d1f4da6,16012022_20:46,Spiegel
Pandemiebekämpfung: Hat Dänemark zu viel getestet?,https://www.spiegel.de/ausland/corona-pandemie-hat-daenemark-zu-viele-corona-tests-durchgefuehrt-a-c89eeb9d-3307-40aa-adaf-ae235c08cc9d,16012022_20:43,Spiegel
Sieg der Handballer gegen Österreich: Auf einmal Flügel,https://www.spiegel.de/sport/handball/handball-em-2022-deutschland-sieg-gegen-oesterreich-auf-einmal-fluegel-a-d67d64a2-2eef-49d1-a0a2-2e6069a27966,16012022_20:41,Spiegel
"Kellerduell zwischen Bielefeld und Fürth: Nielsen trifft 28 Sekunden nach seiner Einwechslung, Castro gleicht spät aus",https://www.spiegel.de/sport/fussball/bundesliga-gonzalo-castro-rettet-arminia-bielefeld-punkt-gegen-spvgg-greuther-fuerth-a-cbe03297-8af9-4741-9be9-b2fdf5d83c1f,16012022_20:03,Spiegel
Zwangsabgabe für Ältere: Impfverweigerer ab 60 müssen in Griechenland nun 100 Euro pro Monat zahlen,https://www.spiegel.de/ausland/corona-in-griechenland-impfverweigerer-zahlen-nun-100-euro-pro-monat-a-83c978fc-203c-45ac-9a95-c90a2eaff13e,16012022_20:03,Spiegel
Handball-EM 2022: Deutschland müht sich gegen Österreich zum Sieg - und erreicht Hauptrunde,https://www.spiegel.de/sport/handball/handball-em-2022-deutschland-mueht-sich-gegen-oesterreich-zum-sieg-a-df11a868-e283-4572-bdaa-e607fa4aa97e,16012022_19:31,Spiegel
Krise an Grenze zur EU: Irak hat Tausende Menschen aus Belarus zurückgeholt,https://www.spiegel.de/ausland/belarus-irak-hat-fast-4000-menschen-zurueckgeholt-a-d86161f3-56a3-4b90-9e02-1ab664d3d6cf,16012022_19:20,Spiegel
Kremlgegner Nawalny ein Jahr in Haft: Sie schikanieren ihn – doch brechen können sie ihn nicht,https://www.spiegel.de/ausland/kreml-gegner-alexej-nawalny-ein-jahr-in-haft-der-unbeugsame-a-3167e930-3932-4c51-9c43-761af8d5c100,16012022_18:48,Spiegel
Insolvente Schiffsbauer: Genting ist raus beim Verkauf der Bremerhavener Lloyd-Werft,https://www.spiegel.de/wirtschaft/insolvente-schiffsbauer-verkauf-der-bremerhavener-lloyd-werft-keine-beteiligung-von-genting-a-ace3494d-7fce-4d7d-963d-7071dd788e65,16012022_18:43,Spiegel
Niederlande: Verdacht auf Bombe – 22-jähriger Deutscher an Flughafen festgenommen,https://www.spiegel.de/panorama/justiz/niederlande-deutscher-wegen-bombenverdachts-am-flughafen-schiphol-festgenommen-a-abaa890c-f50d-468c-ae0d-4e869ec01808,16012022_18:43,Spiegel
"Elektronisches Thermostat, Schloss, Licht: Wie ich versuchte, aus einer Altbauwohnung von 1918 ein Smarthome zu machen",https://www.spiegel.de/netzwelt/gadgets/smart-home-im-altbau-schloss-rollo-licht-thermostat-erfahrungsbericht-a-27cec3d0-0002-0001-0000-000180009528,16012022_18:27,Spiegel
"2,41 Promille: Autofahrer hinterlässt in Erfurt Spur der Zerstörung",https://www.spiegel.de/panorama/erfurt-betrunkener-autofahrer-hinterlaesst-spur-der-zerstoerung-a-8822cf56-1ac0-4c40-ba10-76fdeea555b7,16012022_18:26,Spiegel
"Inklusion in der Mode: »Wir leben in einer Welt, die nicht für uns designt wurde«",https://www.spiegel.de/stil/inklusion-in-der-mode-wir-leben-in-einer-welt-die-nicht-fuer-uns-designt-wurde-a-c8d22c55-8291-4172-86ea-302a28aacc60,16012022_18:25,Spiegel
80. Geburtstag des Superstars: Noch einmal für Ali wach bleiben,https://www.spiegel.de/sport/ard-nacht-zum-80-geburtstag-noch-einmal-fuer-muhammad-ali-aufstehen-a-bc1fb17e-24b4-459f-8b85-9b27419e41ac,16012022_18:18,Spiegel
Von wegen »Hägar der Schreckliche«: Die Legende von den gehörnten Wikinger-Helmen,https://www.spiegel.de/wissenschaft/mensch/archaeologie-die-legende-von-den-gehoernten-wikinger-helmen-a-094967d1-56b6-40f1-9303-4a0b82eb48fa,16012022_18:07,Spiegel
Grand-Slam-Auftakt in Melbourne: Diese Tennistalente hoffen 2022 auf den Durchbruch,https://www.spiegel.de/sport/tennis/australian-open-diese-tennis-profis-hoffen-2022-auf-den-durchbruch-a-fd8f3a6f-1b63-4583-99e0-1e709e5f1f2b,16012022_18:06,Spiegel
Geldanlage: Der Kampf um die Tantiemen der Popstars,https://www.spiegel.de/wirtschaft/musikrechte-der-kampf-um-die-bibliotheken-der-popstars-a-db3d98d8-87df-4dc7-bbcc-e6d63a5a3488,16012022_18:00,Spiegel
Haltung der Ampel gegenüber Russland: Was Baerbock auf ihrer Reise klären sollte,https://www.spiegel.de/politik/deutschland/ukraine-und-russland-was-annalena-baerbock-auf-ihrer-reise-nach-kiew-und-moskau-klaeren-sollte-a-09fe5429-2de4-43f0-94d4-ec17d28d9032,16012022_17:48,Spiegel
Aus der Schmuddelecke auf die Smartphones: Warum der Blick in die Sterne plötzlich cool ist,https://www.spiegel.de/kultur/astrologie-und-esoterik-warum-der-blick-in-die-sterne-ploetzlich-cool-ist-a-e7bac6d7-b5d7-4200-a873-22251606f53a,16012022_17:40,Spiegel
Niederländische Eredivisie: Dank Götzes erstem Saisontor – Eindhoven bleibt Tabellenführer,https://www.spiegel.de/sport/fussball/eredivisie-mario-goetze-macht-eindhoven-mit-erstem-saisontor-zum-spitzenreiter-a-af2ffbae-7852-4b1a-9de0-2101650ed24e,16012022_17:32,Spiegel
Artgerechtere Tierhaltung: Landwirte verlangen vier Milliarden Euro pro Jahr für Stallumbau,https://www.spiegel.de/wirtschaft/tierwohl-bauern-fordern-vier-milliarden-euro-pro-jahr-fuer-stallumbau-a-0ac978cc-6d37-4d51-8362-9b0524624e8c,16012022_17:26,Spiegel
Fußball-Bundesliga: Frecher Gregoritsch bringt Augsburg Punkt gegen Frankfurt,https://www.spiegel.de/sport/fussball/bundesliga-fc-augsburg-dank-michael-gregoritsch-mit-punkt-gegen-eintracht-frankfurt-a-473aa6ec-4d2d-4a39-8381-eff6cf48197f,16012022_17:25,Spiegel
"Kranker DJ Gigi D'Agostino: »Ich hoffe, dass mir dieses neue Jahr ein bisschen Frieden und Kraft schenkt«",https://www.spiegel.de/panorama/leute/gigi-d-agostino-kranker-dj-veroeffentlicht-foto-mit-rollator-a-d46710f2-2679-4465-9234-5b80034e2096,16012022_17:14,Spiegel
Feuerwehreinsätze in Niedersachsen: Zwei Autofahrer landen im Wasser – innerhalb eines Wochenendes,https://www.spiegel.de/panorama/niedersachsen-zwei-autofahrer-landen-im-wasser-innerhalb-eines-wochenendes-a-644fe6eb-5660-42a3-b918-8bfb04f213c6,16012022_17:11,Spiegel
Anzeige gegen Mutter: Sechsjährige öffnet Brotbox – Drogen statt Pausensnack,https://www.spiegel.de/panorama/weiden-sechsjaehrige-oeffnet-brotbox-drogen-statt-pausensnack-a-89238a12-3f33-42bb-aa26-2f7c429ada1b,16012022_17:00,Spiegel
mRNA-Technologie: Die tragische Zukunft der Impfverweigerer,https://www.spiegel.de/wissenschaft/mensch/mrna-technologie-die-tragische-zukunft-der-impfverweigerer-a-a6cac38a-de2a-4eb7-900b-c0ee1174111f,16012022_16:58,Spiegel
Tödlicher Vorfall in New York: Mann schubst Frau vor U-Bahn – Hintergrund noch unklar,https://www.spiegel.de/panorama/justiz/new-york-mann-stoesst-frau-vor-u-bahn-a-4c7de529-8041-413a-9c33-db30623a22af,16012022_16:55,Spiegel
Westafrikanischer Krisenstaat: Malis früherer Präsident Keïta gestorben,https://www.spiegel.de/ausland/mali-frueherer-praesident-keita-mit-76-jahren-gestorben-a-21063075-a2fc-4018-9c49-194b23baea04,16012022_16:45,Spiegel
Zersplitterte Linke in Frankreich: Es geht um Schadensbegrenzung,https://www.spiegel.de/ausland/christiane-taubira-tritt-als-praesidentschaftskandidatin-in-frankreich-an-der-ueberlebenskampf-der-linken-a-3f6434b3-3b77-4367-9486-b37968a86d30,16012022_16:33,Spiegel
2. Fußball-Bundesliga: Schalke verpasst den Sprung auf Platz drei,https://www.spiegel.de/sport/fussball/2-bundesliga-schalke-04-verpasst-den-sprung-auf-platz-drei-a-ffaabea4-03b1-4935-85f1-3f2d0c94ac45,16012022_16:11,Spiegel
ARD-Sonntagskrimi: Der Münster-»Tatort« im Schnellcheck,https://www.spiegel.de/kultur/tv/tatort-heute-aus-muenster-des-teufels-langer-atem-im-schnellcheck-a-32baa06b-0819-485c-8a2b-fa7ad222b205,16012022_16:05,Spiegel
Fehlprognosen zur Inflation: Das Frühjahr der Unzufriedenheit,https://www.spiegel.de/wirtschaft/unternehmen/fehlprognosen-zur-inflation-ein-fruehjahr-der-unzufriedenheit-steht-bevor-a-51c310d4-af13-4352-870d-c87e97fad91e,16012022_16:03,Spiegel
Coronavirus: Österreich legt Gesetzentwurf für Impfpflicht ab 18 vor,https://www.spiegel.de/politik/coronavirus-oesterreich-legt-gesetzentwurf-fuer-impfpflicht-ab-18-vor-a-f6ff663e-82ae-4325-95b4-647d16bdef56,16012022_15:49,Spiegel
"Französischer Präsidentschaftswahlkampf: Louvre weigert sich, Kulisse für Le Pen zu sein",https://www.spiegel.de/kultur/marine-le-pen-louvre-weigert-sich-wahlkampfkulisse-fuer-sie-zu-sein-a-1de9a5b5-8246-435f-880c-a05884a538e6,16012022_15:48,Spiegel
"Knappe Lebensmittel in US-Supermärkten: »Ich muss tagsüber kommen, wenn ich überhaupt noch etwas finden will«",https://www.spiegel.de/ausland/usa-lebensmittel-in-supermaerkten-werden-immer-knapper-a-61e253fc-5a9e-4202-bb78-10fc5088ce42,16012022_15:35,Spiegel
Djoković-Abreise aus Australien: Endlich wird Tennis gespielt!,https://www.spiegel.de/sport/tennis/fall-novak-djokovic-endlich-wird-tennis-gespielt-kommentar-a-5d06c03c-fb70-46f2-8679-500157c66745,16012022_15:29,Spiegel
"Weltcup-Slalom in Wengen: Nach dem ersten Durchgang nur 29., am Ende Sieger",https://www.spiegel.de/sport/wintersport/ski-alpin-nach-dem-ersten-durchgang-nur-29-am-ende-sieger-a-2687cdee-21c3-42cf-8c39-5bd57149e8ce,16012022_15:24,Spiegel
Deutscher Handball-Kapitän Golla: »Ein sehr gut erzogener Junge«,https://www.spiegel.de/sport/handball/deutschland-bei-der-handball-em-2022-johannes-golla-der-modellathlet-a-bd7b7957-fb67-47c9-8ddb-c99e161c1e4c,16012022_15:22,Spiegel
"Kölner Erzbistum diskutiert über mögliche Woelki-Rückkehr: »Ich kann mir nicht vorstellen, wie das gehen soll«",https://www.spiegel.de/panorama/koelner-erzbistum-stimmt-ueber-woelki-rueckkehr-ab-ich-kann-mir-nicht-vorstellen-wie-das-gehen-soll-a-2498694e-b0af-4c55-a47b-dd0b0d4468a5,16012022_15:19,Spiegel
Lauter Knall am Morgen: Betrunkener fährt mit Auto in Hauswand,https://www.spiegel.de/panorama/justiz/oberweiler-im-tal-betrunkener-faehrt-mit-seinem-auto-in-hauswand-a-f2d4c7c7-db98-4f41-b4dc-8ef9fbbff2fc,16012022_14:39,Spiegel
Für Besuche in Großbritannien: Prinz Harry will vor Gericht Polizeischutz durchsetzen,https://www.spiegel.de/panorama/prinz-harry-will-vor-gericht-polizeischutz-in-grossbritannien-durchsetzen-a-baa75598-3ae2-40b4-a7ea-03e125dba365,16012022_14:36,Spiegel
Soziologische Studie: Menschen mit Abitur fahren häufiger Rad,https://www.spiegel.de/auto/studie-hoeher-gebildete-fahren-haeufiger-mit-dem-rad-a-469e4be4-7361-4320-9412-de16c36be259,16012022_14:29,Spiegel
"Coronatod mit 40 Jahren: »Ich gehe nirgendwohin. Es sei denn, zu Mama in den Himmel«",https://www.spiegel.de/gesundheit/diagnose/corona-tod-mit-40-jahren-ich-gehe-nirgendwo-hin-es-sei-denn-zu-mama-in-den-himmel-a-ca46e023-75cf-4b19-b5ed-9ecdd9f35f89,16012022_14:28,Spiegel
Streit um Erdgasvorkommen: Türkische Fregatte vertreibt Forschungsschiff vor Zypern,https://www.spiegel.de/politik/erdgas-streit-tuerkisches-kriegsschiff-vertreibt-erneut-forschungsschiff-vor-zypern-a-826d62cf-3e0a-4472-8922-5f24edb3d950,16012022_14:02,Spiegel
»Dein SPIEGEL«-Podcast übers Freeriden: Ab in den Tiefschnee,https://www.spiegel.de/familie/freerider-konstantin-ottner-ab-in-den-tiefschnee-dein-spiegel-podcast-a-8c2c3e46-7851-49a6-a760-41eae0fd1e89,16012022_13:47,Spiegel
Medienbericht: Johnson will nach Lockdownpartys durchgreifen – aber Regierungschef bleiben,https://www.spiegel.de/ausland/boris-johnson-will-nach-lockdown-partys-laut-medienbericht-durchgreifen-aber-seinen-posten-nicht-raeumen-a-87d1c941-c1b0-4d87-b548-e6081b2ca67c,16012022_13:36,Spiegel
Lawinen-Experte von Warth am Arlberg: Hier sprengt der Bürgermeister selbst,https://www.spiegel.de/reise/europa/warth-am-arlberg-hier-bombt-der-buergermeister-selbst-interview-mit-dem-lawinen-sprengmeister-a-63855957-edf7-4e6c-aa9f-5c4b24e25507,16012022_13:31,Spiegel
"Flüchtling, Fallschirmjäger, Agent: Wie der Enkel von Sigmund Freud zum Nazijäger wurde",https://www.spiegel.de/geschichte/anton-walter-freud-wie-der-enkel-von-sigmund-freud-zum-nazijaeger-wurde-a-bfc514b0-ee86-426a-b9d4-0de56dbaa01d,16012022_13:29,Spiegel
"Wie die Digitalisierung unser Leben revolutioniert: Kontrolle ist gut, Algorithmen sind besser",https://www.spiegel.de/wirtschaft/soziales/digitalisierung-was-wir-tun-koennen-damit-die-positiven-effekte-ueberwiegen-a-e0d59dc0-555a-4676-99bc-dd01e80a7879,16012022_13:27,Spiegel
Ein Verfassungsrechtler erklärt: Sieben Fragen zur Impfpflicht – und sieben Antworten,https://www.spiegel.de/gesundheit/corona-impfpflicht-sieben-fragen-sieben-antworten-eines-verfassungsrechtlers-a-40ef8ae0-4258-461e-a347-b9d9378810e5,16012022_13:24,Spiegel
