Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Die russische Luftfahrt zerfällt,06032022_15:34,https://www.sueddeutsche.de/wirtschaft/luftfahrt-russland-leasingunternehmen-1.5542178,Krieg in der Ukraine,,"Von Jens Flottau, Frankfurt","Bis Ende des Monats wollen ausländische Leasingunternehmen rund 600 Flugzeuge aus Russland abziehen. Auf Dauer werden die russischen Fluggesellschaften ihren Flugbetrieb so nicht aufrechterhalten können.
                        
                            Von Jens Flottau, Frankfurt",07032022,Sueddeutsche,wirtschaft
Pointe im Bierregen,06032022_15:34,https://www.sueddeutsche.de/sport/schalke-trainer-grammozis-1.5542361,Grammozis-Aus bei Schalke 04,,"Von Philipp Selldorf, Gelsenkirchen","Nach dem turbulenten 3:4 gegen Hansa Rostock muss Schalkes Trainer Dimitrios Grammozis gehen - die Sportliche Leitung traute ihm nicht mehr zu, den Bundesliga-Aufstieg zu bewerkstelligen.
                        
                            Von Philipp Selldorf, Gelsenkirchen",07032022,Sueddeutsche,sport
Jugendlicher versprüht im Streit um Maske Pfefferspray,06032022_15:34,https://www.sueddeutsche.de/panorama/kriminalitaet-bremen-jugendlicher-versprueht-im-streit-um-maske-pfefferspray-dpa.urn-newsml-dpa-com-20090101-220306-99-409704,Kriminalität - Bremen,dpa,,,07032022,Sueddeutsche,panorama
Krieg in der Geburtsklinik,06032022_15:27,https://www.sueddeutsche.de/projekte/artikel/politik/krieg-in-der-geburtsklinik-e536120/,Ukraine,,,Der ukrainische Fotograf Evgeniy Maloletka berichtet aus dem Krankenhaus von Mariupol - und dokumentiert eindringlich das Leid der Ukrainer.,07032022,Sueddeutsche,projekte
Kopfarbeit mit der Hand,06032022_15:26,https://www.sueddeutsche.de/muenchen/muenchen-hutmacherin-luxus-nicki-marquardt-1.5539897,Mode aus München,,Von Gerhard Fischer,"Nicki Marquardt fertigt und verkauft hochpreisige Hüte und Mützen. Bei ihren Strohhüten verwendet sie eine fast ausgestorbene Nähtechnik, für die sie weltweit bekannt ist.
                        
                            Von Gerhard Fischer",07032022,Sueddeutsche,muenchen
Die geraubten Kirchenglocken,06032022_15:26,https://www.sueddeutsche.de/muenchen/ebersberg/grafing-kirchenglocken-diebstahl-nationalsozialismus-1.5540619,Widerstand gegen die Nationalsozialisten,,"Von Thorsten Rienth, Grafing","Die Nationalsozialisten ließen Kirchenglocken abmontieren und abtransportieren - als Metallreserve für die Rüstungsindustrie. Jugendliche in Grafing versuchten das im November 1941 zu verhindern. Über eine besondere Form des Widerstands.
                        
                            Von Thorsten Rienth, Grafing",07032022,Sueddeutsche,muenchen
Unbeabsichtigtes Zeichen für den Frieden,06032022_15:24,https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/ukraine-pucher-meer-kunst-fuerstenfeldbruck-kunstaktion-1.5542318,Kunstaktion,,"Von Carim Soliman, Fürstenfeldbruck","Das Wort ""Menschlichkeit"" leuchtet in Gelb und Blau auf dem Pucher Meer. Das perfekte Symbol gegen den Krieg in der Ukraine - dabei war das gar nicht der Plan.
                        
                            Von Carim Soliman, Fürstenfeldbruck",07032022,Sueddeutsche,muenchen
Mit Puppen gegen das Trauma der Flucht,06032022_15:21,https://sz-magazin.sueddeutsche.de/leben-und-gesellschaft/syrien-flucht-lager-lultur-puppen-91279,Syrien-Krieg,,Fotos: Jelka von Langen,"Das Leben im Geflüchtetenlager Shatila in Beirut ist brutal. Und doch finden Jugendliche aus Syrien hier die Kraft, Puppen zu basteln, mit denen sie im ""One Hand Puppet Theatre"" auftreten - und so Erlebtes verarbeiten. 
                        
                            Fotos: Jelka von Langen",07032022,Sueddeutsche,leben-und-gesellschaft
"""Kein gutes Spiel"": Bitteres 0:1 des SV Wehen gegen Würzburg",06032022_15:20,https://www.sueddeutsche.de/sport/fussball-wiesbaden-kein-gutes-spiel-bitteres-01-des-sv-wehen-gegen-wuerzburg-dpa.urn-newsml-dpa-com-20090101-220306-99-407661,Fußball - Wiesbaden,dpa,,,07032022,Sueddeutsche,sport
Manöver mit politischer Botschaft,06032022_15:19,https://www.sueddeutsche.de/sport/formel-1-haas-nikita-masepin-mick-schumacher-1.5542307,Formel 1,,Von Anna Dreher,"Das US-Team Haas trennt sich von seinem russischen Hauptsponsor sowie Fahrer Nikita Masepin. Damit wird eine brisante Konstellation aufgelöst - für die Nachfolge als Teamkollege von Mick Schumacher gibt es einen Favoriten.
                        
                            Von Anna Dreher",07032022,Sueddeutsche,sport
