Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Zweiter Sieg nacheinander: MBC schlägt Göttingen mit 93:83,23012022_16:09,https://www.sueddeutsche.de/sport/basketball-weissenfels-zweiter-sieg-nacheinander-mbc-schlaegt-goettingen-mit-9383-dpa.urn-newsml-dpa-com-20090101-220123-99-820631,Basketball - Weißenfels,dpa,,,24012022,Sueddeutsche
FC Liverpool verkürzt Rückstand auf Man City,23012022_16:06,https://www.sueddeutsche.de/sport/fussball-fc-liverpool-verkuerzt-rueckstand-auf-man-city-dpa.urn-newsml-dpa-com-20090101-220123-99-820630,Fußball,dpa,,,24012022,Sueddeutsche
Das Mädchen und der Dorfnazi,23012022_16:03,https://www.sueddeutsche.de/kultur/juli-zeh-ueber-menschen-christian-stueckl-muenchner-volkstheater-1.5513425,Münchner Volkstheater,,Von Reinhard Brembeck,"Christian Stückl inszeniert am Münchner Volkstheater Juli Zehs Bestseller ""Über Menschen"" - mit Anleihen bei Harry Potter und Pippi Langstrumpf. 
                        
                            Von Reinhard Brembeck",24012022,Sueddeutsche
Magdeburg lässt Punkte liegen: Nur 1:1 gegen Havelse,23012022_16:00,https://www.sueddeutsche.de/sport/fussball-magdeburg-magdeburg-laesst-punkte-liegen-nur-11-gegen-havelse-dpa.urn-newsml-dpa-com-20090101-220123-99-820585,Fußball - Magdeburg,dpa,,,24012022,Sueddeutsche
Botschafter der Ukraine: Schönbachs Rücktritt nicht genug,23012022_15:58,https://www.sueddeutsche.de/politik/botschafter-der-ukraine-schoenbachs-ruecktritt-nicht-genug-1.5513622,,,,"Video
                    
                    
                        Andrij Melnyk schrieb auf Twitter von ""deutscher Arroganz und Größenwahn"". Die Regierung müsse ihren Kurs gegenüber Kiew ändern.",24012022,Sueddeutsche
1:1 vor über 13.000 Fans: Havelse überrascht in Magdeburg,23012022_15:57,https://www.sueddeutsche.de/sport/fussball-magdeburg-11-vor-ueber-13000-fans-havelse-ueberrascht-in-magdeburg-dpa.urn-newsml-dpa-com-20090101-220123-99-820569,Fußball - Magdeburg,dpa,,,24012022,Sueddeutsche
"""Intensiv"" - ein Notruf aus der Krankenpflege",23012022_15:55,https://www.sueddeutsche.de/kultur/literatur-intensiv-ein-notruf-aus-der-krankenpflege-dpa.urn-newsml-dpa-com-20090101-220120-99-780204,Literatur,dpa,,,24012022,Sueddeutsche
23-Jähriger liefert sich Verfolgung mit Polizei,23012022_15:54,https://www.sueddeutsche.de/wirtschaft/verkehr-diepholz-23-jaehriger-liefert-sich-verfolgung-mit-polizei-dpa.urn-newsml-dpa-com-20090101-220123-99-820475,Verkehr - Diepholz,dpa,,,24012022,Sueddeutsche
RW Essen baut Tabellenspitze aus: 2:1 gegen Wuppertal,23012022_15:54,https://www.sueddeutsche.de/sport/fussball-essen-rw-essen-baut-tabellenspitze-aus-21-gegen-wuppertal-dpa.urn-newsml-dpa-com-20090101-220123-99-820472,Fußball - Essen,dpa,,,24012022,Sueddeutsche
Drogerie-Mitarbeiter kommen Passfälscher auf die Schliche,23012022_15:52,https://www.sueddeutsche.de/panorama/kriminalitaet-hamburg-drogerie-mitarbeiter-kommen-passfaelscher-auf-die-schliche-dpa.urn-newsml-dpa-com-20090101-220123-99-820467,Kriminalität - Hamburg,dpa,,,24012022,Sueddeutsche
Hockey: HTHC-Herren folgen Alster Hamburgs Damen in Endrunde,23012022_15:51,https://www.sueddeutsche.de/sport/hockey-mannheim-hockey-hthc-herren-folgen-alster-hamburgs-damen-in-endrunde-dpa.urn-newsml-dpa-com-20090101-220123-99-820468,Hockey - Mannheim,dpa,,,24012022,Sueddeutsche
19-Jähriger nach Verkehrsunfall im Odenwald schwer verletzt,23012022_15:49,https://www.sueddeutsche.de/wirtschaft/verkehr-hoechst-im-odenwald-19-jaehriger-nach-verkehrsunfall-im-odenwald-schwer-verletzt-dpa.urn-newsml-dpa-com-20090101-220123-99-820462,Verkehr - Höchst im Odenwald,dpa,,,24012022,Sueddeutsche
Corona-Inzidenz in Sachsen weit unter Bundesschnitt,23012022_15:47,https://www.sueddeutsche.de/gesundheit/gesundheit-berlin-corona-inzidenz-in-sachsen-weit-unter-bundesschnitt-dpa.urn-newsml-dpa-com-20090101-220123-99-817029,Gesundheit - Berlin,dpa,,,24012022,Sueddeutsche
Tor von Götze reicht Eindhoven nicht,23012022_15:46,https://www.sueddeutsche.de/sport/fussball-tor-von-goetze-reicht-eindhoven-nicht-dpa.urn-newsml-dpa-com-20090101-220123-99-820373,Fußball,dpa,,,24012022,Sueddeutsche
Freiwillige säubern Denksteine für ermordete Rostocker Juden,23012022_15:46,https://www.sueddeutsche.de/wissen/geschichte-rostock-freiwillige-saeubern-denksteine-fuer-ermordete-rostocker-juden-dpa.urn-newsml-dpa-com-20090101-220123-99-820456,Geschichte - Rostock,dpa,,,24012022,Sueddeutsche
CDU-Landeschef: Merz der richtige Mann auch für den Osten,23012022_15:43,https://www.sueddeutsche.de/politik/parteien-magdeburg-cdu-landeschef-merz-der-richtige-mann-auch-fuer-den-osten-dpa.urn-newsml-dpa-com-20090101-220123-99-820254,Parteien - Magdeburg,dpa,,,24012022,Sueddeutsche
Denise Herrmann verpatzt Olympia-Generalprobe im Massenstart,23012022_15:42,https://www.sueddeutsche.de/sport/biathlon-denise-herrmann-verpatzt-olympia-generalprobe-im-massenstart-dpa.urn-newsml-dpa-com-20090101-220123-99-820116,Biathlon,dpa,,,24012022,Sueddeutsche
Lawinenhunde üben die Rettung aus meterhohem Schnee,23012022_15:41,https://www.sueddeutsche.de/leben/tiere-lawinenhunde-ueben-die-rettung-aus-meterhohem-schnee-dpa.urn-newsml-dpa-com-20090101-220123-99-820198,Tiere,dpa,,,24012022,Sueddeutsche
"Scholz vor Corona-Beratungen: ""Brauchen keine Kurskorrektur""",23012022_15:34,https://www.sueddeutsche.de/panorama/scholz-vor-corona-beratungen-brauchen-keine-kurskorrektur-1.5513611,,,,"Video
                    
                    
                        Momentan sieht Bundeskanzler Olaf Scholz (SPD) keinen Anlass für ein Umsteuern bei den Corona-Maßnahmen in Deutschland.",24012022,Sueddeutsche
"""Vertrauen wurde gebrochen und Leben zerstört""",23012022_15:33,https://www.sueddeutsche.de/muenchen/muenchen-gottesdienste-missbrauchsgutachten-1.5513583,Katholische Kirche,,Von Tom Soyer,"Die Veröffentlichung des Missbrauchsgutachtens hat viele Gläubige erschüttert. Doch wie gehen die Priester in den Münchner Gemeinden beim Gottesdienst mit dem Thema um? 
                        
                            Von Tom Soyer",24012022,Sueddeutsche
Grüne Kamikaze,23012022_15:27,https://www.sueddeutsche.de/meinung/taxonomie-gruene-kommentar-gas-atomkraft-1.5513605,Energiepolitik,,"Ein Kommentar von Michael Bauchmüller, Berlin","Meinung
                    
                    
                        Die Bundesregierung verlangt mehr Spielraum für Erdgas in den EU-Regeln für grüne Investitionen. In der Sache ist das pragmatisch. Doch die Grünen riskieren damit einiges. 
                        
                            Ein Kommentar von Michael Bauchmüller, Berlin",24012022,Sueddeutsche
Bloß keinen Bruderkuss,23012022_15:25,https://www.sueddeutsche.de/kultur/russland-putin-spd-sozialdemokratie-1.5513490,SPD und Russland,,Von Nils Minkmar,"Wie soll eine sozialdemokratisch regierte Bundesrepublik mit Putin umgehen? Ein Blick auf das historisch komplizierte Verhältnis der SPD zu russischer Politik.
                        
                            Von Nils Minkmar",24012022,Sueddeutsche
Ego me absolvo,23012022_15:19,https://www.sueddeutsche.de/politik/prantls-blick-misbrauch-katholische-kirche-papst-benedikt-xvi-1.5512164,Prantls Blick,,Von Heribert Prantl,"Meinung
                    
                    
                        Er findet keine Schuld an sich: Wie der emeritierte Papst Benedikt sich im Missbrauchsskandal selbst freispricht.
                        
                            Von Heribert Prantl",24012022,Sueddeutsche
Aufsteiger Brentford vor Verpflichtung von Dänen Eriksen,23012022_15:15,https://www.sueddeutsche.de/sport/fussball-aufsteiger-brentford-vor-verpflichtung-von-daenen-eriksen-dpa.urn-newsml-dpa-com-20090101-220123-99-820234,Fußball,dpa,,,24012022,Sueddeutsche
Gebäudebrand auf Spiekeroog,23012022_15:15,https://www.sueddeutsche.de/panorama/braende-spiekeroog-gebaeudebrand-auf-spiekeroog-dpa.urn-newsml-dpa-com-20090101-220123-99-820250,Brände - Spiekeroog,dpa,,,24012022,Sueddeutsche
BVB und Haaland froh über ungewöhnliche Pause,23012022_15:14,https://www.sueddeutsche.de/sport/fussball-bvb-und-haaland-froh-ueber-ungewoehnliche-pause-dpa.urn-newsml-dpa-com-20090101-220123-99-816643,Fußball,dpa,,,24012022,Sueddeutsche
Brand in Bunkeranlage: Polizei findet Weltkriegsmunition,23012022_15:13,https://www.sueddeutsche.de/panorama/kriminalitaet-sulzbachsaar-brand-in-bunkeranlage-polizei-findet-weltkriegsmunition-dpa.urn-newsml-dpa-com-20090101-220123-99-820226,Kriminalität - Sulzbach/Saar,dpa,,,24012022,Sueddeutsche
"""Sehr zufrieden"": Kaiserslautern festigt Rolle in 3. Liga",23012022_15:13,https://www.sueddeutsche.de/sport/fussball-muenchen-sehr-zufrieden-kaiserslautern-festigt-rolle-in-3-liga-dpa.urn-newsml-dpa-com-20090101-220123-99-820141,Fußball - München,dpa,,,24012022,Sueddeutsche
Auch am Wochenende unangemeldete Corona-Proteste,23012022_15:11,https://www.sueddeutsche.de/politik/demonstrationen-auch-am-wochenende-unangemeldete-corona-proteste-dpa.urn-newsml-dpa-com-20090101-220123-99-816954,Demonstrationen,dpa,,,24012022,Sueddeutsche
Wieder zerschmettert,23012022_15:10,https://www.sueddeutsche.de/sport/tennis-australian-open-alexander-zverev-boris-becker-1.5513557,Australian Open,,Von Gerald Kleffmann,"Alexander Zverev muss auch im 29. Versuch seinen Traum von einem Grand-Slam-Titel begraben. Bei der klaren Niederlage gegen Denis Shapovalov präsentiert sich der deutsche Tennisprofi rätselhaft schwach - und wird von Boris Becker kritisiert. 
                        
                            Von Gerald Kleffmann",24012022,Sueddeutsche
Feuerwehr befreit Krähe mit Drehleiter in 15 Meter Höhe,23012022_15:10,https://www.sueddeutsche.de/leben/tiere-hamburg-feuerwehr-befreit-kraehe-mit-drehleiter-in-15-meter-hoehe-dpa.urn-newsml-dpa-com-20090101-220123-99-820197,Tiere - Hamburg,dpa,,,24012022,Sueddeutsche
Holstein Kiel setzt Aufwärtstrend fort: Sieg in Regensburg,23012022_15:09,https://www.sueddeutsche.de/sport/fussball-kiel-holstein-kiel-setzt-aufwaertstrend-fort-sieg-in-regensburg-dpa.urn-newsml-dpa-com-20090101-220123-99-819859,Fußball - Kiel,dpa,,,24012022,Sueddeutsche
