Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
"Öl und Gas aus Norwegen? - ""Das war ein Fehlgeschäft""",28012022_17:06,https://www.sueddeutsche.de/muenchen/muenchen-swm-geothermie-stadtwerke-gas-oel-1.5517411,Erneuerbare Energien in München,,Von Berthold Neff,"Vor zehn Jahren noch war das Ziel, mithilfe von Bohrstätten in Norwegen ganz München kostengünstig mit Energie zu versorgen. Heute setzen die Stadtwerke auf Fernwärme aus Geothermie. Das erfordert Investitionen.
                        
                            Von Berthold Neff",30012022,Sueddeutsche,muenchen
Generaldirektor von Klassik Stiftung Weimar verabschiedet,28012022_17:05,https://www.sueddeutsche.de/kultur/museen-weimar-generaldirektor-von-klassik-stiftung-weimar-verabschiedet-dpa.urn-newsml-dpa-com-20090101-220128-99-891390,Museen - Weimar,dpa,,,30012022,Sueddeutsche,kultur
Erzbischof Burger erschüttert über Missbrauchsgutachten,28012022_17:05,https://www.sueddeutsche.de/panorama/kirche-freiburg-im-breisgau-erzbischof-burger-erschuettert-ueber-missbrauchsgutachten-dpa.urn-newsml-dpa-com-20090101-220128-99-891402,Kirche - Freiburg im Breisgau,dpa,,,30012022,Sueddeutsche,panorama
Lucas Gregorowicz: Testosteron kann eine Plage sein,28012022_17:01,https://www.sueddeutsche.de/wirtschaft/medien-lucas-gregorowicz-testosteron-kann-eine-plage-sein-dpa.urn-newsml-dpa-com-20090101-220128-99-883133,Medien,dpa,,,30012022,Sueddeutsche,wirtschaft
Dresden: Prozess um Juwelenraub aus dem Grünen Gewölbe,28012022_17:00,https://www.sueddeutsche.de/panorama/dresden-prozess-um-juwelenraub-aus-dem-gruenen-gewoelbe-1.5517762,,,,"Video
                    
                    
                        Sechs Männer stehen vor Gericht. Die Anklage lautet auf schweren Bandendiebstahl, Brandstiftung und besonders schwere Brandstiftung.",30012022,Sueddeutsche,panorama
Mit Geschrei gegen die Ruhestörer,28012022_16:58,https://www.sueddeutsche.de/muenchen/starnberg/landkreis-starnberg-gilching-saatkraehen-naturschutz-lbv-1.5517718,Saatkrähen,,Von Christian Deussing,"Gilching will die geschützten Vögel mit abgespielten Angstrufen von Artgenossen vergrämen, der Kreisvorsitzende des LBV lehnt die Aktion ab.
                        
                            Von Christian Deussing",30012022,Sueddeutsche,muenchen
"""Die täglich gemeldeten, offiziellen Zahlen sind konstant zu niedrig""",28012022_16:53,https://www.sueddeutsche.de/muenchen/muenchen-coronavirus-inzidenz-intensivstationen-nowcast-1.5517548,Corona,,Interview von Ekaterina Kel,"Helmut Küchenhoff ist Statistiker und rechnet schon seit Beginn der Pandemie mit einer Methode, in die Schätzungen mit einfließen. Er sagt: Diese Werte sind viel genauer als die offizielle Inzidenz. Warum? Und was bedeutet das für Omikron?
                        
                            Interview von Ekaterina Kel",30012022,Sueddeutsche,muenchen
Doppelspitze? Neumodisches Zeug,28012022_16:50,https://www.sueddeutsche.de/politik/cdu-brinkhaus-merz-macht-1.5517737,CDU,,"Von Robert Roßmann, Berlin","Ralph Brinkhaus muss auch deshalb den Fraktionsvorsitz zugunsten von Friedrich Merz aufgeben, weil sie in der CDU die Macht traditionell gern konzentrieren.
                        
                            Von Robert Roßmann, Berlin",30012022,Sueddeutsche,politik
Karlsruher SC gibt Torwarttalent Weiß einen Profivertrag,28012022_16:50,https://www.sueddeutsche.de/sport/fussball-karlsruhe-karlsruher-sc-gibt-torwarttalent-weiss-einen-profivertrag-dpa.urn-newsml-dpa-com-20090101-220128-99-891280,Fußball - Karlsruhe,dpa,,,30012022,Sueddeutsche,sport
Slowenien siegt in Willingen: Deutschland auf Rang vier,28012022_16:49,https://www.sueddeutsche.de/sport/skispringen-willingen-upland-slowenien-siegt-in-willingen-deutschland-auf-rang-vier-dpa.urn-newsml-dpa-com-20090101-220127-99-877032,Skispringen - Willingen (Upland),dpa,,,30012022,Sueddeutsche,sport
