Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Das Fest der leeren Regale,21122021_12:52,https://www.sueddeutsche.de/wirtschaft/weihnachten-einzelhandel-innenstadt-muenchen-1.5492009,Weihnachten 2021,,Von Michael Kläsgen,"In etlichen Geschäften klaffen große Lücken - und das ausgerechnet vor Weihnachten. Warum die Leere mehr ist als nur der Ausdruck eines vorübergehenden Mangels. 
                        
                            Von Michael Kläsgen",21122021,Sueddeutsche
"""Comedy? Nee, Leute, ich bin Tragödin.""",21122021_12:51,https://www.sueddeutsche.de/leben/annette-frier-fotoalbum-interview-1.5489281,Fotoalbum,,Protokolle von Christine Mortag,"Schauspielerin Annette Frier zeigt Fotos aus ihrem Leben und verrät dabei, wie sie ihre Kinder erzieht, wie eine gute Party sein muss und was sie von Christoph Maria Herbst hält.
                        
                            Protokolle von Christine Mortag",21122021,Sueddeutsche
 Wenn die Tante nicht geimpft ist,21122021_12:49,https://jetzt.de/corona/querdenker-pandemie-weihnachten-fakenews-familienstreit,Weihnachten,,Aus der jetzt-Redaktion,"Unsere Autorin diskutiert seit Monaten mit ihren Verwandten, die teilweise ungeimpft oder sogar Corona-Leugner sind. Kurz vor dem zweiten Pandemie-Weihnachten fragt sie sich: Aufgeben oder weiterkämpfen?
                        
                            Aus der jetzt-Redaktion",21122021,Sueddeutsche
Zwei Jahre Freiheitsstrafe für Mutter der getöteten Leonie,21122021_12:48,https://www.sueddeutsche.de/panorama/prozesse-zwei-jahre-freiheitsstrafe-fuer-mutter-der-getoeteten-leonie-dpa.urn-newsml-dpa-com-20090101-211221-99-460762,Prozesse,dpa,,,21122021,Sueddeutsche
Israel macht dicht,21122021_12:48,https://www.sueddeutsche.de/politik/israel-omikron-1.5492889,Omikron-Variante,,"Von Peter Münch, Tel Aviv","Aus Angst vor der fünften Welle schottet das Land sich von der Außenwelt ab. Auch im Innern drohen neue Beschränkungen.
                        
                            Von Peter Münch, Tel Aviv",21122021,Sueddeutsche
EU-Impfnachweise ohne Booster künftig neun Monate gültig,21122021_12:45,https://www.sueddeutsche.de/gesundheit/gesundheit-eu-impfnachweise-ohne-booster-kuenftig-neun-monate-gueltig-dpa.urn-newsml-dpa-com-20090101-211221-99-464278,Gesundheit,dpa,,,21122021,Sueddeutsche
Omikron: zwei bestätigte Infektionen und 21 Verdachtsfälle,21122021_12:45,https://www.sueddeutsche.de/gesundheit/gesundheit-dresden-omikron-zwei-bestaetigte-infektionen-und-21-verdachtsfaelle-dpa.urn-newsml-dpa-com-20090101-211221-99-464019,Gesundheit - Dresden,dpa,,,21122021,Sueddeutsche
"RKI empfiehlt ""maximale Kontaktbeschränkungen"" ab sofort",21122021_12:45,https://www.sueddeutsche.de/wissen/wissenschaft-rki-empfiehlt-maximale-kontaktbeschraenkungen-ab-sofort-dpa.urn-newsml-dpa-com-20090101-211221-99-464526,Wissenschaft,dpa,,,21122021,Sueddeutsche
Ermittlungen gegen Ex-Ahr-Landrat: mehr als 200 Zeugen,21122021_12:45,https://www.sueddeutsche.de/panorama/kriminalitaet-koblenz-ermittlungen-gegen-ex-ahr-landrat-mehr-als-200-zeugen-dpa.urn-newsml-dpa-com-20090101-211221-99-464471,Kriminalität - Koblenz,dpa,,,21122021,Sueddeutsche
Ausgehviertel in NRW werden Waffenverbotszonen,21122021_12:45,https://www.sueddeutsche.de/panorama/kriminalitaet-duesseldorf-ausgehviertel-in-nrw-werden-waffenverbotszonen-dpa.urn-newsml-dpa-com-20090101-211220-99-457177,Kriminalität - Düsseldorf,dpa,,,21122021,Sueddeutsche
Bilder des Tages,21122021_12:44,https://www.sueddeutsche.de/kultur/fotografie-bilder-des-tages-dpa.urn-newsml-dpa-com-20090101-211220-99-459216,Fotografie,dpa,,,21122021,Sueddeutsche
"RKI empfiehlt ""maximale Kontaktbeschränkungen""",21122021_12:44,https://www.sueddeutsche.de/politik/corona-aktuell-rki-kontaktbeschraenkungen-1.5491952,Coronavirus in Deutschland,,Nachrichten aus Deutschland,"+++ Eilmeldung +++
                    
                    
                        Die Maßnahmen sollten nach Meinung des Instituts ""sofort beginnen"". Söder verlangt ein rasches Signal für eine Impfpflicht.
                        
                            Nachrichten aus Deutschland",21122021,Sueddeutsche
Neue Ära: Gislason setzt bei Handball-EM auf neun Debütanten,21122021_12:44,https://www.sueddeutsche.de/sport/handball-neue-aera-gislason-setzt-bei-handball-em-auf-neun-debuetanten-dpa.urn-newsml-dpa-com-20090101-211221-99-463367,Handball,dpa,,,21122021,Sueddeutsche
Schätzung: 45.000 Obdachlose in Deutschland im Jahr 2020,21122021_12:43,https://www.sueddeutsche.de/leben/soziales-schaetzung-45000-obdachlose-in-deutschland-im-jahr-2020-dpa.urn-newsml-dpa-com-20090101-211221-99-464414,Soziales,dpa,,,21122021,Sueddeutsche
Fünf Menschen bei Unfall zum Teil lebensbedrohlich verletzt,21122021_12:43,https://www.sueddeutsche.de/panorama/unfaelle-bad-lobenstein-fuenf-menschen-bei-unfall-zum-teil-lebensbedrohlich-verletzt-dpa.urn-newsml-dpa-com-20090101-211221-99-464552,Unfälle - Bad Lobenstein,dpa,,,21122021,Sueddeutsche
EU-Impfnachweise ohne Booster künftig nur noch neun Monate gültig,21122021_12:41,https://www.sueddeutsche.de/politik/corona-weltweit-eu-impfausweis-1.5491810,Corona weltweit,,Aktuelle Meldungen weltweit,"Die Entscheidung tritt am 1. Februar in Kraft, teilt die EU-Kommission mit. Theoretisch können die EU-Länder noch ein Veto einlegen, was aber als so gut wie ausgeschlossen gilt.
                        
                            Aktuelle Meldungen weltweit",21122021,Sueddeutsche
20 Corona-Intensivpatienten aus Thüringen verlegt,21122021_12:41,https://www.sueddeutsche.de/gesundheit/gesundheit-erfurt-20-corona-intensivpatienten-aus-thueringen-verlegt-dpa.urn-newsml-dpa-com-20090101-211221-99-464551,Gesundheit - Erfurt,dpa,,,21122021,Sueddeutsche
Zwei Verletzte bei Wohnhausbrand in Sömmerda,21122021_12:39,https://www.sueddeutsche.de/panorama/braende-soemmerda-zwei-verletzte-bei-wohnhausbrand-in-soemmerda-dpa.urn-newsml-dpa-com-20090101-211221-99-464549,Brände - Sömmerda,dpa,,,21122021,Sueddeutsche
Danger Dan: Festivals gegen Rechts fast immer gern,21122021_12:37,https://www.sueddeutsche.de/kultur/musik-danger-dan-festivals-gegen-rechts-fast-immer-gern-dpa.urn-newsml-dpa-com-20090101-211221-99-464483,Musik,dpa,,,21122021,Sueddeutsche
Statistik: Weniger Gütertransport auf Brandenburgs Flüssen,21122021_12:36,https://www.sueddeutsche.de/service/statistik-potsdam-statistik-weniger-guetertransport-auf-brandenburgs-fluessen-dpa.urn-newsml-dpa-com-20090101-211221-99-464377,Statistik - Potsdam,dpa,,,21122021,Sueddeutsche
Rund 45.000 Obdachlose und 256.000 Menschen ohne Mietvertrag,21122021_12:35,https://www.sueddeutsche.de/leben/soziales-berlin-rund-45000-obdachlose-und-256000-menschen-ohne-mietvertrag-dpa.urn-newsml-dpa-com-20090101-211221-99-464375,Soziales - Berlin,dpa,,,21122021,Sueddeutsche
"RKI empfiehlt ""maximale Kontaktbeschränkungen"" ab sofort",21122021_12:35,https://www.sueddeutsche.de/wissen/wissenschaft-rki-empfiehlt-maximale-kontaktbeschraenkungen-ab-sofort-dpa.urn-newsml-dpa-com-20090101-211221-99-464504,Wissenschaft,dpa,,,21122021,Sueddeutsche
Mit feiner Klinge auf der Pizza-und-Pasta-Tournee,21122021_12:34,https://www.sueddeutsche.de/sport/ski-alpin-alexander-schmid-riesenslalom-dsv-1.5492467,Skifahrer Alexander Schmid,,Von Johannes Knuth,"Erstes Podium im Riesenslalom: Der oft verletzungsgeplagte Allgäuer Alexander Schmid stellt in Alta Badia besonderes Können unter Beweis: Er zeigt Läufe, die noch gar nicht richtig in ihm stecken.
                        
                            Von Johannes Knuth",21122021,Sueddeutsche
WHO: Omikron breitet sich aus und infiziert auch die Geimpften,21122021_12:33,https://www.sueddeutsche.de/panorama/who-omikron-breitet-sich-aus-und-infiziert-auch-die-geimpften-1.5492891,,,,"Video
                    
                    
                        Die WHO gehe aber nicht davon aus, dass alle Impfstoffe komplett unwirksam würden, hieß es.",21122021,Sueddeutsche
Holzraspel brennen in Lagerhalle,21122021_12:33,https://www.sueddeutsche.de/panorama/braende-worms-holzraspel-brennen-in-lagerhalle-dpa.urn-newsml-dpa-com-20090101-211221-99-463762,Brände - Worms,dpa,,,21122021,Sueddeutsche
