Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
"""Das Geld reicht gerade so fürs Leben""",02122021_12:10,https://www.sueddeutsche.de/muenchen/dachau/dachau-sz-adventskalender-1.5477915,SZ-Adventskalender,,"Von Christiane Bracht, Dachau","Stefan H. hat seine Eltern verloren, den Vater hat er bis zu seinem Tod gepflegt. Die letzten Rücklagen sind aufgebraucht
                        
                            Von Christiane Bracht, Dachau",02122021,Sueddeutsche,muenchen
Ex-Kanzler Kurz zieht sich aus der Politik zurück,02122021_12:10,https://www.sueddeutsche.de/politik/parteien-ex-kanzler-kurz-zieht-sich-aus-der-politik-zurueck-dpa.urn-newsml-dpa-com-20090101-211202-99-226183,Parteien,dpa,,,02122021,Sueddeutsche,politik
Quagga-Muschel breitet sich aus - mit Folgen,02122021_12:08,https://www.sueddeutsche.de/wissen/natur-quagga-muschel-breitet-sich-aus-mit-folgen-dpa.urn-newsml-dpa-com-20090101-211202-99-225795,Natur,dpa,,,02122021,Sueddeutsche,wissen
RB-Trainer Marsch fehlt Leipzig auch bei Union,02122021_12:07,https://www.sueddeutsche.de/sport/fussball-rb-trainer-marsch-fehlt-leipzig-auch-bei-union-dpa.urn-newsml-dpa-com-20090101-211202-99-227910,Fußball,dpa,,,02122021,Sueddeutsche,sport
Von großen und kleinen Schiffen - und Tunesien,02122021_12:06,https://www.sueddeutsche.de/leben/tourismus-von-grossen-und-kleinen-schiffen-und-tunesien-dpa.urn-newsml-dpa-com-20090101-211202-99-228014,Tourismus,dpa,,,02122021,Sueddeutsche,leben
"Winter-Intermezzo mit Glätte, Unfällen und einigen Schäden",02122021_12:06,https://www.sueddeutsche.de/panorama/unwetter-greifswald-winter-intermezzo-mit-glaette-unfaellen-und-einigen-schaeden-dpa.urn-newsml-dpa-com-20090101-211202-99-224197,Unwetter - Greifswald,dpa,,,02122021,Sueddeutsche,panorama
Schon wieder eine spontane Übernachtungsparty,02122021_12:06,https://www.sueddeutsche.de/panorama/ikea-daenemark-1.5478419,"SZ-Kolumne ""Bester Dinge""",,"Von Kai Strittmatter, Kopenhagen","In England ließen sich Anfangs der Woche ein paar Oasis-Fans in einem Pub einschneien, nun taten es ihnen im Norden Jütlands 30 Dänen in einem Möbelhaus gleich. 
                        
                            Von Kai Strittmatter, Kopenhagen",02122021,Sueddeutsche,panorama
IG Metall: Bundesregierung muss sich bei Airbus einschalten,02122021_12:03,https://www.sueddeutsche.de/wirtschaft/flugzeugbau-hamburg-ig-metall-bundesregierung-muss-sich-bei-airbus-einschalten-dpa.urn-newsml-dpa-com-20090101-211201-99-218376,Flugzeugbau - Hamburg,dpa,,,02122021,Sueddeutsche,wirtschaft
Gesundheitsministerin fordert Planungssicherheit fürs Impfen,02122021_12:03,https://www.sueddeutsche.de/gesundheit/gesundheit-erfurt-gesundheitsministerin-fordert-planungssicherheit-fuers-impfen-dpa.urn-newsml-dpa-com-20090101-211202-99-227894,Gesundheit - Erfurt,dpa,,,02122021,Sueddeutsche,gesundheit
Wüst zu Impfpflicht: Strafen am Ende der richtige Weg,02122021_12:03,https://www.sueddeutsche.de/gesundheit/gesundheit-duesseldorf-wuest-zu-impfpflicht-strafen-am-ende-der-richtige-weg-dpa.urn-newsml-dpa-com-20090101-211202-99-225519,Gesundheit - Düsseldorf,dpa,,,02122021,Sueddeutsche,gesundheit
Umfrage: Viele sind wegen Inflation besorgt,02122021_12:03,https://www.sueddeutsche.de/wirtschaft/finanzen-umfrage-viele-sind-wegen-inflation-besorgt-dpa.urn-newsml-dpa-com-20090101-211202-99-227975,Finanzen,dpa,,,02122021,Sueddeutsche,wirtschaft
Bilder des Tages,02122021_12:03,https://www.sueddeutsche.de/kultur/fotografie-bilder-des-tages-dpa.urn-newsml-dpa-com-20090101-211202-99-221970,Fotografie,dpa,,,02122021,Sueddeutsche,kultur
Viele Unternehmen benachteiligen schwerbehinderte Menschen,02122021_12:02,https://www.sueddeutsche.de/karriere/arbeitsmarkt-erfurt-viele-unternehmen-benachteiligen-schwerbehinderte-menschen-dpa.urn-newsml-dpa-com-20090101-211202-99-227895,Arbeitsmarkt - Erfurt,dpa,,,02122021,Sueddeutsche,karriere
SSC Schwerin trennt sich vor Spiel in Stuttgart von Laak,02122021_12:01,https://www.sueddeutsche.de/sport/volleyball-schwerin-ssc-schwerin-trennt-sich-vor-spiel-in-stuttgart-von-laak-dpa.urn-newsml-dpa-com-20090101-211202-99-227945,Volleyball - Schwerin,dpa,,,02122021,Sueddeutsche,sport
St. Pauli sieht keinen Vorteil im Terodde-Ausfall,02122021_12:00,https://www.sueddeutsche.de/sport/fussball-hamburg-st-pauli-sieht-keinen-vorteil-im-terodde-ausfall-dpa.urn-newsml-dpa-com-20090101-211202-99-227900,Fußball - Hamburg,dpa,,,02122021,Sueddeutsche,sport
Partymuffel? Weihnachtsfeier ist kein Pflichttermin,02122021_11:59,https://www.sueddeutsche.de/karriere/arbeit-partymuffel-weihnachtsfeier-ist-kein-pflichttermin-dpa.urn-newsml-dpa-com-20090101-211202-99-227868,Arbeit,dpa,,,02122021,Sueddeutsche,karriere
USA verschärfen Test-Regeln bei Einreise,02122021_11:59,https://www.sueddeutsche.de/gesundheit/gesundheit-usa-verschaerfen-test-regeln-bei-einreise-dpa.urn-newsml-dpa-com-20090101-211202-99-227628,Gesundheit,dpa,,,02122021,Sueddeutsche,gesundheit
Bund-Länder-Gipfel zu strengeren Corona-Regeln hat begonnen,02122021_11:57,https://www.sueddeutsche.de/gesundheit/gesundheit-berlin-bund-laender-gipfel-zu-strengeren-corona-regeln-hat-begonnen-dpa.urn-newsml-dpa-com-20090101-211202-99-227824,Gesundheit - Berlin,dpa,,,02122021,Sueddeutsche,gesundheit
"Kaisermantel ist ""Schmetterling des Jahres 2022""",02122021_11:57,https://www.sueddeutsche.de/leben/tiere-duesseldorf-kaisermantel-ist-schmetterling-des-jahres-2022-dpa.urn-newsml-dpa-com-20090101-211202-99-227850,Tiere - Düsseldorf,dpa,,,02122021,Sueddeutsche,leben
Schwerbehinderte Menschen auf dem Arbeitsmarkt benachteiligt,02122021_11:55,https://www.sueddeutsche.de/karriere/arbeitsmarkt-halle-saale-schwerbehinderte-menschen-auf-dem-arbeitsmarkt-benachteiligt-dpa.urn-newsml-dpa-com-20090101-211202-99-227830,Arbeitsmarkt - Halle (Saale),dpa,,,02122021,Sueddeutsche,karriere
Unwetter beschädigt Klinikdach in Wismar: Keine Verletzten,02122021_11:53,https://www.sueddeutsche.de/panorama/unwetter-wismar-unwetter-beschaedigt-klinikdach-in-wismar-keine-verletzten-dpa.urn-newsml-dpa-com-20090101-211202-99-227809,Unwetter - Wismar,dpa,,,02122021,Sueddeutsche,panorama
Ikea mit Umsatzrückgang auf dem deutschen Markt,02122021_11:53,https://www.sueddeutsche.de/wirtschaft/einzelhandel-hofheim-am-taunus-ikea-mit-umsatzrueckgang-auf-dem-deutschen-markt-dpa.urn-newsml-dpa-com-20090101-211202-99-227748,Einzelhandel - Hofheim am Taunus,dpa,,,02122021,Sueddeutsche,wirtschaft
Autofahrer fährt auf Gehweg: 80-Jährige schwer verletzt,02122021_11:52,https://www.sueddeutsche.de/panorama/kriminalitaet-berlin-autofahrer-faehrt-auf-gehweg-80-jaehrige-schwer-verletzt-dpa.urn-newsml-dpa-com-20090101-211202-99-227787,Kriminalität - Berlin,dpa,,,02122021,Sueddeutsche,panorama
Österreichs Ex-Kanzler Kurz zieht sich aus der Politik zurück,02122021_11:52,https://www.sueddeutsche.de/politik/parteien-oesterreichs-ex-kanzler-kurz-zieht-sich-aus-der-politik-zurueck-dpa.urn-newsml-dpa-com-20090101-211202-99-227804,Parteien,dpa,,,02122021,Sueddeutsche,politik
KZ-Prozess: Angeklagter war angeblich als Landarbeiter tätig,02122021_11:51,https://www.sueddeutsche.de/wissen/geschichte-brandenburg-an-der-havel-kz-prozess-angeklagter-war-angeblich-als-landarbeiter-taetig-dpa.urn-newsml-dpa-com-20090101-211201-99-218420,Geschichte - Brandenburg an der Havel,dpa,,,02122021,Sueddeutsche,wissen
"3784 weitere Infektionen in Hessen: Inzidenz bei 279,2",02122021_11:50,https://www.sueddeutsche.de/gesundheit/gesundheit-wiesbaden-3784-weitere-infektionen-in-hessen-inzidenz-bei-2792-dpa.urn-newsml-dpa-com-20090101-211202-99-227749,Gesundheit - Wiesbaden,dpa,,,02122021,Sueddeutsche,gesundheit
Erdoğan feuert Finanzminister,02122021_11:49,https://www.sueddeutsche.de/politik/tuerkei-erdogan-finanzminister-lira-1.5478261,Türkei,,,Der türkische Staatspräsident entlässt mitten in einer Finanz- und Wirtschaftskrise Lütfi Elvan. Der hatte das Amt erst vor gut zwölf Monaten übernommen. Nachfolger wird Nureddin Nebati.,02122021,Sueddeutsche,politik
"Kehl: Fans für BVB gegen FC Bayern ""elementar""",02122021_11:49,https://www.sueddeutsche.de/sport/fussball-kehl-fans-fuer-bvb-gegen-fc-bayern-elementar-dpa.urn-newsml-dpa-com-20090101-211202-99-227690,Fußball,dpa,,,02122021,Sueddeutsche,sport
Türkischer Präsident Erdogan tauscht Finanzminister aus,02122021_11:49,https://www.sueddeutsche.de/panorama/tuerkischer-praesident-erdogan-tauscht-finanzminister-aus-1.5478385,,,,"Video
                    
                    
                        Die Währung der Türkei befindet sich schon länger auf Talfahrt, die Wirtschaft des Landes leidet schwer darunter. Der dadurch unter Druck stehende türkische Staatspräsident Recep Tayyip Erdogan tauscht nun den Finanzminister aus.",02122021,Sueddeutsche,panorama
Plädoyers im Prozess um Staatsfolter in Syrien begonnen,02122021_11:47,https://www.sueddeutsche.de/panorama/prozesse-koblenz-plaedoyers-im-prozess-um-staatsfolter-in-syrien-begonnen-dpa.urn-newsml-dpa-com-20090101-211201-99-218414,Prozesse - Koblenz,dpa,,,02122021,Sueddeutsche,panorama
"Mainzer Kapitän Niakhaté: Wechsel ""kein Thema im Moment""",02122021_11:47,https://www.sueddeutsche.de/sport/fussball-mainz-mainzer-kapitaen-niakhat-wechsel-kein-thema-im-moment-dpa.urn-newsml-dpa-com-20090101-211202-99-227647,Fußball - Mainz,dpa,,,02122021,Sueddeutsche,sport
Ein Pub für alle,02122021_11:47,https://www.sueddeutsche.de/kultur/turner-preis-kunst-array-collective-nordirland-1.5478369,Turner-Preis-Verleihung,,Von Alexander Menden,"Das nordirische Künstlerkollektiv Array wurde mit dem Turner-Preis ausgezeichnet.
                        
                            Von Alexander Menden",02122021,Sueddeutsche,kultur
Schlechte Noten? Wie Schüler clever die Aufholjagd starten,02122021_11:45,https://www.sueddeutsche.de/leben/familie-schlechte-noten-wie-schueler-clever-die-aufholjagd-starten-dpa.urn-newsml-dpa-com-20090101-211202-99-227668,Familie,dpa,,,02122021,Sueddeutsche,leben
Universitätsmedizin eröffnet interdisziplinäres Gefäßzentrum,02122021_11:45,https://www.sueddeutsche.de/gesundheit/krankenhaeuser-halle-saale-universitaetsmedizin-eroeffnet-interdisziplinaeres-gefaesszentrum-dpa.urn-newsml-dpa-com-20090101-211202-99-227698,Krankenhäuser - Halle (Saale),dpa,,,02122021,Sueddeutsche,gesundheit
Und alles tut so weh,02122021_11:44,https://www.sueddeutsche.de/kultur/angela-merkel-grosser-zapfenstreich-knef-hagen-1.5478053,Zapfenstreich für die Bundeskanzlerin,,Von Cornelius Pollmer,"Zum Großen Zapfenstreich der Bundeswehr wünscht sich Angela Merkel Hildegard Knef, Nina Hagen und ein Kirchenlied. Die Überraschung ist ihr geglückt.
                        
                            Von Cornelius Pollmer",02122021,Sueddeutsche,kultur
Landtagskandidatur: Staatskanzleichef erleidet Niederlage,02122021_11:44,https://www.sueddeutsche.de/politik/landtag-siegburg-landtagskandidatur-staatskanzleichef-erleidet-niederlage-dpa.urn-newsml-dpa-com-20090101-211202-99-223515,Landtag - Siegburg,dpa,,,02122021,Sueddeutsche,politik
Saarland: Vorsitz bei Arbeits- und Sozialministerkonferenz,02122021_11:43,https://www.sueddeutsche.de/leben/soziales-saarbruecken-saarland-vorsitz-bei-arbeits-und-sozialministerkonferenz-dpa.urn-newsml-dpa-com-20090101-211202-99-227649,Soziales - Saarbrücken,dpa,,,02122021,Sueddeutsche,leben
Neun Tote nach Corona-Ausbruch in Altenheim in Lindow,02122021_11:43,https://www.sueddeutsche.de/gesundheit/krankheiten-lindow-neun-tote-nach-corona-ausbruch-in-altenheim-in-lindow-dpa.urn-newsml-dpa-com-20090101-211202-99-227682,Krankheiten - Lindow,dpa,,,02122021,Sueddeutsche,gesundheit
Opferschutzbeauftragte: Mehr Videovernehmungen in Prozessen,02122021_11:42,https://www.sueddeutsche.de/panorama/kriminalitaet-kiel-opferschutzbeauftragte-mehr-videovernehmungen-in-prozessen-dpa.urn-newsml-dpa-com-20090101-211202-99-226690,Kriminalität - Kiel,dpa,,,02122021,Sueddeutsche,panorama
Arzt warnt vor drohender Mangelversorgung von Herzpatienten,02122021_11:42,https://www.sueddeutsche.de/gesundheit/gesundheit-karlsburg-arzt-warnt-vor-drohender-mangelversorgung-von-herzpatienten-dpa.urn-newsml-dpa-com-20090101-211202-99-227646,Gesundheit - Karlsburg,dpa,,,02122021,Sueddeutsche,gesundheit
Prozess um Tod von Leonie: Mutter sagt aus,02122021_11:42,https://www.sueddeutsche.de/panorama/prozesse-prozess-um-tod-von-leonie-mutter-sagt-aus-dpa.urn-newsml-dpa-com-20090101-211202-99-223419,Prozesse,dpa,,,02122021,Sueddeutsche,panorama
Airbus-Beschäftigte protestieren gegen Umbaupläne,02122021_11:40,https://www.sueddeutsche.de/bayern/flugzeugbau-hamburg-airbus-beschaeftigte-protestieren-gegen-umbauplaene-dpa.urn-newsml-dpa-com-20090101-211201-99-218434,Flugzeugbau - Hamburg,dpa,,,02122021,Sueddeutsche,bayern
"Mainz-Kapitän Niakhaté: Wechsel ""kein Thema im Moment""",02122021_11:39,https://www.sueddeutsche.de/sport/fussball-mainz-kapitaen-niakhat-wechsel-kein-thema-im-moment-dpa.urn-newsml-dpa-com-20090101-211202-99-227591,Fußball,dpa,,,02122021,Sueddeutsche,sport
"""Sperren Sie mich für immer ein"": Prozess gegen 33-Jährige",02122021_11:39,https://www.sueddeutsche.de/bayern/prozesse-mainburg-sperren-sie-mich-fuer-immer-ein-prozess-gegen-33-jaehrige-dpa.urn-newsml-dpa-com-20090101-211201-99-218437,Prozesse - Mainburg,dpa,,,02122021,Sueddeutsche,bayern
Wie Billigware bei Amazon teuer verkauft wird,02122021_11:39,https://www.sueddeutsche.de/wirtschaft/amazon-billgware-china-fba-1.5477778,Onlinehandel,,"Von Sebastian Friedrich, Annette Kammerer und Nils Wischmeyer, Köln","Exklusiv
                    
                    
                        Der Konzern verdient hierzulande viel Geld mit Produkten von Dritthändlern. Die Ware wird häufig billig aus China importiert und zu einem deutlich höheren Preis verkauft. Davon ahnen viele Kunden nichts.
                        
                            Von Sebastian Friedrich, Annette Kammerer und Nils Wischmeyer, Köln",02122021,Sueddeutsche,wirtschaft
Glasfaser-Ausbau in bayerischen Schulen kommt voran,02122021_11:38,https://www.sueddeutsche.de/bayern/bildung-nuernberg-glasfaser-ausbau-in-bayerischen-schulen-kommt-voran-dpa.urn-newsml-dpa-com-20090101-211202-99-227598,Bildung - Nürnberg,dpa,,,02122021,Sueddeutsche,bayern
