Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Gladbach ohne Elvedi: Neuhaus gegen Frankfurt in Startelf,15122021_17:45,https://www.sueddeutsche.de/sport/fussball-moenchengladbach-gladbach-ohne-elvedi-neuhaus-gegen-frankfurt-in-startelf-dpa.urn-newsml-dpa-com-20090101-211215-99-397014,Fußball - Mönchengladbach,dpa,,,15122021,Sueddeutsche
München bewirbt sich um Spiele der National Football League,15122021_17:45,https://www.sueddeutsche.de/muenchen/muenchen-american-football-nfl-1.5488686,US-Profiliga,,,Bis zum Super Bowl im Februar soll die US-Profiliga im American Football ihre Entscheidung bekannt geben. Der Stadt erwartet sich hohe Einnahmen.,15122021,Sueddeutsche
Mit dem ungeimpften Kollegen im Streifenwagen,15122021_17:45,https://www.sueddeutsche.de/muenchen/muenchen-polizei-corona-impfung-impfquote-1.5488842,Münchner Polizei,,Von Anita Naujokat,"Die Impfquote bei der Polizei steigt, das Präsidium in München betreibt sogar ein eigenes Impfzentrum. Doch noch immer haben sich Hunderte Beamte kein Vakzin geben lassen. Wie geht man mit ihnen um?
                        
                            Von Anita Naujokat",15122021,Sueddeutsche
Ullrich leitet Sportausschuss,15122021_17:45,https://www.sueddeutsche.de/sport/sportpolitik-ullrich-leitet-sportausschuss-1.5488882,Sportpolitik,,,"Die SPD nominiert den ehemaligen Biathlon-Bundestrainer, der früher trotz Erfolgen nicht unumstritten war. Sportpolitischer Sprecher der CDU/CSU-Fraktion wird Stephan Mayer, was ebenfalls Verwunderung auslöst.",15122021,Sueddeutsche
Schnell aufladen in der Innenstadt,15122021_17:45,https://www.sueddeutsche.de/muenchen/neuhausen-e-auto-ladesaeule-muenchen-1.5488387,E-Tankstelle in Neuhausen,,,,15122021,Sueddeutsche
Kreisläufer Spät beendet Karriere,15122021_17:45,https://www.sueddeutsche.de/sport/hsv-hamburg-kreislaeufer-spaet-beendet-karriere-1.5488478,HSV Hamburg,,,,15122021,Sueddeutsche
Vorsichtige Erleichterung,15122021_17:45,https://www.sueddeutsche.de/sport/breitensport-in-bayern-vorsichtige-erleichterung-1.5488850,Breitensport in Bayern,,Von Andreas Liebmann,"Die großen Breitensportvereine reagieren positiv auf die jüngsten Beschlüsse der Staatsregierung, hoffen aber auch, dass Jugendlichen noch mehr Zeit zur Impfung eingeräumt wird.
                        
                            Von Andreas Liebmann",15122021,Sueddeutsche
Die Gunst der Sterne,15122021_17:45,https://www.sueddeutsche.de/sport/eiskunstlauf-paul-fentz-olympia-peking-1.5488873,Eiskunstlauf,,Von Barbara Klimke,"Paul Fentz ist der einzige deutsche Spitzenläufer - doch die Olympianorm hat er nicht geschafft. Weshalb schlägt ihn der deutsche Verband nun trotzdem für den Teamwettbewerb in Peking vor?
                        
                            Von Barbara Klimke",15122021,Sueddeutsche
Michael Haaß lacht wieder,15122021_17:45,https://www.sueddeutsche.de/sport/handball-michael-haass-lacht-wieder-1.5488968,Handball,,Von Sebastian Leisgang,"Mit dem überragenden 31:19-Pokalsieg gegen Wetzlar zieht der HC Erlangen ins Pokalviertelfinale und beendet eine Serie von drei Niederlagen - ein Erfolg, der sich beruhigend auswirkt.
                        
                            Von Sebastian Leisgang",15122021,Sueddeutsche
500 Zuschauer erlaubt,15122021_17:45,https://www.sueddeutsche.de/sport/hsc-coburg-500-zuschauer-erlaubt-1.5488464,HSC Coburg,,,500 Fans dürfen in die Coburger Halle,15122021,Sueddeutsche
Deutsches Männerteam verpasst Olympia,15122021_17:45,https://www.sueddeutsche.de/sport/curling-deutsches-maennerteam-verpasst-olympia-1.5488472,Curling,,,,15122021,Sueddeutsche
Vom Rugby-Platz zur Abbey Road,15122021_17:45,https://www.sueddeutsche.de/sport/sz-rubrik-formsache-vom-rugby-platz-zur-abbey-road-1.5488512,"SZ-Rubrik ""Formsache""",,,Fast auf den Tag genau vor 18 Jahren wollte sich Howard Carpendale aus dem Showgeschäft zurückziehen. Gerade hat er ein neues Weihnachtsalbum herausgebracht und bereitet sich auf eine Live-Tour vor. Sport hat in seinem Leben immer eine große Rolle gespielt - der Schmusesänger spielte etwa in der Rugby-Bundesliga.,15122021,Sueddeutsche
