Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page,Kategorie
Einblicke und Ausblicke,16012022_17:58,https://www.sueddeutsche.de/muenchen/fuenf-fuer-muenchen-lmu-behind-grey-walls-tilde-1.5508069,Fünf für München,,Von Michael Bremmer und Elisabeth Fleschutz,"Fabian Gruber und Michael Grabmeier fotografieren in Männerwohnheimen, Sarah Wildenblanck sammelt für einen Sexshop und ein Zwölfjähriger studiert zur Probe an der LMU - unsere Münchnerinnen und Münchner der Woche
                        
                            Von Michael Bremmer und Elisabeth Fleschutz",17012022,Sueddeutsche,muenchen
"Fans, ich habe die Stadien geschrumpft",16012022_17:58,https://www.sueddeutsche.de/muenchen/muenchen-modellbau-fussballstadien-muell-1.5508487,Modellbau,,Von Nicole Graner,"Der 32-jährige Josip Marsic bastelt aus Abfall und Pappe Fußballarenen nach - so präzise, dass man drauf wartet, dass gleich die Spieler einlaufen.
                        
                            Von Nicole Graner",17012022,Sueddeutsche,muenchen
Lokalpolitiker gegen Hol- und Bringzone,16012022_17:58,https://www.sueddeutsche.de/muenchen/bezirksausschuss-sendling-haus-fuer-kinder-1.5508274,Sendling,,,,17012022,Sueddeutsche,muenchen
Dicker Hans steht im Weg,16012022_17:58,https://www.sueddeutsche.de/muenchen/bouldern-theresienwiese-wiesn-dicker-hans-untergiesing-1.5508374,Theresienwiese,,Von Julian Raff,"Der Boulderblock zu Füßen der Bavaria wird voraussichtlich in Untergiesing aufgestellt
                        
                            Von Julian Raff",17012022,Sueddeutsche,muenchen
Neuhausen setzt sich ab,16012022_17:58,https://www.sueddeutsche.de/sport/badminton-neuhausen-setzt-sich-ab-1.5508826,Badminton,,,,17012022,Sueddeutsche,sport
Rangnick-Zwist mit Martial,16012022_17:58,https://www.sueddeutsche.de/sport/premier-league-rangnick-zwist-mit-martial-1.5508857,Premier League,,,,17012022,Sueddeutsche,sport
Zeit für Brückentage,16012022_17:58,https://www.sueddeutsche.de/muenchen/muenchen-bruecken-1.5508269,Münchner Momente,,Von Philipp Crone,"Im zweiten Pandemie-Winter haben Münchens Überführungen eine regelrechte Metamorphose durchgemacht. Kein Wunder: Im Vergleich zu einer Parkbank haben sie entscheidende Vorteile.
                        
                            Von Philipp Crone",17012022,Sueddeutsche,muenchen
Jeanlys verlässt Herrsching,16012022_17:58,https://www.sueddeutsche.de/sport/volleyball-jeanlys-verlaesst-herrsching-1.5508817,Volleyball,,,,17012022,Sueddeutsche,sport
Deutsches Team auf Goldkurs,16012022_17:58,https://www.sueddeutsche.de/sport/para-sport-deutsches-team-auf-goldkurs-1.5508843,Para-Sport,,,,17012022,Sueddeutsche,sport
Mütze statt Zinsen,16012022_17:58,https://www.sueddeutsche.de/sport/fussball-bundesliga-manuel-neuer-trikot-schiebermuetze-glosse-1.5508610,Hängende Spitze,,Von Ulrich Hartmann,"Meinung
                    
                    
                        Manuel Neuer hat sein Welttorwarttrikot gegen Steffen Baumgarts muffige Schiebermütze getauscht. Ein lukratives Investment - Aki Watzke und Elon Musk wollen jetzt jedenfalls auch eine.
                        
                            Von Ulrich Hartmann",17012022,Sueddeutsche,sport
Ein Mann sieht Gelb,16012022_17:58,https://www.sueddeutsche.de/sport/mainz-bochum-ein-mann-sieht-gelb-1.5508474,Mainz - Bochum,,"Von Frank Hellmann, Mainz","Drei Tage vor ihrem Duell im DFB-Pokal sehen Mainz und Bochum beim 1:0, woran sie noch arbeiten müssen: FSV-Trainer Svensson an seinem Temperament, der VfL an seinen Elfmetern.
                        
                            Von Frank Hellmann, Mainz",17012022,Sueddeutsche,sport
Glänzend geübt,16012022_17:58,https://www.sueddeutsche.de/sport/3-liga-tsv-1860-muenchen-sv-wehen-wiesbaden-1.5508728,TSV 1860 München,,Von Christoph Leischwitz,"Die Löwen drehen einen 0:2-Rückstand gegen Wiesbaden in einen enorm wichtigen 3:2- Sieg. Entscheidend sind das gewachsene Selbstvertrauen der Innenverteidiger und die neue Stärke bei eigenen Standardsituationen.
                        
                            Von Christoph Leischwitz",17012022,Sueddeutsche,sport
Deutsche Athleten stark,16012022_17:58,https://www.sueddeutsche.de/sport/snowboard-deutsche-athleten-stark-1.5508845,Snowboard,,,,17012022,Sueddeutsche,sport
Funktionierender Dosenöffner,16012022_17:58,https://www.sueddeutsche.de/sport/2-liga-fussball-jahn-regensburg-sv-sandhausen-1.5508866,SSV Jahn Regensburg,,"Von Stefan Galler, München/Regensburg","Der Jahn kehrt nach dem Durchhänger vor Weihnachten mit einem klaren Sieg in Sandhausen in die Erfolgsspur zurück und kann dabei wieder einmal auf seine Stärke bei Standardsituationen vertrauen.
                        
                            Von Stefan Galler, München/Regensburg",17012022,Sueddeutsche,sport
