Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Uneinigkeit über Impfpflicht in Pflegeberufen,16112021_15:37,https://www.sueddeutsche.de/politik/uneinigkeit-ueber-impfpflicht-in-pflegeberufen-1.5465745,,,,"Video
                    
                    
                        Am Dienstag ist deutschlandweit Krankenhauspersonal in den Warnstreik getreten. Unter den Streikenden war auch die in der Politik diskutierte Impfpflicht im Gesundheitswesen Thema.",16112021,Sueddeutsche
Merz will CDU Teamlösung im Generalsekretärsamt vorschlagen,16112021_15:31,https://www.sueddeutsche.de/politik/parteien-merz-will-cdu-teamloesung-im-generalsekretaersamt-vorschlagen-dpa.urn-newsml-dpa-com-20090101-211116-99-13353,Parteien,dpa,,,16112021,Sueddeutsche
Afrikas harte Riffs,16112021_15:30,https://www.sueddeutsche.de/muenchen/zamrock-johnny-weissenfeldt-album-ghana-1.5457151,Neue Töne,,"Von Christian Jooß-Bernau, München","Der Münchner Jan Weissenfeldt hat mit der Band ""Johnny!"" ein Album aufgenommen, das seine Kraft und Inspiration aus einer längst untergegangenen Musikszene schöpft: dem Rocksound Sambias.
                        
                            Von Christian Jooß-Bernau, München",16112021,Sueddeutsche
Corona-Not: Ebersberger Kreisklinik bittet um Hilfe,16112021_15:27,https://www.sueddeutsche.de/muenchen/ebersberg/pflegemangel-corona-not-ebersberger-kreisklinik-bittet-um-hilfe-1.5465667,Pflegemangel,,,Wegen der zahlreichen Corona-Patienten braucht die Ebersberger Kreisklinik Unterstützung. Jetzt sollen Studierende und  ehemalige Pflegekräfte einspringen.,16112021,Sueddeutsche
Städtetag setzt sich für Impfstützpunkte in Kommunen ein,16112021_15:26,https://www.sueddeutsche.de/politik/kommunen-wiesbaden-staedtetag-setzt-sich-fuer-impfstuetzpunkte-in-kommunen-ein-dpa.urn-newsml-dpa-com-20090101-211116-99-21592,Kommunen - Wiesbaden,dpa,,,16112021,Sueddeutsche
Uneinigkeit über Impfpflicht in Pflegeberufen,16112021_15:25,https://www.sueddeutsche.de/politik/uneinigkeit-ueber-impfpflicht-in-pflegeberufen-1.5465724,,,,"Video
                    
                    
                        Am Dienstag ist deutschlandweit Krankenhauspersonal in den Warnstreik getreten. Unter den Streikenden war auch die in der Politik diskutierte Impfpflicht im Gesundheitswesen Thema.",16112021,Sueddeutsche
Bilder des Tages,16112021_15:24,https://www.sueddeutsche.de/kultur/fotografie-bilder-des-tages-dpa.urn-newsml-dpa-com-20090101-211115-99-12166,Fotografie,dpa,,,16112021,Sueddeutsche
Grün-Schwarz: Steuerplus für Rücklage und Schuldentilgung,16112021_15:22,https://www.sueddeutsche.de/politik/steuern-stuttgart-gruen-schwarz-steuerplus-fuer-ruecklage-und-schuldentilgung-dpa.urn-newsml-dpa-com-20090101-211115-99-10045,Steuern - Stuttgart,dpa,,,16112021,Sueddeutsche
Saarland will auf 2G-Regel umstellen: Noch kein Beschluss,16112021_15:20,https://www.sueddeutsche.de/gesundheit/gesundheit-saarbruecken-saarland-will-auf-2g-regel-umstellen-noch-kein-beschluss-dpa.urn-newsml-dpa-com-20090101-211116-99-21529,Gesundheit - Saarbrücken,dpa,,,16112021,Sueddeutsche
Näher dran,16112021_15:20,https://www.sueddeutsche.de/kultur/bern-roger-vontobel-schiller-maria-stuart-1.5465716,Theater in der Schweiz,,Von Christiane Lutz,"Seit 20 Jahren hat der Schweizer Regisseur Roger Vontobel nicht mehr in seiner Heimat gelebt und noch nie dort inszeniert. Jetzt startet er als Schauspieldirektor in Bern mit ""Maria Stuart"". Eine Heimkehr aus Neugier.
                        
                            Von Christiane Lutz",16112021,Sueddeutsche
