Titel,Date_Info,URL,Overline,Breadcrumb,author,detailed_informations,Zugriff_Datum,News_page
Gruppe zieht durch Halle und zerstört Schaufensterscheiben,19012022_06:20,https://www.sueddeutsche.de/panorama/kriminalitaet-halle-saale-gruppe-zieht-durch-halle-und-zerstoert-schaufensterscheiben-dpa.urn-newsml-dpa-com-20090101-220119-99-763973,Kriminalität - Halle (Saale),dpa,,,19012022,Sueddeutsche
"""Bis die Maschinerie angelaufen ist, ist die Quarantäne oft vorbei""",19012022_06:18,https://www.sueddeutsche.de/bayern/corona-bayern-gesundheitsaemter-kontaktnachverfolgung-1.5510338,Coronavirus,,"Von Hubert Grundner, Matthias Köpf, Clara Lipkowski und Viktoria Spinrad","2000 Personen pro Tag durchtelefonieren? Schlichtweg nicht machbar: Mit den steigenden Infektionszahlen wird es für die Gesundheitsämter immer schwieriger, Positiv-Fälle inklusive Kontaktpersonen nachzuverfolgen. Ist diese Art der Pandemiebekämpfung überhaupt noch zeitgemäß?
                        
                            Von Hubert Grundner, Matthias Köpf, Clara Lipkowski und Viktoria Spinrad",19012022,Sueddeutsche
Mexikanischer Verband droht eigenen Fans mit Stadionverbot,19012022_06:14,https://www.sueddeutsche.de/sport/fussball-mexikanischer-verband-droht-eigenen-fans-mit-stadionverbot-dpa.urn-newsml-dpa-com-20090101-220119-99-763868,Fußball,dpa,,,19012022,Sueddeutsche
München steigt aus Kohle und Atom aus,19012022_06:13,https://www.sueddeutsche.de/muenchen/muenchen-swm-oekostrom-heizkraftwerk-nord-kernkraftwerk-isar-1.5510038,Energiewende,,Von Catherine Hoffmann,"Das Kernkraftwerk Isar 2 wird abgeschaltet, das Heizkraftwerk Nord auf Erdgas umgerüstet - und das soll nur ein Zwischenschritt zu 100 Prozent erneuerbare Energien sein. Was das für die Kunden bedeutet.
                        
                            Von Catherine Hoffmann",19012022,Sueddeutsche
Mann fährt an Autobahn A113 in Leitplanke,19012022_06:10,https://www.sueddeutsche.de/panorama/unfaelle-berlin-mann-faehrt-an-autobahn-a113-in-leitplanke-dpa.urn-newsml-dpa-com-20090101-220119-99-763826,Unfälle - Berlin,dpa,,,19012022,Sueddeutsche
Nachrichten des Tages - die Übersicht für Eilige,19012022_06:09,https://www.sueddeutsche.de/politik/news-corona-ukraine-1.5510475,SZ am Morgen,,Von Philipp Saul,"Was wichtig ist und wird. 
                        
                            Von Philipp Saul",19012022,Sueddeutsche
Entweder März oder gar nicht: Leipzig plant Buchmesse 2022,19012022_06:03,https://www.sueddeutsche.de/kultur/literatur-leipzig-entweder-maerz-oder-gar-nicht-leipzig-plant-buchmesse-2022-dpa.urn-newsml-dpa-com-20090101-220119-99-763700,Literatur - Leipzig,dpa,,,19012022,Sueddeutsche
Schaden in sechsstelliger Höhe nach Hausbrand,19012022_06:01,https://www.sueddeutsche.de/bayern/braende-kammerstein-schaden-in-sechsstelliger-hoehe-nach-hausbrand-dpa.urn-newsml-dpa-com-20090101-220119-99-763689,Brände - Kammerstein,dpa,,,19012022,Sueddeutsche
Zweijähriger Junge bei Unfall in Leipzig schwer verletzt,19012022_05:56,https://www.sueddeutsche.de/panorama/unfaelle-leipzig-zweijaehriger-junge-bei-unfall-in-leipzig-schwer-verletzt-dpa.urn-newsml-dpa-com-20090101-220119-99-763636,Unfälle - Leipzig,dpa,,,19012022,Sueddeutsche
Grünen-Politiker Nouripour: Keine Waffen mehr für Ägypten,19012022_05:54,https://www.sueddeutsche.de/politik/bundesregierung-gruenen-politiker-nouripour-keine-waffen-mehr-fuer-aegypten-dpa.urn-newsml-dpa-com-20090101-220119-99-763460,Bundesregierung,dpa,,,19012022,Sueddeutsche
UN: Fast dreimal mehr Bootsflüchtlinge aus Libyen,19012022_05:49,https://www.sueddeutsche.de/politik/fluechtlinge-un-fast-dreimal-mehr-bootsfluechtlinge-aus-libyen-dpa.urn-newsml-dpa-com-20090101-220119-99-763420,Flüchtlinge,dpa,,,19012022,Sueddeutsche
Glühend gut,19012022_05:46,https://sz-magazin.sueddeutsche.de/das-kochquartett/gluehsake-japanisches-heissgetraenk-rezept-91103,Das Kochquartett,,Von Tohru Nakamura,"Dass Ingwer und Zitrone zusammenpassen, ist bekannt. Weniger bekannt dürfte sein, dass sie auch hervorragend mit warmem Sake und Gin harmonieren - wie dieses Rezept für japanischen Glühsake beweist.
                        
                            Von Tohru Nakamura",19012022,Sueddeutsche
"Neuschnee, Nebel und starker Wind in höheren Lagen erwartet",19012022_05:42,https://www.sueddeutsche.de/panorama/wetter-erfurt-neuschnee-nebel-und-starker-wind-in-hoeheren-lagen-erwartet-dpa.urn-newsml-dpa-com-20090101-220119-99-763453,Wetter - Erfurt,dpa,,,19012022,Sueddeutsche
Stromausfall: Keine Beeinträchtigungen im Lagezentrum,19012022_05:41,https://www.sueddeutsche.de/wirtschaft/strom-oldenburg-stromausfall-keine-beeintraechtigungen-im-lagezentrum-dpa.urn-newsml-dpa-com-20090101-220119-99-763435,Strom - Oldenburg,dpa,,,19012022,Sueddeutsche
Kreative Lösungen in Krise: Fans holen sich Sauna nach Hause,19012022_05:39,https://www.sueddeutsche.de/leben/freizeit-bielefeld-kreative-loesungen-in-krise-fans-holen-sich-sauna-nach-hause-dpa.urn-newsml-dpa-com-20090101-220119-99-763388,Freizeit - Bielefeld,dpa,,,19012022,Sueddeutsche
Städtetag NRW fordert Notfallplan für Schulen und Kitas,19012022_05:36,https://www.sueddeutsche.de/politik/kommunen-koeln-staedtetag-nrw-fordert-notfallplan-fuer-schulen-und-kitas-dpa.urn-newsml-dpa-com-20090101-220119-99-762584,Kommunen - Köln,dpa,,,19012022,Sueddeutsche
Industrie fordert bei Wasserstoff mehr Planungssicherheit,19012022_05:34,https://www.sueddeutsche.de/wirtschaft/energie-stuttgart-industrie-fordert-bei-wasserstoff-mehr-planungssicherheit-dpa.urn-newsml-dpa-com-20090101-220119-99-762568,Energie - Stuttgart,dpa,,,19012022,Sueddeutsche
Eisbär-Zwillinge in Rostock entwickeln sich gut,19012022_05:33,https://www.sueddeutsche.de/leben/tiere-rostock-eisbaer-zwillinge-in-rostock-entwickeln-sich-gut-dpa.urn-newsml-dpa-com-20090101-220119-99-762694,Tiere - Rostock,dpa,,,19012022,Sueddeutsche
Polizei sieht Zunahme von Impfpassfälschungen: 213 Anzeigen,19012022_05:29,https://www.sueddeutsche.de/panorama/polizei-leezen-polizei-sieht-zunahme-von-impfpassfaelschungen-213-anzeigen-dpa.urn-newsml-dpa-com-20090101-220119-99-762550,Polizei - Leezen,dpa,,,19012022,Sueddeutsche
