Titel,URL,Date_Info,News_page,Kategorie,author
Risiko-Patienten: US-Experten empfehlen Notfallzulassung für Corona-Tablette,https://www.spiegel.de/wissenschaft/us-experten-empfehlen-notfallzulassung-fuer-corona-tablette-a-35c23d67-8cf5-41a4-a688-2b73b2c57ca4,01122021_11:27 ,Spiegel,wissenschaft,
Coronafolgen: Einzelhandels-Umsatz schrumpft schon vor 2G,https://www.spiegel.de/wirtschaft/unternehmen/corona-folgen-einzelhaendler-setzten-im-oktober-ueberraschend-weniger-um-a-1f09b451-3248-4a94-be38-1a0af0a89724,01122021_11:21 ,Spiegel,wirtschaft,
Wegen Coronapandemie: Borussia Dortmund storniert Tickets vor Bayern-Spiel,https://www.spiegel.de/sport/fussball/corona-borussia-dortmund-storniert-ticket-vorverkauf-vor-topspiel-gegen-bayern-muenchen-a-480d91f5-528e-49e1-8fb3-1cc2eafe0664,01122021_11:11 ,Spiegel,sport,
Virusvariante schon länger in Europa: Omikron in älteren Proben gefunden,https://www.spiegel.de/wissenschaft/virus-mutante-in-europa-omikron-in-aelteren-proben-gefunden-a-8ef9bf18-d72e-4bce-baa0-cdac8a797aba,01122021_10:58 ,Spiegel,wissenschaft,
Coronaschutz für Fünf- bis Elfjährige: Soll ich mein Kind impfen lassen?,https://www.spiegel.de/wissenschaft/medizin/coronavirus-impfungen-fuer-5-bis-11-jaehrige-fragen-an-einen-kinderarzt-a-6146763b-2a2c-40c9-98b2-daa4c0178885,01122021_10:58 ,Spiegel,wissenschaft,"Ein Video von Birgit Großekathöfer, Martin Jäschke und Jonathan Miske (Animationen)"
Wintereinbruch in Süddeutschland: Hunderte Unfälle wegen Schnee und Sturm,https://www.spiegel.de/panorama/bayern-ueber-500-unfaelle-wegen-schnee-und-sturm-a-2218dd6d-c419-412f-8773-4df713ada8c2,01122021_10:53 ,Spiegel,panorama,
Studie zu Personalmangel: Pflegenotstand verschärft sich bis 2030 enorm,https://www.spiegel.de/wirtschaft/unternehmen/barmer-pflege-report-personalnot-verschaerft-sich-bis-2030-enorm-a-cbf46edb-049e-4a8c-98a8-9d7068966532,01122021_10:38 ,Spiegel,wirtschaft,
Vorfall von 2019 in New York: Bradley Cooper in U-Bahn mit Messer bedroht,https://www.spiegel.de/panorama/new-york-city-bradley-cooper-in-u-bahn-mit-messer-bedroht-a-47e74eb5-43f7-4eaf-905c-510e76b90b95,01122021_10:24 ,Spiegel,panorama,
Mönchengladbach: Polizei ermittelt nach Fund von menschlicher Plazenta,https://www.spiegel.de/panorama/moenchengladbach-plazenta-gefunden-polizei-ermittelt-a-2ae23581-a873-45df-8dae-18423d2fadc4,01122021_10:13 ,Spiegel,panorama,
Covid-19: In Österreich bereits Triagen nötig,https://www.spiegel.de/ausland/wolfgang-mueckstein-in-oesterreich-kommt-es-wegen-coronavirus-zu-triagen-a-fb318424-365b-42f1-b911-78d0f7cd5dd4,01122021_10:12 ,Spiegel,ausland,
