KeyWord,date,Occurence_in_News,normalized_Occurence_in_News,Occurence_in_Google,normalized_Occurence_in_Google,Occurence_in_Wikipedia,normalized_Occurence_in_Wikipedia,smoothened_normalized_Occurence_in_News,smoothened_normalized_Occurence_in_Google,smoothened_normalized_Occurence_in_Wikipedia,smoothened_Occurence_in_News,smoothened_Occurence_in_Google,smoothened_Occurence_in_Wikipedia
Corona,2022-06-29,5,0.5,28,0.28,222,0.1830173124484748,0.4000000000000001,0.28,0.18301731244847483,4.0,28.0,222.0
Corona,2022-06-30,7,0.7,29,0.29,207,0.1706512778235779,0.6,0.2833333333333334,0.16652926628194556,6.0,28.333333333333332,202.0
Corona,2022-07-01,8,0.8,29,0.29,206,0.1698268755152514,0.6666666666666666,0.2866666666666667,0.17449848859576803,6.666666666666667,28.666666666666668,211.66666666666666
Corona,2022-07-02,2,0.2,24,0.24,143,0.1178895300906842,0.5666666666666667,0.2733333333333333,0.15278922780983784,5.666666666666667,27.333333333333332,185.33333333333334
Corona,2022-07-03,2,0.2,26,0.26,164,0.1352019785655399,0.39999999999999997,0.26333333333333336,0.14097279472382515,4.0,26.333333333333332,171.0
Corona,2022-07-04,3,0.3,29,0.29,197,0.1624072547403132,0.2333333333333333,0.26333333333333336,0.13849958779884577,2.3333333333333335,26.333333333333332,168.0
Corona,2022-07-05,4,0.4,30,0.3,235,0.1937345424567188,0.3,0.2833333333333333,0.163781258587524,3.0,28.333333333333332,198.66666666666666
Corona,2022-07-06,10,1.0,28,0.28,255,0.2102225886232481,0.5666666666666667,0.29,0.18878812860676006,5.666666666666667,29.0,229.0
Einsatz,2022-06-21,1,0.125,52,0.52,10,0.0568181818181818,0.0,0.0,0.0,0.0,0.0,0.0
Einsatz,2022-06-22,2,0.25,60,0.6,9,0.0511363636363636,0.0,0.0,0.0,0.0,0.0,0.0
Einsatz,2022-06-23,0,0.0,61,0.61,8,0.0454545454545454,0.125,0.5766666666666667,0.0511363636363636,1.0,57.666666666666664,9.0
Einsatz,2022-06-24,7,0.875,61,0.61,10,0.0568181818181818,0.375,0.6066666666666666,0.0511363636363636,3.0,60.666666666666664,9.0
Einsatz,2022-06-25,3,0.375,54,0.54,7,0.0397727272727272,0.4166666666666667,0.5866666666666666,0.047348484848484806,3.3333333333333335,58.666666666666664,8.333333333333334
Einsatz,2022-06-26,8,1.0,62,0.62,5,0.0284090909090909,0.75,0.59,0.04166666666666664,6.0,59.0,7.333333333333333
Einsatz,2022-06-27,8,1.0,71,0.71,4,0.0227272727272727,0.7916666666666666,0.6233333333333334,0.030303030303030266,6.333333333333333,62.333333333333336,5.333333333333333
Einsatz,2022-06-28,3,0.375,61,0.61,8,0.0454545454545454,0.7916666666666666,0.6466666666666666,0.03219696969696967,6.333333333333333,64.66666666666667,5.666666666666667
Einsatz,2022-06-29,3,0.375,65,0.65,3,0.0170454545454545,0.5833333333333334,0.6566666666666666,0.02840909090909087,4.666666666666667,65.66666666666667,5.0
Einsatz,2022-06-30,3,0.375,59,0.59,15,0.0852272727272727,0.375,0.6166666666666667,0.0492424242424242,3.0,61.666666666666664,8.666666666666666
Einsatz,2022-07-01,5,0.625,52,0.52,10,0.0568181818181818,0.4583333333333333,0.5866666666666668,0.053030303030303004,3.6666666666666665,58.666666666666664,9.333333333333334
Einsatz,2022-07-02,3,0.375,51,0.51,7,0.0397727272727272,0.4583333333333333,0.54,0.06060606060606057,3.6666666666666665,54.0,10.666666666666666
Einsatz,2022-07-03,1,0.125,55,0.55,3,0.0170454545454545,0.375,0.5266666666666667,0.03787878787878784,3.0,52.666666666666664,6.666666666666667
Einsatz,2022-07-04,4,0.5,66,0.66,6,0.034090909090909,0.3333333333333333,0.5733333333333334,0.03030303030303023,2.6666666666666665,57.333333333333336,5.333333333333333
Einsatz,2022-07-05,5,0.625,57,0.57,6,0.034090909090909,0.4166666666666667,0.5933333333333333,0.02840909090909083,3.3333333333333335,59.333333333333336,5.0
Einsatz,2022-07-06,6,0.75,73,0.73,7,0.0397727272727272,0.625,0.6533333333333333,0.0359848484848484,5.0,65.33333333333333,6.333333333333333
Tour,2022-06-21,2,0.2,45,0.45,5,0.087719298245614,0.0,0.0,0.0,0.0,0.0,0.0
Tour,2022-06-22,2,0.2,46,0.46,6,0.1052631578947368,0.0,0.0,0.0,0.0,0.0,0.0
Tour,2022-06-23,1,0.1,48,0.48,8,0.1403508771929824,0.16666666666666666,0.4633333333333334,0.11111111111111106,1.6666666666666667,46.333333333333336,6.333333333333333
Tour,2022-06-24,0,0.0,52,0.52,6,0.1052631578947368,0.10000000000000002,0.48666666666666664,0.11695906432748533,1.0,48.666666666666664,6.666666666666667
Tour,2022-06-25,3,0.3,59,0.59,10,0.175438596491228,0.13333333333333333,0.5299999999999999,0.14035087719298242,1.3333333333333333,53.0,8.0
Tour,2022-06-26,4,0.4,66,0.66,18,0.3157894736842105,0.2333333333333333,0.59,0.1988304093567251,2.3333333333333335,59.0,11.333333333333334
Tour,2022-06-27,2,0.2,50,0.5,7,0.1228070175438596,0.3,0.5833333333333334,0.20467836257309938,3.0,58.333333333333336,11.666666666666666
Tour,2022-06-28,4,0.4,50,0.5,5,0.087719298245614,0.3333333333333333,0.5533333333333333,0.17543859649122806,3.3333333333333335,55.333333333333336,10.0
Tour,2022-06-29,4,0.4,52,0.52,6,0.1052631578947368,0.3333333333333333,0.5066666666666667,0.10526315789473682,3.3333333333333335,50.666666666666664,6.0
Tour,2022-06-30,10,1.0,57,0.57,13,0.2280701754385964,0.6,0.5299999999999999,0.14035087719298242,6.0,53.0,8.0
Tour,2022-07-01,9,0.9,84,0.84,12,0.2105263157894736,0.7666666666666666,0.6433333333333333,0.18128654970760227,7.666666666666667,64.33333333333333,10.333333333333334
Tour,2022-07-02,5,0.5,94,0.94,13,0.2280701754385964,0.7999999999999999,0.7833333333333332,0.22222222222222213,8.0,78.33333333333333,12.666666666666666
Tour,2022-07-03,4,0.4,91,0.91,12,0.2105263157894736,0.6,0.8966666666666666,0.21637426900584789,6.0,89.66666666666667,12.333333333333334
Tour,2022-07-04,2,0.2,61,0.61,23,0.4035087719298245,0.3666666666666667,0.82,0.28070175438596484,3.6666666666666665,82.0,16.0
Tour,2022-07-05,4,0.4,68,0.68,9,0.1578947368421052,0.3333333333333333,0.7333333333333334,0.25730994152046777,3.3333333333333335,73.33333333333333,14.666666666666666
Tour,2022-07-06,8,0.8,76,0.76,16,0.2807017543859649,0.4666666666666666,0.6833333333333332,0.2807017543859649,4.666666666666667,68.33333333333333,16.0
Wimbledon,2022-06-21,1,0.07692307692307693,4,0.04,59,0.044327573253193,0.0,0.0,0.0,0.0,0.0,0.0
Wimbledon,2022-06-22,3,0.23076923076923078,4,0.04,43,0.0323065364387678,0.0,0.0,0.0,0.0,0.0,0.0
Wimbledon,2022-06-23,1,0.07692307692307693,4,0.04,53,0.0398196844477836,0.12820512820512822,0.04,0.0388179313799148,1.6666666666666667,4.0,51.666666666666664
Wimbledon,2022-06-24,2,0.15384615384615385,6,0.06,95,0.0713749060856498,0.15384615384615385,0.04666666666666666,0.04783370899073373,2.0,4.666666666666667,63.666666666666664
Wimbledon,2022-06-25,5,0.38461538461538464,6,0.06,38,0.0285499624342599,0.20512820512820515,0.05333333333333334,0.04658151765589776,2.6666666666666665,5.333333333333333,62.0
Wimbledon,2022-06-26,3,0.23076923076923078,10,0.1,50,0.0375657400450788,0.25641025641025644,0.07333333333333333,0.045830202854996165,3.3333333333333335,7.333333333333333,61.0
Wimbledon,2022-06-27,9,0.6923076923076923,48,0.48,262,0.1968444778362133,0.4358974358974359,0.21333333333333335,0.08765339343851734,5.666666666666667,21.333333333333332,116.66666666666667
Wimbledon,2022-06-28,13,1.0,57,0.57,253,0.1900826446280991,0.6410256410256411,0.3833333333333333,0.14149762083646375,8.333333333333334,38.333333333333336,188.33333333333334
Wimbledon,2022-06-29,12,0.9230769230769231,55,0.55,230,0.1728024042073629,0.8717948717948718,0.5333333333333333,0.18657650889055843,11.333333333333334,53.333333333333336,248.33333333333334
Wimbledon,2022-06-30,13,1.0,54,0.54,356,0.2674680691209616,0.9743589743589745,0.5533333333333333,0.21011770598547452,12.666666666666666,55.333333333333336,279.6666666666667
Wimbledon,2022-07-01,8,0.6153846153846154,52,0.52,455,0.3418482344102179,0.8461538461538461,0.5366666666666667,0.2607062359128474,11.0,53.666666666666664,347.0
Wimbledon,2022-07-02,7,0.5384615384615384,79,0.79,407,0.3057851239669421,0.717948717948718,0.6166666666666667,0.3050338091660405,9.333333333333334,61.666666666666664,406.0
Wimbledon,2022-07-03,11,0.8461538461538461,100,1.0,569,0.4274981217129977,0.6666666666666666,0.77,0.35837716003005254,8.666666666666666,77.0,477.0
Wimbledon,2022-07-04,4,0.3076923076923077,81,0.81,170,0.1277235161532682,0.5641025641025641,0.8666666666666667,0.28700225394440265,7.333333333333333,86.66666666666667,382.0
Wimbledon,2022-07-05,10,0.7692307692307693,79,0.79,165,0.1239669421487603,0.641025641025641,0.8666666666666667,0.22639619333834207,8.333333333333334,86.66666666666667,301.3333333333333
Wimbledon,2022-07-06,7,0.5384615384615384,92,0.92,713,0.535687453042825,0.5384615384615384,0.84,0.2624593037816178,7.0,84.0,349.3333333333333
Mann,2022-06-21,12,0.5714285714285714,43,0.43,224,0.2860791826309067,0.0,0.0,0.0,0.0,0.0,0.0
Mann,2022-06-22,9,0.42857142857142855,38,0.38,167,0.2132822477650063,0.0,0.0,0.0,0.0,0.0,0.0
Mann,2022-06-23,19,0.9047619047619048,31,0.31,202,0.2579821200510855,0.6349206349206349,0.37333333333333335,0.2524478501489995,13.333333333333334,37.333333333333336,197.66666666666666
Mann,2022-06-24,21,1.0,32,0.32,182,0.2324393358876117,0.7777777777777777,0.33666666666666667,0.23456790123456783,16.333333333333332,33.666666666666664,183.66666666666666
Mann,2022-06-25,12,0.5714285714285714,32,0.32,157,0.2005108556832694,0.8253968253968255,0.31666666666666665,0.23031077054065555,17.333333333333332,31.666666666666668,180.33333333333334
Mann,2022-06-26,14,0.6666666666666666,45,0.45,195,0.2490421455938697,0.746031746031746,0.36333333333333334,0.22733077905491694,15.666666666666666,36.333333333333336,178.0
Mann,2022-06-27,17,0.8095238095238095,34,0.34,181,0.231162196679438,0.6825396825396824,0.36999999999999994,0.2269050659855257,14.333333333333334,37.0,177.66666666666666
Mann,2022-06-28,18,0.8571428571428571,31,0.31,172,0.2196679438058748,0.7777777777777777,0.3666666666666667,0.23329076202639418,16.333333333333332,36.666666666666664,182.66666666666666
Mann,2022-06-29,12,0.5714285714285714,29,0.29,182,0.2324393358876117,0.746031746031746,0.31333333333333335,0.22775649212430815,15.666666666666666,31.333333333333332,178.33333333333334
Mann,2022-06-30,10,0.47619047619047616,29,0.29,169,0.2158365261813537,0.6349206349206349,0.29666666666666663,0.22264793529161342,13.333333333333334,29.666666666666668,174.33333333333334
Mann,2022-07-01,11,0.5238095238095238,29,0.29,236,0.301404853128991,0.5238095238095238,0.29,0.24989357173265214,11.0,29.0,195.66666666666666
Mann,2022-07-02,4,0.19047619047619047,31,0.31,151,0.1928480204342273,0.3968253968253968,0.29666666666666663,0.23669646658152402,8.333333333333334,29.666666666666668,185.33333333333334
Mann,2022-07-03,11,0.5238095238095238,32,0.32,202,0.2579821200510855,0.41269841269841273,0.30666666666666664,0.2507449978714346,8.666666666666666,30.666666666666668,196.33333333333334
Mann,2022-07-04,20,0.9523809523809523,30,0.3,179,0.2286079182630906,0.5555555555555555,0.31,0.22647935291613444,11.666666666666666,31.0,177.33333333333334
Mann,2022-07-05,19,0.9047619047619048,30,0.3,144,0.1839080459770115,0.7936507936507936,0.30666666666666664,0.22349936143039584,16.666666666666668,30.666666666666668,175.0
Mann,2022-07-06,3,0.14285714285714285,66,0.66,173,0.2209450830140485,0.6666666666666666,0.42,0.21115368241805021,14.0,42.0,165.33333333333334
Neue,2022-06-21,7,0.30434782608695654,64,0.64,6,0.0952380952380952,0.0,0.0,0.0,0.0,0.0,0.0
Neue,2022-06-22,20,0.8695652173913043,67,0.67,8,0.1269841269841269,0.0,0.0,0.0,0.0,0.0,0.0
Neue,2022-06-23,4,0.17391304347826086,62,0.62,10,0.1587301587301587,0.4492753623188406,0.6433333333333334,0.12698412698412695,10.333333333333334,64.33333333333333,8.0
Neue,2022-06-24,5,0.21739130434782608,62,0.62,17,0.2698412698412698,0.4202898550724638,0.6366666666666666,0.18518518518518512,9.666666666666666,63.666666666666664,11.666666666666666
Neue,2022-06-25,1,0.043478260869565216,52,0.52,9,0.1428571428571428,0.14492753623188406,0.5866666666666667,0.19047619047619044,3.3333333333333335,58.666666666666664,12.0
Neue,2022-06-26,12,0.5217391304347826,65,0.65,5,0.0793650793650793,0.2608695652173913,0.5966666666666667,0.16402116402116396,6.0,59.666666666666664,10.333333333333334
Neue,2022-06-27,10,0.43478260869565216,67,0.67,13,0.2063492063492063,0.3333333333333333,0.6133333333333334,0.1428571428571428,7.666666666666667,61.333333333333336,9.0
Neue,2022-06-28,13,0.5652173913043478,69,0.69,12,0.1904761904761904,0.5072463768115942,0.6699999999999999,0.1587301587301587,11.666666666666666,67.0,10.0
Neue,2022-06-29,19,0.8260869565217391,67,0.67,7,0.1111111111111111,0.6086956521739131,0.6766666666666667,0.16931216931216928,14.0,67.66666666666667,10.666666666666666
Neue,2022-06-30,23,1.0,68,0.68,10,0.1587301587301587,0.7971014492753623,0.68,0.1534391534391534,18.333333333333332,68.0,9.666666666666666
Neue,2022-07-01,13,0.5652173913043478,69,0.69,8,0.1269841269841269,0.7971014492753623,0.68,0.1322751322751322,18.333333333333332,68.0,8.333333333333334
Neue,2022-07-02,2,0.08695652173913043,56,0.56,12,0.1904761904761904,0.5507246376811593,0.6433333333333334,0.1587301587301587,12.666666666666666,64.33333333333333,10.0
Neue,2022-07-03,1,0.043478260869565216,58,0.58,6,0.0952380952380952,0.2318840579710145,0.61,0.1375661375661375,5.333333333333333,61.0,8.666666666666666
Neue,2022-07-04,5,0.21739130434782608,66,0.66,10,0.1587301587301587,0.11594202898550725,0.6,0.1481481481481481,2.6666666666666665,60.0,9.333333333333334
Neue,2022-07-05,5,0.21739130434782608,68,0.68,14,0.2222222222222222,0.15942028985507248,0.64,0.15873015873015872,3.6666666666666665,64.0,10.0
Neue,2022-07-06,5,0.21739130434782608,70,0.7,9,0.1428571428571428,0.21739130434782608,0.68,0.17460317460317457,5.0,68.0,11.0
Unfall,2022-06-21,13,0.8125,49,0.49,6703,0.1490052239635434,0.0,0.0,0.0,0.0,0.0,0.0
Unfall,2022-06-22,9,0.5625,43,0.43,5965,0.1325997554740469,0.0,0.0,0.0,0.0,0.0,0.0
Unfall,2022-06-23,3,0.1875,46,0.46,6954,0.1545848616205402,0.5208333333333334,0.45999999999999996,0.1453966136860435,8.333333333333334,46.0,6540.666666666667
Unfall,2022-06-24,16,1.0,53,0.53,5678,0.1262198510614649,0.5833333333333334,0.47333333333333333,0.13780148938535067,9.333333333333334,47.333333333333336,6199.0
Unfall,2022-06-25,13,0.8125,47,0.47,8102,0.180104479270868,0.6666666666666666,0.48666666666666664,0.15363639731762438,10.666666666666666,48.666666666666664,6911.333333333333
Unfall,2022-06-26,7,0.4375,55,0.55,8441,0.1876403245526286,0.75,0.5166666666666667,0.16465488496165384,12.0,51.666666666666664,7407.0
Unfall,2022-06-27,11,0.6875,51,0.51,3704,0.0823385572968767,0.6458333333333334,0.51,0.15002778704012443,10.333333333333334,51.0,6749.0
Unfall,2022-06-28,7,0.4375,45,0.45,3947,0.0877403578970768,0.5208333333333334,0.5033333333333333,0.11923974658219404,8.333333333333334,50.333333333333336,5364.0
Unfall,2022-06-29,10,0.625,42,0.42,6248,0.1388907413582305,0.5833333333333334,0.45999999999999996,0.10298988551739467,9.333333333333334,46.0,4633.0
Unfall,2022-06-30,7,0.4375,46,0.46,3678,0.0817605868622874,0.5,0.44333333333333336,0.1027972287058649,8.0,44.333333333333336,4624.333333333333
Unfall,2022-07-01,6,0.375,37,0.37,3107,0.0690674669334222,0.4791666666666667,0.4166666666666667,0.09657293171798004,7.666666666666667,41.666666666666664,4344.333333333333
Unfall,2022-07-02,9,0.5625,38,0.38,4069,0.0904523730132266,0.4583333333333333,0.4033333333333333,0.08042680893631206,7.333333333333333,40.333333333333336,3618.0
Unfall,2022-07-03,13,0.8125,65,0.65,3138,0.0697565855285095,0.5833333333333334,0.46666666666666673,0.07642547515838609,9.333333333333334,46.666666666666664,3438.0
Unfall,2022-07-04,6,0.375,57,0.57,2754,0.0612204068022674,0.5833333333333334,0.5333333333333333,0.07380978844800117,9.333333333333334,53.333333333333336,3320.3333333333335
Unfall,2022-07-05,7,0.4375,49,0.49,2793,0.0620873624541513,0.5416666666666666,0.57,0.06435478492830939,8.666666666666666,57.0,2895.0
Unfall,2022-07-06,11,0.6875,52,0.52,3970,0.0882516394353673,0.5,0.5266666666666667,0.070519802897262,8.0,52.666666666666664,3172.3333333333335
Geld,2022-06-21,5,0.3125,91,0.91,174,0.3963553530751708,0.0,0.0,0.0,0.0,0.0,0.0
Geld,2022-06-22,6,0.375,87,0.87,158,0.3599088838268792,0.0,0.0,0.0,0.0,0.0,0.0
Geld,2022-06-23,6,0.375,84,0.84,172,0.3917995444191344,0.3541666666666667,0.8733333333333334,0.3826879271070614,5.666666666666667,87.33333333333333,168.0
Geld,2022-06-24,7,0.4375,85,0.85,170,0.3872437357630979,0.3958333333333333,0.8533333333333332,0.37965072133637046,6.333333333333333,85.33333333333333,166.66666666666666
Geld,2022-06-25,2,0.125,75,0.75,254,0.5785876993166287,0.3125,0.8133333333333334,0.4525436598329537,5.0,81.33333333333333,198.66666666666666
Geld,2022-06-26,5,0.3125,83,0.83,160,0.3644646924829157,0.2916666666666667,0.81,0.4434320425208808,4.666666666666667,81.0,194.66666666666666
Geld,2022-06-27,4,0.25,88,0.88,170,0.3872437357630979,0.22916666666666666,0.82,0.4434320425208808,3.6666666666666665,82.0,194.66666666666666
Geld,2022-06-28,8,0.5,87,0.87,181,0.4123006833712984,0.3541666666666667,0.86,0.3880030372057706,5.666666666666667,86.0,170.33333333333334
Geld,2022-06-29,4,0.25,86,0.86,164,0.3735763097949886,0.3333333333333333,0.87,0.3910402429764616,5.333333333333333,87.0,171.66666666666666
Geld,2022-06-30,16,1.0,90,0.9,167,0.3804100227790433,0.5833333333333334,0.8766666666666666,0.3887623386484434,9.333333333333334,87.66666666666667,170.66666666666666
Geld,2022-07-01,7,0.4375,88,0.88,152,0.3462414578587699,0.5625,0.8799999999999999,0.36674259681093396,9.0,88.0,161.0
Geld,2022-07-02,1,0.0625,74,0.74,138,0.3143507972665148,0.5,0.84,0.34700075930144264,8.0,84.0,152.33333333333334
Geld,2022-07-03,6,0.375,77,0.77,155,0.3530751708428246,0.2916666666666667,0.7966666666666667,0.33788914198936976,4.666666666666667,79.66666666666667,148.33333333333334
Geld,2022-07-04,4,0.25,91,0.91,180,0.4100227790432801,0.22916666666666666,0.8066666666666666,0.3591495823842065,3.6666666666666665,80.66666666666667,157.66666666666666
Geld,2022-07-05,8,0.5,87,0.87,165,0.3758542141230068,0.375,0.85,0.3796507213363705,6.0,85.0,166.66666666666666
Geld,2022-07-06,9,0.5625,89,0.89,171,0.3895216400911162,0.4375,0.89,0.3917995444191344,7.0,89.0,172.0
Gericht,2022-06-21,17,1.0,68,0.68,100,0.3802281368821292,0.0,0.0,0.0,0.0,0.0,0.0
Gericht,2022-06-22,9,0.5294117647058824,70,0.7,107,0.4068441064638783,0.0,0.0,0.0,0.0,0.0,0.0
Gericht,2022-06-23,7,0.4117647058823529,70,0.7,101,0.3840304182509506,0.6470588235294118,0.6933333333333334,0.39036755386565264,11.0,69.33333333333333,102.66666666666667
Gericht,2022-06-24,7,0.4117647058823529,68,0.68,100,0.3802281368821292,0.45098039215686275,0.6933333333333334,0.39036755386565264,7.666666666666667,69.33333333333333,102.66666666666667
Gericht,2022-06-25,0,0.0,43,0.43,78,0.2965779467680608,0.2745098039215686,0.6033333333333334,0.3536121673003802,4.666666666666667,60.333333333333336,93.0
Gericht,2022-06-26,0,0.0,52,0.52,62,0.2357414448669201,0.1372549019607843,0.5433333333333333,0.30418250950570336,2.3333333333333335,54.333333333333336,80.0
Gericht,2022-06-27,7,0.4117647058823529,77,0.77,76,0.2889733840304182,0.1372549019607843,0.5733333333333334,0.27376425855513303,2.3333333333333335,57.333333333333336,72.0
Gericht,2022-06-28,4,0.23529411764705882,90,0.9,91,0.3460076045627376,0.2156862745098039,0.73,0.29024081115335865,3.6666666666666665,73.0,76.33333333333333
Gericht,2022-06-29,4,0.23529411764705882,86,0.86,92,0.3498098859315589,0.29411764705882354,0.8433333333333334,0.32826362484157157,5.0,84.33333333333333,86.33333333333333
Gericht,2022-06-30,4,0.23529411764705882,79,0.79,59,0.2243346007604562,0.2352941176470588,0.85,0.30671736375158426,4.0,85.0,80.66666666666667
Gericht,2022-07-01,6,0.35294117647058826,66,0.66,78,0.2965779467680608,0.2745098039215686,0.77,0.2902408111533586,4.666666666666667,77.0,76.33333333333333
Gericht,2022-07-02,1,0.058823529411764705,44,0.44,52,0.1977186311787072,0.2156862745098039,0.63,0.2395437262357414,3.6666666666666665,63.0,63.0
Gericht,2022-07-03,1,0.058823529411764705,43,0.43,70,0.2661596958174905,0.1568627450980392,0.51,0.25348542458808615,2.6666666666666665,51.0,66.66666666666667
Gericht,2022-07-04,2,0.11764705882352941,82,0.82,68,0.2585551330798479,0.0784313725490196,0.5633333333333334,0.24081115335868186,1.3333333333333333,56.333333333333336,63.333333333333336
Gericht,2022-07-05,10,0.5882352941176471,69,0.69,85,0.3231939163498099,0.2549019607843137,0.6466666666666666,0.2826362484157161,4.333333333333333,64.66666666666667,74.33333333333333
Gericht,2022-07-06,7,0.4117647058823529,64,0.64,74,0.2813688212927757,0.37254901960784315,0.7166666666666667,0.2877059569074778,6.333333333333333,71.66666666666667,75.66666666666667
Verletzte,2022-06-24,5,0.23809523809523808,21,0.21,1,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
Verletzte,2022-06-25,12,0.5714285714285714,41,0.41,2,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
Verletzte,2022-06-29,6,0.2857142857142857,61,0.61,1,0.1666666666666666,0.3650793650793651,0.41,0.22222222222222218,7.666666666666667,41.0,1.3333333333333333
Verletzte,2022-07-04,7,0.3333333333333333,50,0.5,1,0.1666666666666666,0.3968253968253968,0.5066666666666667,0.22222222222222218,8.333333333333334,50.666666666666664,1.3333333333333333
Verletzte,2022-07-05,5,0.23809523809523808,35,0.35,1,0.1666666666666666,0.2857142857142857,0.4866666666666666,0.16666666666666663,6.0,48.666666666666664,1.0
Waldbrand,2022-06-21,0,0.0,12,0.12,191,0.3723196881091618,0.0,0.0,0.0,0.0,0.0,0.0
Waldbrand,2022-06-22,2,0.18181818181818182,6,0.06,275,0.5360623781676414,0.0,0.0,0.0,0.0,0.0,0.0
Waldbrand,2022-06-23,6,0.5454545454545454,8,0.08,152,0.2962962962962963,0.24242424242424243,0.08666666666666667,0.40155945419103317,2.6666666666666665,8.666666666666666,206.0
Waldbrand,2022-06-24,11,1.0,21,0.21,191,0.3723196881091618,0.5757575757575758,0.11666666666666665,0.40155945419103317,6.333333333333333,11.666666666666666,206.0
Waldbrand,2022-06-25,8,0.7272727272727273,12,0.12,123,0.239766081871345,0.7575757575757575,0.13666666666666666,0.30279402209226763,8.333333333333334,13.666666666666666,155.33333333333334
Waldbrand,2022-06-26,2,0.18181818181818182,6,0.06,141,0.2748538011695906,0.6363636363636364,0.12999999999999998,0.2956465237166991,7.0,13.0,151.66666666666666
Waldbrand,2022-06-27,6,0.5454545454545454,6,0.06,132,0.2573099415204678,0.48484848484848486,0.08,0.25730994152046777,5.333333333333333,8.0,132.0
Waldbrand,2022-06-28,2,0.18181818181818182,5,0.05,127,0.2475633528265107,0.30303030303030304,0.056666666666666664,0.25990903183885633,3.3333333333333335,5.666666666666667,133.33333333333334
Waldbrand,2022-06-29,5,0.45454545454545453,3,0.03,102,0.1988304093567251,0.39393939393939387,0.04666666666666667,0.23456790123456783,4.333333333333333,4.666666666666667,120.33333333333333
Waldbrand,2022-06-30,0,0.0,3,0.03,76,0.1481481481481481,0.21212121212121213,0.03666666666666667,0.19818063677712794,2.3333333333333335,3.6666666666666665,101.66666666666667
Waldbrand,2022-07-01,3,0.2727272727272727,2,0.02,113,0.2202729044834308,0.24242424242424243,0.02666666666666667,0.18908382066276797,2.6666666666666665,2.6666666666666665,97.0
Waldbrand,2022-07-02,0,0.0,2,0.02,64,0.124756335282651,0.0909090909090909,0.023333333333333334,0.16439246263807658,1.0,2.3333333333333335,84.33333333333333
Waldbrand,2022-07-03,1,0.09090909090909091,2,0.02,146,0.2846003898635477,0.12121212121212122,0.02,0.20987654320987645,1.3333333333333333,2.0,107.66666666666667
Waldbrand,2022-07-04,5,0.45454545454545453,3,0.03,92,0.1793372319688109,0.1818181818181818,0.02333333333333333,0.1962313190383365,2.0,2.3333333333333335,100.66666666666667
Waldbrand,2022-07-05,4,0.36363636363636365,4,0.04,81,0.1578947368421052,0.30303030303030304,0.03,0.20727745289148788,3.3333333333333335,3.0,106.33333333333333
Waldbrand,2022-07-06,2,0.18181818181818182,4,0.04,96,0.1871345029239766,0.3333333333333333,0.03666666666666667,0.17478882391163086,3.6666666666666665,3.6666666666666665,89.66666666666667
Sachsen,2022-06-21,5,0.5555555555555556,41,0.41,1238,0.3350473612990527,0.0,0.0,0.0,0.0,0.0,0.0
Sachsen,2022-06-22,7,0.7777777777777778,37,0.37,1362,0.3686062246278755,0.0,0.0,0.0,0.0,0.0,0.0
Sachsen,2022-06-23,3,0.3333333333333333,38,0.38,1414,0.382679296346414,0.5555555555555556,0.38666666666666666,0.36211096075778076,5.0,38.666666666666664,1338.0
Sachsen,2022-06-24,2,0.2222222222222222,43,0.43,1214,0.3285520974289581,0.4444444444444444,0.39333333333333337,0.35994587280108253,4.0,39.333333333333336,1330.0
Sachsen,2022-06-25,5,0.5555555555555556,32,0.32,1102,0.2982408660351827,0.3703703703703704,0.37666666666666665,0.3364907532701849,3.3333333333333335,37.666666666666664,1243.3333333333333
Sachsen,2022-06-26,1,0.1111111111111111,39,0.39,1144,0.3096075778078484,0.2962962962962963,0.38000000000000006,0.31213351375732973,2.6666666666666665,38.0,1153.3333333333333
Sachsen,2022-06-27,5,0.5555555555555556,47,0.47,1522,0.4119079837618403,0.4074074074074074,0.3933333333333333,0.3399188092016238,3.6666666666666665,39.333333333333336,1256.0
Sachsen,2022-06-28,3,0.3333333333333333,42,0.42,1266,0.3426251691474966,0.33333333333333326,0.4266666666666666,0.3547135769057284,3.0,42.666666666666664,1310.6666666666667
Sachsen,2022-06-29,9,1.0,46,0.46,1329,0.3596752368064952,0.6296296296296295,0.45,0.371402796571944,5.666666666666667,45.0,1372.3333333333333
Sachsen,2022-06-30,4,0.4444444444444444,43,0.43,1245,0.3369418132611637,0.5925925925925924,0.4366666666666667,0.3464140730717185,5.333333333333333,43.666666666666664,1280.0
Sachsen,2022-07-01,9,1.0,40,0.4,1124,0.3041948579161028,0.8148148148148148,0.43,0.3336039693279205,7.333333333333333,43.0,1232.6666666666667
Sachsen,2022-07-02,0,0.0,30,0.3,927,0.2508795669824086,0.4814814814814814,0.3766666666666667,0.297338746053225,4.333333333333333,37.666666666666664,1098.6666666666667
Sachsen,2022-07-03,3,0.3333333333333333,48,0.48,1106,0.2993234100135318,0.44444444444444436,0.3933333333333333,0.28479927830401436,4.0,39.333333333333336,1052.3333333333333
Sachsen,2022-07-04,6,0.6666666666666666,48,0.48,1205,0.3261163734776725,0.33333333333333326,0.42,0.29210645015787096,3.0,42.0,1079.3333333333333
